date,company,ticker,stock_code,patent_records,patent_records_asof,recent_5y_patents,undated_records,ip_quality_signal,lifecycle_signal,source_file
2025-03-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-04-30,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-05-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-06-30,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-07-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-08-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-09-30,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-10-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-11-30,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-12-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2026-01-31,LX세미콘,108320,108320,0,450,0,2932,0.9780261147388136,0.0,data\반도체\LX세미콘\tech\lxsemicon_kipris_bibliographic_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_patents_normalized.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_plus_family_request_targets.csv;data\반도체\LX세미콘\tech\lxsemicon_kipris_tech_ml_enriched.csv;data\반도체\LX세미콘\tech\source\lxsemicon_kipris_plus_bibliographic_raw.csv
2025-01-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-02-28,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-03-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-04-30,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-05-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-06-30,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-07-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-08-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-09-30,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-10-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-11-30,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-12-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2026-01-31,제주반도체,080220,080220,0,130,0,306,0.5716699660851172,0.0,data\반도체\제주반도체\tech\jeju_semicon_kipris_bibliographic_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_patents_normalized.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_plus_family_request_targets.csv;data\반도체\제주반도체\tech\jeju_semicon_kipris_tech_ml_enriched.csv;data\반도체\제주반도체\tech\source\jeju_semicon_kipris_plus_bibliographic_raw.csv
2025-01-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-02-28,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-03-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-04-30,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-05-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-06-30,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-07-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-08-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-09-30,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-10-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-11-30,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-12-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2026-01-31,어보브반도체,102120,102120,0,150,0,449,0.6351489523872873,0.0,data\반도체\어보브반도체\tech\abov_kipris_bibliographic_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_patents_normalized.csv;data\반도체\어보브반도체\tech\abov_kipris_plus_family_request_targets.csv;data\반도체\어보브반도체\tech\abov_kipris_tech_ml_enriched.csv;data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv
2025-01-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-02-28,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-03-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-04-30,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-05-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-06-30,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-07-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-08-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-09-30,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-10-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-11-30,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-12-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2026-01-31,텔레칩스,054450,054450,0,150,0,439,0.6351489523872873,0.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv;data\반도체\텔레칩스\tech\telechips_kipris_bibliographic_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_patents_normalized.csv;data\반도체\텔레칩스\tech\telechips_kipris_plus_family_request_targets.csv;data\반도체\텔레칩스\tech\telechips_kipris_tech_ml_enriched.csv
2025-01-31,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-02-28,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-03-31,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-04-30,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-05-31,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-06-30,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-07-31,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-08-31,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-09-30,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
2025-10-31,코아시아,045970,045970,0,150,0,396,0.6351489523872873,0.0,data\반도체\코아시아\tech\coasia_kipris_bibliographic_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_patents_normalized.csv;data\반도체\코아시아\tech\coasia_kipris_plus_family_request_targets.csv;data\반도체\코아시아\tech\coasia_kipris_tech_ml_enriched.csv;data\반도체\코아시아\tech\source\coasia_kipris_plus_bibliographic_raw.csv
