record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020210146817||식각 조성물 및 이를 이용한 집적회로 소자의 제조방법|솔브레인 주식회사,식각 조성물 및 이를 이용한 집적회로 소자의 제조방법,솔브레인 주식회사,1020210146817,1020220169362,,공개,2021,2022,,C09K; H10P,,소자,True,False,False,42.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,26
1020240149442||금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법|솔브레인 주식회사,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,솔브레인 주식회사,1020240149442,1020260062431,,공개,2024,2026,,C09G; C09K; H10P,,,True,False,False,40.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,10
1020240149441||금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법|솔브레인 주식회사,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,솔브레인 주식회사,1020240149441,1020260062430,,공개,2024,2026,,C09G; C09K; H10P,,,True,False,False,40.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,13
1020240149439||금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법|솔브레인 주식회사,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,솔브레인 주식회사,1020240149439,1020260062428,,공개,2024,2026,,C09G; C09K; H10P,,,True,False,False,40.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,15
1020240149440||금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법|솔브레인 주식회사,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,솔브레인 주식회사,1020240149440,1020260062429,,공개,2024,2026,,C09G; C09K; H10P,,,True,False,False,40.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,20
1020200165826||식각 조성물 및 이를 이용한 반도체 소자의 제조방법|솔브레인 주식회사,식각 조성물 및 이를 이용한 반도체 소자의 제조방법,솔브레인 주식회사,1020200165826,1020220019600,,공개,2020,2022,,C09K,,반도체; 소자,True,False,False,39.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,46
1020100036364|1018254930000|금속 배선용 식각액 조성물 및 이를 이용한 박막 트랜지스터 표시판의 제조방법|삼성디스플레이 주식회사|솔브레인홀딩스 주식회사,금속 배선용 식각액 조성물 및 이를 이용한 박막 트랜지스터 표시판의 제조방법,삼성디스플레이 주식회사|솔브레인홀딩스 주식회사,1020100036364,1020110116761,1018254930000,등록,2010,2011,2018,C09K,,,True,True,False,39.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,51
1020150155005|1025049130000|전해질 및 이를 포함하는 리튬 이차 전지|솔브레인 주식회사,전해질 및 이를 포함하는 리튬 이차 전지,솔브레인 주식회사,1020150155005,1020170052906,1025049130000,등록,2015,2017,2023,H01M,,,True,True,False,39.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,57
1020150061948|1024993930000|리튬 이차 전지용 전해액 및 이를 포함하는 리튬 이차 전지|솔브레인 주식회사,리튬 이차 전지용 전해액 및 이를 포함하는 리튬 이차 전지,솔브레인 주식회사,1020150061948,1020160129585,1024993930000,등록,2015,2016,2023,H01M,,,True,True,False,39.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,58
1020240152934||세리아 연마 입자 세정용 조성물|솔브레인 주식회사,세리아 연마 입자 세정용 조성물,솔브레인 주식회사,1020240152934,1020260064297,,공개,2024,2026,,C11D; H10P,,,True,False,False,39.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,16
1020240152993||세리아 연마 입자 세정용 조성물|솔브레인 주식회사,세리아 연마 입자 세정용 조성물,솔브레인 주식회사,1020240152993,1020260064333,,공개,2024,2026,,C11D; H10P,,,True,False,False,39.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,22
1020240152933||세리아 연마 입자 세정용 조성물|솔브레인 주식회사,세리아 연마 입자 세정용 조성물,솔브레인 주식회사,1020240152933,1020260064296,,공개,2024,2026,,C11D; H10P,,,True,False,False,39.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,24
1020070128009||반도체 연마용 제올라이트 제조 방법|솔브레인홀딩스 주식회사,반도체 연마용 제올라이트 제조 방법,솔브레인홀딩스 주식회사,1020070128009,1020090061140,,거절,2007,2009,,C01B; C09K,,고순도; 공정; 기판; 반도체,True,False,True,38.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,72
1020210081292||전지용 전해액 및 이를 포함하는 이차전지|솔브레인 주식회사,전지용 전해액 및 이를 포함하는 이차전지,솔브레인 주식회사,1020210081292,1020220170456,,공개,2021,2022,,H01M,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,4
1020210140443||전해액 및 이를 포함하는 이차전지|솔브레인 주식회사,전해액 및 이를 포함하는 이차전지,솔브레인 주식회사,1020210140443,1020230056429,,공개,2021,2023,,H01M,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,21
"1020220092156||포토 리소그래피용 보호박막, 이를 포함하는 펠리클, 및 이의 제조방법|삼성전자주식회사|솔브레인 주식회사","포토 리소그래피용 보호박막, 이를 포함하는 펠리클, 및 이의 제조방법",삼성전자주식회사|솔브레인 주식회사,1020220092156,1020240014690,,공개,2022,2024,,G03F,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,25
"1020250085679||전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지|솔브레인 주식회사","전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지",솔브레인 주식회사,1020250085679,1020260002247,,공개,2025,2026,,H01M,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,38
"1020250081561||전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지|솔브레인 주식회사","전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지",솔브레인 주식회사,1020250081561,1020250180149,,공개,2025,2025,,H01M,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,47
"1020240144728||전해액 첨가제, 이를 포함하는 전지용 전해액 및 이차전지|솔브레인 주식회사","전해액 첨가제, 이를 포함하는 전지용 전해액 및 이차전지",솔브레인 주식회사,1020240144728,1020250180099,,공개,2024,2025,,H01M,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,48
"1020220184375||전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지|솔브레인 주식회사","전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지",솔브레인 주식회사,1020220184375,1020240102388,,공개,2022,2024,,H01M,,,True,False,False,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,50
1020160145734||이방 도전성 시트|솔브레인멤시스(주),이방 도전성 시트,솔브레인멤시스(주),1020160145734,1020180049839,,포기,2016,2018,,G01R,,테스트; 기판; 반도체,True,False,True,37.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,87
1020200142869||유기 황 화합물의 인시츄 제조방법|솔브레인 주식회사,유기 황 화합물의 인시츄 제조방법,솔브레인 주식회사,1020200142869,1020220057819,,공개,2020,2022,,C07D,,공정,True,False,False,36.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,49
