source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020000044837,19606127,,DE,DE,DE,,60005694,20000731,60005694,20040819,,,60005694,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,EP,EP,EP,,00948384,20000731,1206187,20020522,,,00948384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020000044837,19606127,,EP,EP,EP,,00948384,20000731,1206187,20031001,,,00948384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020000044837,19606127,,JP,JP,JP,,2001513227,20000731,2003505476,20030212,,,2001513227,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020000044837,19606127,,JP,JP,JP,,2001513227,20000731,3889967,20070307,,,2001513227,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020000044837,19606127,,US,US,US,,4817202,20020129,6489268,20021203,,,4817202,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020000044837,19606127,,WO,WO,WO,,0000834,20000731,0108479,20010208,,,0000834,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,WO,Y
1020000044837,19606127,,WO,WO,WO,,0000834,20000731,0108479,20010823,,,0000834,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,WO,Y
1020000044837,19606127,,KR,KR,WO,,0000834,20000731,0108479,20010208,,,0000834,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020000044837,19606127,,KR,KR,WO,,0000834,20000731,0108479,20010823,,,0000834,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020000044837,19606127,,AR,AR,AR,,P000103995,20000802,022352,20020904,,,P000103995,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,BR,BR,BR,,0012933,20000731,0012933,20030722,,,0012933,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,DK,DK,DK,,00948384,20000731,1206187,20040126,,,00948384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,BR,BR,BR,,0012933,20000731,0012933,20130305,,,0012933,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,AT,AT,AT,,00948384,20000731,250855,20031015,,,00948384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,ES,ES,ES,,00948384,20000731,2211573,20040716,,,00948384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020000044837,19606127,,AT,AT,AT,,00948384,20000731,E250855,20031015,,,00948384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020080136692,42285959,,US,US,US,,64300709,20091221,2010169045,20100701,,,64300709,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020080136692,42285959,,TW,TW,TW,,98145148,20091225,201027101,20100716,,,98145148,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020080134206,42522821,,CN,CN,CN,,200910247087,20091225,101782789,20100721,,,200910247087,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020080134206,42522821,,US,US,US,,63558409,20091210,2011068756,20110324,,,63558409,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020080134206,42522821,,TW,TW,TW,,98143214,20091216,201024953,20100701,,,98143214,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020070124055,40674824,,CN,CN,CN,,200810178476,20081201,101447488,20090603,,,200810178476,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020070124055,40674824,,US,US,US,,32573308,20081201,2009140298,20090604,,,32573308,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070124055,40674824,,TW,TW,TW,,97142759,20081105,200926400,20090616,,,97142759,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020030034110,36617373,,CA,CA,CA,,2527132,20040528,2527132,20041209,,,2527132,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020030034110,36617373,,CA,CA,CA,,2527132,20040528,2527132,20101221,,,2527132,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020030034110,36617373,,CN,CN,CN,,200480014729,20040528,1795192,20060628,,,200480014729,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020030034110,36617373,,CN,CN,CN,,200480014729,20040528,100593541,20100310,,,200480014729,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020030034110,36617373,,EP,EP,EP,,04735413,20040528,1626968,20060222,,,04735413,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020030034110,36617373,,EP,EP,EP,,04735413,20040528,1626968,20080305,,,04735413,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020030034110,36617373,,JP,JP,JP,,2006532065,20040528,2006528240,20061214,,,2006532065,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020030034110,36617373,,JP,JP,JP,,2006532065,20040528,4520992,20100811,,,2006532065,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020030034110,36617373,,US,US,US,,55811104,20040528,7420060,20080902,,,55811104,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020030034110,36617373,,US,US,US,,55811104,20040528,2007093481,20070426,,,55811104,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020030034110,36617373,,KR,KR,WO,,2004001271,20040528,2004106331,20041209,,,2004001271,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020030034110,36617373,,MX,MX,MX,,PA05012770,20040528,PA05012770,20060222,,,PA05012770,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020030034110,36617373,,MX,MX,MX,,PA05012770,20051125,PA05012770,20060222,,,PA05012770,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020030034110,36617373,,BR,BR,BR,,PI0410664,20040528,PI0410664,20060620,,,PI0410664,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020070138899,40797410,,US,US,US,,32683608,20081202,7688101,20100330,,,32683608,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070138899,40797410,,US,US,US,,32683608,20081202,2009167340,20090702,,,32683608,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1019980022960,19539947,,WO,WO,WO,,9900312,19990617,9965899,19991223,,,9900312,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,WO,Y
1019980022960,19539947,,KR,KR,WO,,9900312,19990617,9965899,19991223,,,9900312,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020080135177,42284049,,CN,CN,CN,,200910215537,20091228,101876836,20101103,,,200910215537,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020080135177,42284049,,US,US,US,,63610009,20091211,2010164466,20100701,,,63610009,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020080135177,42284049,,US,US,US,,63610009,20091211,8269477,20120918,,,63610009,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020080135177,42284049,,TW,TW,TW,,98145151,20091225,201030491,20100816,,,98145151,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020070086501,40406090,,CN,CN,CN,,200810214803,20080828,101378059,20090304,,,200810214803,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020070086501,40406090,,US,US,US,,19949908,20080827,2009057825,20090305,,,19949908,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070086501,40406090,,TW,TW,TW,,97132805,20080827,200910575,20090301,,,97132805,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020080056759,41415798,,US,US,US,,48429709,20090615,2009313393,20091217,,,48429709,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1019990026947,19599490,,AU,AU,AU,,5578300,20000703,5578300,20010122,,,5578300,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1019990026947,19599490,,KR,KR,KR,,20017016862,20011228,20020022734,20020327,,,20017016862,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1019990026947,19599490,,WO,WO,WO,,0000713,20000703,0102417,20010111,,,0000713,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,WO,Y
1019990026947,19599490,,KR,KR,WO,,0000713,20000703,0102417,20010111,,,0000713,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020070047540,40026900,,US,US,US,,12237308,20080516,2008284492,20081120,,,12237308,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070047540,40026900,,US,US,US,,12237308,20080516,7667521,20100223,,,12237308,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070047540,40026900,,TW,TW,TW,,97118259,20080516,200907980,20090216,,,97118259,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020070087563,40408151,,CN,CN,CN,,200810213984,20080901,101378058,20110316,,,200810213984,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020070087563,40408151,,CN,CN,CN,,200810213984,20080901,101378058,20090304,,,200810213984,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020070087563,40408151,,US,US,US,,20267408,20080902,2009061625,20090305,,,20267408,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070087563,40408151,,TW,TW,TW,,97132808,20080827,200910316,20090301,,,97132808,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
