date,ticker,recommendation,weighted_signal,stock_code,company_dir,field,as_of_date,run_id,signal_source,chair_json_path,auditor_packet_path,finance_signal,finance_weighted_signal,finance_recommendation,finance_weight,finance_signal_source,finance_basis,market_signal,market_weighted_signal,market_recommendation,market_weight,market_signal_source,market_basis,tech_signal,tech_weighted_signal,tech_recommendation,tech_weight,tech_signal_source,tech_basis,valuation_signal,valuation_weighted_signal,valuation_recommendation,valuation_weight,valuation_signal_source,valuation_basis,issue_signal,issue_weighted_signal,issue_recommendation,issue_weight,issue_signal_source,issue_basis,macro_signal,macro_weighted_signal,macro_recommendation,macro_weight,macro_signal_source,macro_basis
2025-09,한미반도체,보유,,042700,hanmi,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,한솔케미칼,보유,,014680,hansol,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,덕산테코피아,보유,,317330,duksan,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,엘티씨,보유,,170920,ltc,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,DB하이텍,보유,,000990,dbhitek,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,미코,보유,,059090,mico,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,LX세미콘,보유,,108320,lxsemicon,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,제주반도체,보유,,080220,jeju_semicon,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,어보브반도체,보유,,102120,abov,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,텔레칩스,보유,,054450,telechips,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,코아시아,보유,,045970,coasia,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,가온칩스,보유,,399720,gaochips,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,원익IPS,보유,,240810,wonik_ips,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,유진테크,보유,,084370,eugene_tech,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,피에스케이,보유,,319660,psk,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,테스,보유,,095610,tes,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,GST,보유,,083450,gst,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,에스티아이,보유,,039440,sti,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,넥스틴,보유,,348210,nextin,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,솔브레인,보유,,357780,soulbrain,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,동진쎄미켐,보유,,005290,dongjin_semichem,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,원익머트리얼즈,보유,,104830,wonik_materials,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,이엔에프테크놀로지,보유,,102710,enf_tech,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,티씨케이,보유,,064760,tck,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,월덱스,보유,,101160,woldex,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,ISC,보유,,095340,isc,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,SFA반도체,보유,,036540,sfa_semicon,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,두산테스나,보유,,131970,doosan_tesna,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-09,리노공업,보유,,058470,leeno,반도체,2025-09-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,네패스,보유,,033640,nepes,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,한미반도체,보유,,042700,hanmi,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,한솔케미칼,보유,,014680,hansol,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,덕산테코피아,보유,,317330,duksan,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,엘티씨,보유,,170920,ltc,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,DB하이텍,보유,,000990,dbhitek,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,미코,보유,,059090,mico,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,LX세미콘,보유,,108320,lxsemicon,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,제주반도체,보유,,080220,jeju_semicon,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,어보브반도체,보유,,102120,abov,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,텔레칩스,보유,,054450,telechips,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,코아시아,보유,,045970,coasia,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,가온칩스,보유,,399720,gaochips,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,원익IPS,보유,,240810,wonik_ips,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,유진테크,보유,,084370,eugene_tech,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,피에스케이,보유,,319660,psk,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,테스,보유,,095610,tes,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,GST,보유,,083450,gst,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,에스티아이,보유,,039440,sti,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,넥스틴,보유,,348210,nextin,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,솔브레인,보유,,357780,soulbrain,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,동진쎄미켐,보유,,005290,dongjin_semichem,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,원익머트리얼즈,보유,,104830,wonik_materials,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,이엔에프테크놀로지,보유,,102710,enf_tech,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,티씨케이,보유,,064760,tck,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,월덱스,보유,,101160,woldex,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,ISC,보유,,095340,isc,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,SFA반도체,보유,,036540,sfa_semicon,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,두산테스나,보유,,131970,doosan_tesna,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-10,리노공업,보유,,058470,leeno,반도체,2025-10-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,네패스,보유,,033640,nepes,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,한미반도체,보유,,042700,hanmi,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,한솔케미칼,보유,,014680,hansol,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,덕산테코피아,보유,,317330,duksan,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,엘티씨,보유,,170920,ltc,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,DB하이텍,보유,,000990,dbhitek,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,미코,보유,,059090,mico,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,LX세미콘,보유,,108320,lxsemicon,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,제주반도체,보유,,080220,jeju_semicon,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,어보브반도체,보유,,102120,abov,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,텔레칩스,보유,,054450,telechips,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,코아시아,보유,,045970,coasia,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,가온칩스,보유,,399720,gaochips,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,원익IPS,보유,,240810,wonik_ips,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,유진테크,보유,,084370,eugene_tech,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,피에스케이,보유,,319660,psk,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,테스,보유,,095610,tes,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,GST,보유,,083450,gst,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,에스티아이,보유,,039440,sti,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,넥스틴,보유,,348210,nextin,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,솔브레인,보유,,357780,soulbrain,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,동진쎄미켐,보유,,005290,dongjin_semichem,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,원익머트리얼즈,보유,,104830,wonik_materials,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,이엔에프테크놀로지,보유,,102710,enf_tech,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,티씨케이,보유,,064760,tck,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,월덱스,보유,,101160,woldex,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,ISC,보유,,095340,isc,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,SFA반도체,보유,,036540,sfa_semicon,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,두산테스나,보유,,131970,doosan_tesna,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-11,리노공업,보유,,058470,leeno,반도체,2025-11-30,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,네패스,보유,,033640,nepes,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,한미반도체,보유,,042700,hanmi,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,한솔케미칼,보유,,014680,hansol,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,덕산테코피아,보유,,317330,duksan,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,엘티씨,보유,,170920,ltc,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,DB하이텍,보유,,000990,dbhitek,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,미코,보유,,059090,mico,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,LX세미콘,보유,,108320,lxsemicon,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,제주반도체,보유,,080220,jeju_semicon,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,어보브반도체,보유,,102120,abov,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,텔레칩스,보유,,054450,telechips,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,코아시아,보유,,045970,coasia,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,가온칩스,보유,,399720,gaochips,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,원익IPS,보유,,240810,wonik_ips,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,유진테크,보유,,084370,eugene_tech,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,피에스케이,보유,,319660,psk,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,테스,보유,,095610,tes,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,GST,보유,,083450,gst,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,에스티아이,보유,,039440,sti,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,넥스틴,보유,,348210,nextin,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,솔브레인,보유,,357780,soulbrain,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,동진쎄미켐,보유,,005290,dongjin_semichem,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,원익머트리얼즈,보유,,104830,wonik_materials,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,이엔에프테크놀로지,보유,,102710,enf_tech,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,티씨케이,보유,,064760,tck,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,월덱스,보유,,101160,woldex,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,ISC,보유,,095340,isc,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,SFA반도체,보유,,036540,sfa_semicon,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,두산테스나,보유,,131970,doosan_tesna,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2025-12,리노공업,보유,,058470,leeno,반도체,2025-12-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2026-01,네패스,보유,,033640,nepes,반도체,2026-01-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2026-01,한미반도체,보유,,042700,hanmi,반도체,2026-01-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2026-01,한솔케미칼,보유,,014680,hansol,반도체,2026-01-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
2026-01,덕산테코피아,보유,,317330,duksan,반도체,2026-01-31,bt_2025_2026_v49,missing,,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,,,,보유,,missing,
