query_applicant,index_no,register_status,invention_title,ipc_number,register_number,register_date,application_number,application_date,open_number,open_date,publication_number,publication_date,abstract,drawing,big_drawing,applicant_name
LTC,62,취하,리니어 모터,H02K 41/03|H02K 9/22|H02K 11/21|H02K 11/25|H02K 11/30,,,1020220113554,20220907,1020240034490,20240314,,,"본 발명은 리니어 모터의 코일에서 발생하는 열을 냉각시키기 위한 냉각모듈을 포함하는 리니어 모터에 관한 것으로써, 본 발명의 일 실시예에 따른 리니어 모터는 일면에 영구자석이 설치되고, 길이방향으로 연장되는 금속 소재의 베이스와 상기 베이스의 길이방향을 따라 일방향 또는 양방향으로 이동가능하게 결합되는 이동부재와 외부 전원으로부터 전류가 인가되어 자력을 발생시킴으로써 상기 영구자석과의 상호작용에 의해 상기 이동부재가 상기 베이스의 길이방향을 따라 움직이도록 상기 이동부재 내부에 구비되는 코일 조립체 및 상기 이동부재에 결합되어, 상기 코일 조립체에서 발생하는 열을 냉각시키는 냉각모듈을 포함할 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cff2e1b327c13fd8d912fcb05d4e80c1b18911b0dbf0c129cf36240f7b913e36c7338915abc1425855f0115802d4ad0072b3c8a22ed1d7cacd,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93a7e5ef5e88e7aecdfff8f2522939ce366f8eb677e551bcf2bdc866a9ce839f830be5161c145f677558642d8a6bf33cac4534a1bba48425f8,주식회사 디엘티
LTC,63,등록,천장 매립형 램프하우징,F21V 21/04|F21S 8/02|F21V 15/01|F21V 17/12|F21Y 115/10,1009209690000,20091001,1020090004061,20090119,,,,20091009,"본 발명은 천장 매립형 램프하우징(Lamp Housing)에 관한 것으로, 천장플레이트(50)에 매립되는 프레임(20); 일단은 프레임(20)에 결합되고, 타단은 엘이디램프(40)에 결합되는 램프지지밴드(30a,30b)를 포함하며, 프레임(20)은 램프지지밴드(30a,30b)와 결합되어 엘이디램프(40)의 전방에 위치하며, 외주면 상에는 절곡에 의해 천장플레이트(50)의 내측면에 지지되는 복수의 절곡날개(21)가 일체로 형성되는 관형의 몸체부(22); 몸체부(22)의 선단으로부터 외측으로 돌출되어, 천장플레이트(50)의 외측면에 밀착되는 플랜지부(24)로 이루어진다. 이에 따라, 천장 매립형 램프하우징의 기능성 및 사용성을 향상시킬 수 있다. 프레임, 램프지지밴드, 엘이디램프, 천장플레이트",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e2d625a3dcb0746fe473fe1e1bec6cd417e88e058d98b42e907f553f7dfc9b491939c4ba0bf075e8a0,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd035bfb5ff666db4c9c6c0206a1c8a003f13b0392fa4a2ddac6860ae2c9cbbda6cce02577b1ea823f88,(주)아이에스엘티
LTC,66,거절,VRFB를 위한 일체형 양방향 2스테이지 DC/DC 컨버터,H02M 3/335|H02M 1/00|H01M 8/18,,,1020220180683,20221221,1020240098695,20240628,,,"본 발명은 VRFB를 위한 일체형 양방향 2스테이지 DC/DC 컨버터에 관한 것으로서, 보다 상세하게는 VRFB의 양전극과 연결되는 고승압 절연형 양방향 DC/DC 컨버터; 및 상기 고승압 절연형 양방향 DC/DC 컨버터의 출력을 입력으로 하여 계통 연계형 인버터의 DC 링크 전압 확보를 위한 전력변환을 하는 다상 인터리브드 양방향 DC/DC 컨버터;로 구성되되 입출력 콘덴서 사이에 복수개의 컨버터 모듈이 병렬로 연결되어 있는 구성을 가지며, 상기 고승압 절연형 양방향 DC/DC 컨버터는 풀브릿지 컨버터 방식으로 구성되며, VRFB의 2단자는 각각 출력필터 인덕터와 콘덴서 접점 및 접지극과 연결되며, 풀브릿지 컨버터의 2차측 출력단에는 콘덴서가 병렬연결된 형태이되, 절연 변압기는 고승압비와 고주파 특성을 갖는 평판 변압기(Planar Transformer)인 것을 특징으로 하며, 상기 다상 인터리브드 양방향 DC/DC 컨버터는 각 입출력단에 콘덴서가 연결설치되고, 입출력단 컨덴서 사이에 컨버터 모듈이 복수개 병렬 연결설치되며, 상기 컨버터 모듈은 프리휠링 다이오드가 내장된 2개의 반도체스위치가 직렬연결되어 있되, 반도체 스위치의 접점에 다상 컨버터 인덕터의 일단자가 연결되어 있는 구성을 가지며, 상기 컨버터 모듈을 구성하는 다상 컨버터 인덕터의 타단자는 입력단 콘덴서와 연결되고, 2개의 반도체스위치...(이하생략)",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf876f6a89599aa6068d07cf691262318e76c2578ed873c65645185edfe778783eed40319241f28332674c96f1c84a6f79ec2bfd2e2888a068,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93588b4dec4d6c2765d62645f236eb4ea465a2499a221c0af6903332fc5195ccb5540ba08df5f41b0fa2f8cceb2f7c4b1177fbaaa5d68f9507,주식회사 이엘티
LTC,67,등록,정방정상 티탄산바륨 나노 분말 및 이의 제조 방법 및 응용,C01G 23/00|H01G 4/12,1027901140000,20250328,1020247012986,20230629,1020240172171,20241209,,20250404,"본 발명은 유전체 세라믹 분말 제조 공정 기술 분야에 관한 것으로, 특히 정방정상 티탄산바륨 나노 분말 및 이의 제조 방법 및 응용에 관한 것이며, 상기 제조 방법은, (S.1) 결정상 제어 가능한 메조다공성 이산화티타늄 전구체를 제조하고, 이를 2~4의 바륨-티타늄 몰비에 따라 바륨염 용액에 첨가한 다음, 에탄올 및 암모니아수를 첨가하여 티탄산바륨 전구체 현탁액을 얻되, 티탄산바륨 전구체 현탁액 중 에탄올의 부피비는 40%~60%인 단계; (S.2) 티탄산바륨 전구체 현탁액을 수열 반응시켜 티탄산바륨 현탁액을 얻는 단계; (S.3) 티탄산바륨 현탁액을 원심 세척, 건조 및 분쇄하여 정방정상 티탄산바륨 나노 분말을 얻는 단계를 포함한다. 본 출원에서는 수열 반응 과정에서의 아나타제형 메조다공성 이산화티타늄 전구체와 바륨염 사이의 바륨-티타늄 몰비 및 수열 반응 과정에서의 수열 매질 중 에탄올의 비율을 동시에 제어함으로써, 더 높은 c/a 값과 입경 균일성을 갖는 티탄산바륨 분말을 얻을 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf1a91218f53c20b43a13ed5c44d2562bc88cbbb3f61f496848aaa09099421c531b5545e8c66347b00e6c7b70a9727642fb500e49ecd86d1da,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9317d341e8aaf4f77092320bbcd535271fcbe14563de376b68ca44657c4a5deb38171e7022b8c0b4f2f303e920a1ddc3335dbad5e52dab367a,"충칭 뉴센트 뉴 머티리얼 테크놀로지 씨오., 엘티디.|충칭 뉴센트 스트론튬 솔트 씨오., 엘티디."
LTC,68,등록,윤활 첨가제로서 4차 암모늄 황 함유 2핵 몰리브데이트 염,C10M 125/22|C10M 133/06|C10M 135/18|C10M 159/18|C01G 39/06,1026504260000,20240319,1020187022502,20170214,1020180116250,20181024,,20240321,"본 발명은 구조식 I의 화합물을 포함하는 윤활 조성물에 관한 것이다: [구조식 I] 여기서 R 1 -R 4 및 R 5 -R 8 는 반대이온 Q 1 및 Q 2 로부터의 총 탄소 원자가 8 내지 76 개가 되도록 하이드로카빌 기 및 이종원자를 함유하는 하이드로카빌 기로 이루어진 군으로부터 독립적으로 선택되고, 몰리브덴 음이온(Y)은 [Mo 2 S 8 O 2 ] 2- , [Mo 2 S 9 O] 2- , [Mo 2 S 10 ] 2- 및 이들의 혼합물로 이루어진 군으로부터 선택되는 2핵 황 함유 2가 음이온이고, 상기 윤활 조성물에 약 100-15,000 ppm의 몰리브덴으로 제공하기에 충분한 양으로 존재한다.",,,"반더빌트 케미칼스, 엘엘씨"
LTC,69,등록,"적층재, 중간시트의 제조방법 및 복합재의 제조방법",B32B 7/12|B32B 3/18|B32B 3/12|B32B 5/18|B32B 25/00|B32B 37/14,1027527020000,20250106,1020217041562,20210217,1020220010611,20220125,,20250110,"3차원 형상으로의 성형성이 우수하고, 또한, 제조가 용이한 복합재를 제공하기 위해 심재층(20)과, 심재층(20)에 적층된 표피재(31)를 구비한 적층재(30)에서는, 심재층(20)이 표피재(31)의 표면을 따라 배열된 다수의 판상편(13)을 가지며, 심재층(20)에 있어서, 인접한 판상편(13)은 간극(16)을 사이에 두고 또는 홈(40)에 의해 별개의 개체가 되고, 다수의 판상편(13)에서는 외주에 형성되는 절단흔적(13c, 13d)로부터 판별되는 두께 방향의 절단 방향이 서로 동일하다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf2cfb5fe4032a17455dc1e03abcde82e0f3449aaf11f9499ba16d54b7f6b844ae3ddb156861182b5e5abb1e1f195665471441a86c6d5acd82,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93aef205ad81442f7bf6213c9556e1821bd8f6bc7874a8b3557c6e49c0826c25e931105461e01cb1dcb5cd7017712338021701094ebe423e08,"요네시마펠트 씨오., 엘티디."
LTC,70,소멸,직교 적층 목재 가공 설비,B27D 1/04|B27D 1/08|B61D 15/00|B61B 13/02|B65G 57/04,1021441100000,20200806,1020187013894,20171129,1020190087961,20190725,,20200814,"본 발명은 직교 적층 목재 가공 설비에 관한 것으로서, 세로판 재료 이송 기구, 가로판 재료 이송 기구, 접착제 분사 기구, 포장차(paving car), 프레스, 운송차(transport car) 및 재료 방출차(discharging car)를 포함한다. 세로판 재료 이송 기구는 조립대 지점의 포장차 상을 향해 세로판재를 배치하고, 가로판 재료 이송 기구는 상기 포장차를 향해 가로판재를 배치하고, 세로판재와 가로판재를 층층이 수직으로 번갈아 배치한다. 접착제 분사 기구는 조립대의 상방에 설치하고, 조립하는 판재 상표면에 접착제를 분사한다. 운송차는 재료 운송대에서 조립대를 거쳐 유휴의 프레스 사이까지 왕복하고, 포장차 및 조립한 판재를 싣고 프레스 내로 이송하여 압축을 진행한다. 재료 방출차는 압축을 종료한 프레스와 재료 방출대 사이에서 왕복하고, 유휴의 포장차를 조립대까지 운송한다. 본 설비는 국제적으로 사용되는 다른 동종 설비와 비교할 때, 전자동화된 직교 적층 목재 가공 생산이 가능하며 장비의 원가가 낮고 생산능력이 우수하며 가공효율이 높다는 비교적 강력한 장점을 가지고 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfa9e688013c3b25de45d79d29b23d6d07ba56a5c3e93af5ba9de0f6ef930818f20ecb4f1587c9d2e4e66328e8629a041a0283423c6862b89e,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0001584bb08c6e935a47416e9100dae72a212a2cdbab5a53b8df6dc83df34e4702e0dd7673b2ff6361738330e324f8968b85ffcce8def00904,지앙 수 글로벌 씨엘티 컴퍼니 리미티드
LTC,71,등록,태양광 패널용 조류퇴치장치,A01M 29/32|A01M 29/06|H02S 20/00,1028136200000,20250523,1020220059457,20220516,1020230159981,20231123,,20250602,"본 발명은 구조물에 피해를 주는 조류나, 동물, 사람 등의 무게를 인하여 경사날개가 반회전하였다가 원래 상태로 복원되는 구조로 이루어져 있어 건축 시설물에 설치하여 조류를 보호 및 퇴치할 수 있으며, 일정한 구역에 출입을 금하는 장소에 설치할 경우 물리적, 시각적, 청각적으로 경고하여 개인재산과 인명을 보호할 수 있는 효과가 있도록, 본 발명은 중량체로 인하여 회전하는 제1회전날개부; 제1회전날개부를 지지하는 바디;상기 바디에는 목적물에 고정할 수 있도록 연결브라켓 ;이 구비되며,바디와 제1회전날개부를 연결할 수 있도록 제1회동거치부재; 구비되며, 목적물에 고정하기 하기 위하여 연결브라켓;이 형성된 구조로 이루어져 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf10add4f4d6d868b310d1aec7c671ca47d2ead8aed6790ad3f807d0ed5c57ec4e262b42c114df7e736f750f18d1b25483ab7e70b6b1eeb9f1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c936e4618879a672b2fec16414a998c95084c3d66ab87cd0f927451f017004841fb44f5b75427c9a3b63ecb2c1b4b7f7787946bb88771a2cb0d,주식회사 신성볼트
LTC,72,등록,윤활유 첨가제로서 부식성이 적은 유기 몰리브덴 화합물,C07F 11/00|C10M 139/00|C10N 30/06|C10N 30/12|C10N 40/25,1027913220000,20250401,1020217041377,20200402,1020220010014,20220125,,20250403,"하기 화학식으로 표시된 몰리브덴산염 에스터로서: 상기 식에서, R¹은 탄화수소사슬이고, R²는 수소원자 또는 탄화수소사슬이며, n및 m은 독립적으로 1 내지 5이며, 마찰 및 마모 감소와 관련하여 약 50 내지 5000ppm의 몰리브덴을 제공하기에 충분한 양으로 윤활 조성물에 사용하는 경우에 효과적이며, 동시에 구리 부식 및 납 부식에 대한 개선된 보호 기능 제공한다.",,,"반더빌트 케미칼스, 엘엘씨"
LTC,73,등록,윤활 첨가제로서 이미다졸륨 황 함유 2핵 몰리브데이트 염,C10M 125/22|C10M 105/60|C10M 133/06|C10M 159/18|C01G 39/06,1026504270000,20240319,1020187022503,20170214,1020180116251,20181024,,20240321,"본 발명은 구조식 I의 화합물을 포함하는 화합물에 관한 것이다: [구조식 I] 그리고 동일한 것을 함유하는 윤활 조성물 및 동일한 것을 제조하는 방법에 관한 것이다. 구조식 I에서 R 1 -R 5 및 R 6 -R 10 은 Q 1 및 Q 2 로부터의 총 탄소 원자가 6 내지 166 개의 탄소 원자가 되도록, 수소, 하이드로카빌 기 및 이종 원자를 함유하는 하이드로카빌 기로 이루어진 군에서 독립적으로 선택되고, 몰리브덴 음이온(Y)은 [Mo 2 S 8 O 2 ] 2- , [Mo 2 S 9 O] 2- 및 [Mo 2 S 10 ] 2- 로 이루어진 군으로부터 선택되는 2핵 황 함유 2가 음이온이다.",,,"반더빌트 케미칼스, 엘엘씨"
LTC,74,공개,열 및 음향 화재 방지 펠트,B32B 5/26|B32B 5/02|D04H 3/002|D04H 3/009|D04H 3/011|D04H 3/153|H01M 50/249|H01M 50/293|H01M 50/383|H01M 10/658|H01M 10/625|B60R 13/08,,,1020237030702,20220210,1020230146043,20231018,,,단열 및 화재 방지 펠트 제품을 제공한다. 펠트 제품은 제1 복수의 기계적으로 얽힌 폴리아크릴로니트릴 (PAN) 전구체 섬유와 균질하게 혼합된 제1 복수의 용융된 열가소성 폴리페닐렌 술피드 (PPS) 섬유에 의해 함께 결합된 제1 복수의 부직조 기계적으로 얽힌 산화된 PAN 전구체 섬유를 포함하는 제1 층을 포함한다. 제1 복수의 용융된 열가소성 PPS 섬유는 제1 복수의 기계적으로 얽힌 PAN 섬유의 개별 섬유들 사이에 결합점의 매트릭스를 형성한다. 제2 층은 제2 복수의 기계적으로 얽힌 PAN 전구체 섬유와 균질하게 혼합된 제2 복수의 용융된 열가소성 PPS 섬유에 의해 함께 결합된 제2 복수의 부직조 기계적으로 얽힌 산화된 PAN 전구체 섬유를 포함한다. 제2 복수의 용융된 열가소성 PPS 섬유는 제2 복수의 기계적으로 얽힌 PAN 섬유의 개별 섬유들 사이에 결합점의 매트릭스를 형성한다.,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf0c0cfa41784d62bfc125fc28038516a7c42426437ae90ad8fc344957fa47eb4105ee475e6e824ca1fb05b68437d1a7708a587ff2d6e53dd3,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c931216ebff52203ebab4d82299229d661bfd572052b75d7a00afe98b5f3a27ebd176c888b30c7dde40e77c6e4c431f412152f5b29fb0ab4ccc,"서던 펠트 컴퍼니, 인크."
LTC,75,소멸,고정수단,F16B 13/06|F16B 39/02,1018792760000,20180711,1020170096805,20170731,,,,20180718,"본 발명은 고정수단(볼트 세트)에 관한 것으로서, 더욱 상세하게는 베이스볼트를 관통한 코어볼트의 조임에 의해 잠금부재(Locking Unit)가 확장성 형체 변형 또는 위치 변경되면서 고정부위를 가압하는 물리적 성질과 구조로 이루어져, 지진을 포함한 진동 발생시에 고정수단 자체 또는 고정수단에 체결되어 실내 벽체에 고정된 가구 및 등기구를 포함한 벽체부착물이 고정부위로부터 탈리되지 않도록 하는 한편, 확장(팽창)과 수축으로 압력조절이 가능해 파괴없이 해체가 가능하고, 일측 방향에서만 작업이 가능한 구조(예 : 실내 벽체 및 천장 부착물로는 주방 상부장, 벽걸이 TV, 벽걸이 에어컨, 주방등, 레일등, 프로젝터 등이 있고 옥외 부착물로는 간판, 조명 등이 있음) 또는 일측 방향에서만 작업이 가능한 환경에서 사용 가능한 고정수단에 관한 것이다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfc94337bbddb50378eb7efab64f9ca26d45c379cd1de90d3961f72c6699c954ca424d75ec6f229b9906fc89fb53b75e20a7e24835e0685041,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e000675a7bf4debd427b2b8977e582df5223127fe18e1ac8dee379b3c9986abe9b395f831458cb7f853bee51aec8cb0ff3bb300412275433f37,주식회사 코어볼트
LTC,76,등록,배연창 개폐장치,E05F 15/614|E05F 15/72,1018955000000,20180830,1020170012749,20170126,1020180088107,20180803,,20180905,"본 발명의 실시예에 따른 배연창 개폐장치는, 여닫이 타입으로 개폐되는 배연창의 창문 또는 창틀 중 어느 하나에 일단부가 슬라이딩 이동 가능하게 연결되고 상기 창문 또는 상기 창틀 중 다른 하나에 타단부가 회전 가능하게 연결된 제1 개폐 로드, 상기 제1 개폐 로드의 중간부에 일단부가 회전 가능하게 연결된 제2 개폐 로드, 및 상기 창문 또는 상기 창틀 중 다른 하나에 배치되고 상기 제2 개폐 로드의 타단부가 회전 가능하게 연결되며 상기 제2 개폐 로드의 타단부를 이동시켜 상기 배연창이 개폐하도록 형성된 개폐 기구를 포함한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf765e5932bb4428cee0b50e93afb4e749c2783b827b87def906a0020b479a246f1c23090fe9530f72f0131f44aac9f92d0c9884dca102c023,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00227c86f039e602420b58c71bb6ca795af17c08669fd5415937430ca9ad21171ddce130e8e4eb1be5c42c4f8d92ba9047c7f2510eda9aa297,주식회사 창일이엘티
LTC,77,취하,폴리우레탄 폼에 대한 저방출 스코치 억제제,C08K 5/00|C08K 5/3437|C08K 5/10|C08K 5/13|C08K 5/524|C08G 18/42|C08G 18/40|C08G 18/48|C08G 18/16|C08G 18/76|C08L 75/08|C08G 101/00,,,1020197009717,20170929,1020190065273,20190611,,,"(A) 하나 이상의 2,2,4-트리메틸-1,2-디하이드로퀴놀린 화합물, (B) 하나 이상의 락톤, (C) 하나 이상의 페놀계 화합물, (D) 선택적으로 하나 이상의 토코페롤, 및 (E) 선택적으로 하나 이상의 포스파이트 화합물을 포함하는 스코치 억제제 조성물이 개시된다.",,,"반더빌트 케미칼스, 엘엘씨"
LTC,78,등록,드럼통 절단기,B23D 19/00|B23D 33/04|B23D 33/12|B24B 9/00,1014445950000,20140918,1020130043568,20130419,,,,20141006,"본 발명은 드럼통 절단기에 관한 것으로서, 드럼통의 하단 및 상단 각각을 고정하는 하부척과 상부척 및 상기 드럼통의 일측 외주연을 절삭시켜 절단되도록 커팅부를 구성하는 드럼통 절단기를 제공함으로써, 드럼통의 절단이 용이하고, 절단면이 균일하게 이루어지도록 하는 데 그 목적이 있다. 이를 위해 본 발명은, 상단에 안착되는 드럼통(1)의 하단을 고정시키는 하부척(110)과; 상기 하부척(110)에 고정된 드럼통(1)의 상단을 고정하는 상부척(120); 상기 하부척(110)과 상부척(120)에 의해 고정된 드럼통(1)을 회전시키도록 회전력을 제공하는 구동부(130); 및 상기 드럼통(1) 일측 외주연에 커팅날(146)를 위치시켜 상기 드럼통(1)을 절단시키도록 하는 커팅부(140);를 포함하는 것을 특징으로 한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfe77481ba3fc87d0a16f710a1c11d9c25df6117280ff53abb125c4efe01f8d2302c743cb14f4e4b650f3760e0e4088445422e5ec0a08c8942,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00d60e1947aa2778ee12877f509a4f11999d2e8e7383de60a234fc3769e248fc4670701f7b108a69463f9f65f9492eacc5a608094fa3ff0afa,주식회사 대한볼트
LTC,79,등록,항온항습장치,F16J 13/24|F16J 13/16|E05B 51/02|E05B 63/14|E05B 65/00|G01R 31/00,1021832950000,20201120,1020190034422,20190326,1020200113759,20201007,,20201126,"항온항습장치가 개시된다. 상기 항온항습장치는 시험대상물이 수납되는 챔버 및 상기 챔버를 개방하는 개구를 포함하는 본체; 제1 수직변이 상기 본체에 회전 가능하게 연결되고, 상기 개구를 개폐하도록 상기 본체에 여닫히는 도어; 상기 제1 수직변에 평행하는 상기 도어의 제2 수직변에 인접하도록 상기 본체의 전면에 설치되고, 전진 및 후진 이동 가능하게 구비되는 제1 록킹로드를 포함하는 복수의 제1 록킹장치; 상기 제2 수직변에 인접한 위치에서 상기 복수의 제1 록킹로드와 동선상에 배치되도록 상기 도어의 전면에 설치되고, 전진하는 상기 제1 록킹로드가 삽입되어 고정되도록 하는 고리 형상의 로드홀더; 및 상기 복수의 제1 록킹장치를 구동시키는 로드구동장치를 포함하는 것을 특징으로 한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf7054b6c5f5bc7fa47d457c2043e60416532adc866fccee7a6a07bd903580e6fecf8acadf59a8a3baae17ebad224ee78254ee1e2368720ad6,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e001d94063f21fcea69209542612b32bf5b5923913d93a5abf8b50c106db7a2af5338fd5b4e65659c39b3d0bf59945904bdd015b224b97fad71,주식회사 진성피엘티
LTC,81,소멸,연동제어를 통한 지하 주차장의 지능형 엘이디 조명등 제어시스템,H05B 47/175|H05B 47/115|H05B 47/17|H05B 47/165,1014375410000,20140828,1020140033214,20140321,,,,20140904,"본 발명은 지하 주차장의 엘이디 조명을 제어하는 장치에 있어서, 엘이디 모듈(2)을 구성하되, 상기 엘이디 모듈(2)은 이웃하는 엘이디 모듈(2)과 근거리 통신을 수행하는 통신부(4)와, 지하 주차장의 조도를 인식하거나 물체의 움직임을 감지하는 감지부(6)와, 감지부(6)의 감지신호에 따라 엘이디(10)의 점등을 관리하는 제어부(8)로 구성하며, 상기 엘이디 모듈(2)의 작동모드를 설정하기 위한 제어리모컨(12)을 구비하여, 주차공간(16)이 넓은 지하 주차장의 통행로(18)와 주차공간(16)에 설치된 엘이디 조명등을 각각 분류하여 제어함으로써 차량의 이동에 따라 필요한 위치에만 엘이디가 점등되도록 하여 효율적인 관리가 가능하며, 다양한 상황 및 장소에 맞는 엘이디 조명등 제어방법을 통해 엘이디 조명의 전력소비량을 최소화할 수 있는 효과가 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf0bd7f92218aa62fb8d6498f41a070575309236771af000b40dfc6a47e384625bc527b033f924835753c5f37be4aee436a79dae136c5d364f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e003ef98f1fe2f52a23bf38ab1dd63345e1c5b3d91f6a69c886bdede0bb245141395f548db04b6e4034b5a55876bf93bbd86e4baf8fefe554dd,주식회사 알트
LTC,82,등록,휴대용 비염 치료기,A61M 15/08|A61N 5/06|A61M 11/02|A61M 11/00|A61M 11/08,1018949930000,20180829,1020160055567,20160504,1020170125259,20171114,,20180905,"본 발명은 비염을 치료하는 휴대용 비염 치료기에 관한 것으로, 본 발명의 일 실시예에 따른 휴대용 비염 치료기를 비강 내 주입하여 이용하면, 광원 조사부에서 조사된 광에 의한 살균 작용과 약물 배출부에서 배출된 약물에 의한 세척 또는 치료를 동시에 진행함으로써 비염 치료 효과를 증대시킬 수 있을 뿐만 아니라, 치료에 걸리는 시간을 단축할 수 있는 장점이 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf765e5932bb4428cef7d5ecdef1ae1bcdc87f52bf8643362ea7a3321d2425723522c418b1e979b9f1c63869e11ff12367f0ed8f56814b9117,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00227c86f039e60242f4d3e69dc92f06d805ade0355f338e27b1b885afb1a6dad974d0054925c7e6bb1ba7335207ba1b032fc42baa3e3fbfd6,주식회사 태평소금|방걸원
LTC,83,거절,플랜지 연결 장치,F16L 23/04|F16L 23/16,,,1020130152371,20131209,1020150066836,20150617,,,"서로 접하는 한 쌍의 플랜지 사이에 형성되는 간격을 정교하게 밀폐하고, 한 쌍의 플랜지 사이에 단차가 발생시 밀폐효과를 지속할 수 있으며, 밀폐효과가 감소하였을 때는 관련 부품을 신속하게 교체할 수 있는 플랜지 연결 장치가 소개된다. 본 발명의 플랜지 연결 장치는, 제1 플랜지 및 제2 플랜지를 연결하는 플랜지 연결 장치에 있어서, 서로 마주보며 접하는 제1 플랜지 및 제2 플랜지 사이에 형성된 간격을 밀폐하도록 상기 제1 플랜지 및 제2 플랜지 외주면을 둘러싸는 밀폐부재 및 상기 밀폐부재와 함께 상기 제1 플랜지 및 제2 플랜지의 가장자리를 둘러싸도록 구비되어, 상기 밀폐부재 및 제1 플랜지, 제2 플랜지를 고정함과 동시에 상기 밀폐부재를 제1 플랜지 및 제2 플랜지의 외주면에 밀착시키는 고정유닛을 포함한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfced03b9d2043d80b6b650196603733d81a11b4828f143df10ff2c3d40a69e1cd629300f29fe63838d953f42c84ec868a0f38dbe13d2caed6,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00bac4525ea1410a5fd857a83ca3fd85695077bbfce37d756895d1e8fde4797a051eee588e4a1a5b4db8360305a5e60a5cb03dd1de5539ff9c,포스코홀딩스 주식회사|주식회사 쏠트
