universe_rank,company_dir,company_name,ticker6,market,peer_group,semiconductor_tag,is_focal_5,market_data_available,data_quality_status,data_quality_status_kr,manual_review_priority,manual_review_priority_kr,valuation_proxy_score,valuation_proxy_label,valuation_proxy_label_kr,valuation_pred_label,valuation_confidence,valuation_confidence_bucket,valuation_confidence_bucket_kr,credit_risk_score,credit_proxy_label,credit_proxy_label_kr,credit_pred_label,credit_confidence,credit_confidence_bucket,credit_confidence_bucket_kr,credit_anomaly_score,credit_anomaly_flag_top15pct,auditor_requires_human_review,source_type,source_note
75,,HPSP,403870,KOSDAQ GLOBAL,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4751999999999999,FAIR,FAIR,FAIR,0.7108284021978194,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9192147630692069,HIGH,HIGH,0.3306557234104388,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
103,wonik_ips,원익IPS,240810,KOSDAQ GLOBAL,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.4634666666666667,FAIR,FAIR,FAIR,0.5727476694226805,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9598478437041975,HIGH,HIGH,0.08568837626660758,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
118,,파크시스템스,140860,KOSDAQ GLOBAL,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4611999999999999,FAIR,FAIR,FAIR,0.7158734205313764,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.8562648725642331,HIGH,HIGH,0.038412769981702295,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
90,,서플러스글로벌,140070,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4594666666666667,FAIR,FAIR,FAIR,0.6515364241286621,MEDIUM,MEDIUM,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9338637410254204,HIGH,HIGH,0.11246105889395507,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
97,sti,에스티아이,039440,KOSDAQ,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.4549999999999999,FAIR,FAIR,FAIR,0.53270990340385,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.911990788525375,HIGH,HIGH,0.012946139293246964,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
106,eugene_tech,유진테크,084370,KOSDAQ,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.4335999999999999,FAIR,FAIR,FAIR,0.7415227894291446,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.972105078189685,HIGH,HIGH,0.06698695126425369,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
109,,제우스,079370,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4258666666666666,FAIR,FAIR,FAIR,0.7744454918412472,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7526716293270965,HIGH,HIGH,0.011543006177035572,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
83,,램테크놀러지,171010,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4097333333333334,EXPENSIVE,EXPENSIVE,FAIR,0.500591784236833,MEDIUM,MEDIUM,0.6428571428571429,HIGH_RISK,고위험,HIGH_RISK,0.7085071659992903,HIGH,HIGH,0.08748635209855961,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
108,,저스템,417840,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4036,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7213257522774291,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6200895030304687,MEDIUM,MEDIUM,0.06530461326030516,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
111,,지아이에스,306620,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4014666666666666,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.745903271306321,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.7985810664806972,HIGH,HIGH,0.10027107402555603,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
98,,에프에스티,036810,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.3826666666666666,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8925631629286743,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.6842794288306946,MEDIUM,MEDIUM,0.03870825972114044,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
78,,나노신소재,121600,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.3822666666666666,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7555342246021253,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.6225133085657061,MEDIUM,MEDIUM,0.006422827813209868,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
93,,씨엠티엑스,388210,KOSDAQ,장비,장비,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.3652666666666667,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7157707609420977,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6836967884951827,MEDIUM,MEDIUM,0.10495929656754996,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
94,,아스플로,159010,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.3025333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8970141905473263,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9808254047374049,HIGH,HIGH,0.04621877213272216,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
101,,오로스테크놀로지,322310,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.2969333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9263479879516093,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,HIGH_RISK,0.5823799649469713,MEDIUM,MEDIUM,0.025687830037607388,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
84,,러셀,217500,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.2889333333333334,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.873177337125051,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9431199578760465,HIGH,HIGH,0.17682420550247213,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
86,,미래컴퍼니,049950,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.2874666666666666,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8354805452058427,HIGH,HIGH,0.4285714285714285,HIGH_RISK,고위험,HIGH_RISK,0.8989374267322742,HIGH,HIGH,0.23454395430777328,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
100,,예스티,122640,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.2778666666666666,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8070752756860592,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6435379731563315,MEDIUM,MEDIUM,0.013991683799831916,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
77,,기가레인,049080,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.2353333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9628494209555842,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.9675100472985046,HIGH,HIGH,0.24264303605410006,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
79,nextin,넥스틴,348210,KOSDAQ GLOBAL,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.2353333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7906546201121369,HIGH,HIGH,0.4285714285714285,HIGH_RISK,고위험,HIGH_RISK,0.8216799677089676,HIGH,HIGH,0.0826003513380603,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
110,,주성엔지니어링,036930,KOSDAQ GLOBAL,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.2335999999999999,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7918979957613304,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.4347911224964779,LOW,LOW,0.0617535897003664,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
122,,필옵틱스,161580,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.1741333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9632435860929522,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6167987381468966,MEDIUM,MEDIUM,0.06203854489426491,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
62,,에스에이엠티,031330,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.7838383838383839,FAIR,FAIR,FAIR,0.8575928985222669,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.5021487096911619,MEDIUM,MEDIUM,0.11372149345925425,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
65,,유니트론텍,142210,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.7478787878787879,FAIR,FAIR,FAIR,0.8593164302034415,HIGH,HIGH,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6687746551665015,MEDIUM,MEDIUM,0.05354194050015521,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
60,,앤씨앤,092600,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.7450505050505051,FAIR,FAIR,FAIR,0.8450252323777523,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.6852720703017778,MEDIUM,MEDIUM,0.05126917274476802,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
47,,마이크로컨텍솔,098120,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.7383838383838384,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8262966149459129,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.7491981695245683,HIGH,HIGH,0.08427857084894262,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
55,,아이앤씨,052860,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.7325252525252526,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9267130449922303,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.8920304728976969,HIGH,HIGH,0.022475117759514655,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
48,,매커스,093520,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.7056565656565656,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9375173489226767,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.8297390345025338,HIGH,HIGH,0.08420442573717486,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
41,lxsemicon,LX세미콘,108320,KOSPI,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.6953535353535354,ATTRACTIVE,가치 매력,ATTRACTIVE,0.951012131492064,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9675260077633142,HIGH,HIGH,0.0526549169074082,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
61,abov,어보브반도체,102120,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.6933333333333332,FAIR,FAIR,FAIR,0.9028406871788379,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7134163381020407,HIGH,HIGH,0.020764615542161708,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
58,,알에프세미,096610,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.603030303030303,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8083150256499313,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.8655657172147194,HIGH,HIGH,0.30686355706948754,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
66,jeju_semicon,제주반도체,080220,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.5917171717171718,ATTRACTIVE,가치 매력,ATTRACTIVE,0.6955424557105586,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9206625395821784,HIGH,HIGH,0.022944474321634056,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
71,,티에스이,131290,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.5880808080808082,ATTRACTIVE,가치 매력,ATTRACTIVE,0.7390287615028212,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9709748314872512,HIGH,HIGH,0.018067787318761474,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
53,,아나패스,123860,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.5761616161616162,FAIR,FAIR,ATTRACTIVE,0.510332377942325,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9162612285765747,HIGH,HIGH,0.10416084144507474,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
68,coasia,코아시아,045970,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.5612121212121212,FAIR,FAIR,FAIR,0.811266524244761,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.7677840717507917,HIGH,HIGH,0.06747219473464933,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
73,,픽셀플러스,087600,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.543030303030303,FAIR,FAIR,FAIR,0.8353732583827468,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.8277119254156154,HIGH,HIGH,0.08861749399056779,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
67,,칩스앤미디어,094360,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.5424242424242424,FAIR,FAIR,FAIR,0.44740744488593415,LOW,LOW,0.0,LOW_RISK,저위험,LOW_RISK,0.9394752479511282,HIGH,HIGH,0.1165162896524789,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
57,,아이케이세미콘,149010,KONEX,팹리스/설계,팹리스/설계,False,True,NO_DART_FINANCIAL_DATA,데이터 사용 가능,HIGH,HIGH,0.497979797979798,FAIR,FAIR,FAIR,0.9626560040296214,HIGH,HIGH,0.6428571428571429,HIGH_RISK,고위험,HIGH_RISK,0.7070645883552188,HIGH,HIGH,0.07589516599498297,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
70,telechips,텔레칩스,054450,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.4943434343434343,FAIR,FAIR,EXPENSIVE,0.5716537225721987,MEDIUM,MEDIUM,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9759550340612091,HIGH,HIGH,0.07328745198510121,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
59,,알파칩스,117670,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.4826262626262627,FAIR,FAIR,FAIR,0.7398835550872951,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.8321400367761521,HIGH,HIGH,0.06605777558134833,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
46,,라온로보틱스,232680,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.4745454545454545,FAIR,FAIR,FAIR,0.7863374675167921,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.6877521386643212,MEDIUM,MEDIUM,0.026169607074936322,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
51,,싸이닉솔루션,234030,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.4670707070707071,FAIR,FAIR,FAIR,0.7962034217650586,HIGH,HIGH,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7381251250014311,HIGH,HIGH,0.06902922032160619,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
56,,아이언디바이스,464500,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.4278787878787879,FAIR,FAIR,EXPENSIVE,0.767854918982104,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9669454138137473,HIGH,HIGH,0.37904191381671964,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
52,,쓰리에이로직스,177900,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.4266666666666666,FAIR,FAIR,EXPENSIVE,0.5793703556022938,MEDIUM,MEDIUM,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.947298040301951,HIGH,HIGH,0.09970421258194967,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
43,,넥스트칩,396270,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.3743434343434344,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9380466040149497,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9903921975513593,HIGH,HIGH,0.35370954409664757,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
49,,사피엔반도체,452430,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.3721212121212121,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8482781866315999,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,MEDIUM_RISK,0.5745685064585346,MEDIUM,MEDIUM,0.12187984427462309,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
44,,동운아나텍,094170,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.3670707070707071,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.4894423516429773,LOW,LOW,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.5063531969196903,MEDIUM,MEDIUM,0.09811976029987664,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
50,,세미파이브,490470,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.3646464646464646,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9277538303818181,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.8726925242668786,HIGH,HIGH,0.10138163372341347,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
63,,에이직랜드,445090,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.3294949494949495,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9058303131641584,HIGH,HIGH,0.7857142857142857,HIGH_RISK,고위험,HIGH_RISK,0.9947590219356869,HIGH,HIGH,0.22322767104490657,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
45,,라닉스,317120,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.3208080808080809,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9281808400807596,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9891542031597422,HIGH,HIGH,0.2722138190712409,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
42,gaochips,가온칩스,399720,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.3119191919191919,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9202856043409283,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9252273149693407,HIGH,HIGH,0.08996216176961074,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
72,,파두,440110,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.2817171717171717,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9722302520284296,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9166704410023929,HIGH,HIGH,0.4892266150598854,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
54,,아이씨티케이,456010,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.2421212121212121,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9318776222941163,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9704486787687135,HIGH,HIGH,0.44110450319077704,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
64,,오픈엣지테크놀로지,394280,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK,데이터 사용 가능,LOW,LOW,0.2383838383838384,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9776205348568181,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.979409987987143,HIGH,HIGH,0.49673253879125484,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
