application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020100088462,1020120026311,1012284590000,소멸,소멸,웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템,한미반도체 주식회사
1020060002456,1020070074401,,포기,포기,반도체 제조공정용 절단 및 처리장치,한미반도체 주식회사
1020020064070,1020040035283,1004882350000,소멸,소멸,하향식 반도체 금형장치,한미반도체 주식회사
1020160103218,1020170043997,1018206670000,등록,등록,반도체 패키지 처리장치,한미반도체 주식회사
1020060085551,,1007959500000,등록,등록,반도체 패키지 처리장치 및 그 제어방법,한미반도체 주식회사
1020080057287,1020090131424,1014147180000,등록,등록,반도체 패키지 제조용 금형,한미반도체 주식회사
1020070025302,1020080022483,,포기,포기,반도체 제조장비용 픽앤플레이스장치의 플립 오버 픽커,한미반도체 주식회사
1019960000394,1019970060428,1001907440000,소멸,소멸,리드프레임 위치설정 감지장치,한미반도체 주식회사
1020070066992,1020080019538,1009154440000,소멸,소멸,반도체 패키지 고정 어셈블리,한미반도체 주식회사
1020080089886,1020100030915,1014611240000,등록,등록,반도체 패키지 제조장치용 트레이 오프로더,한미반도체 주식회사
1020090110154,1020110053573,,취하,취하,웨이퍼 핸들링장치,한미반도체 주식회사
1020230143130,1020250059129,,공개,공개,본딩헤드,한미반도체 주식회사
1019970058885,1019990038980,1002582950000,소멸,소멸,반도체 가공장치의 팩키지 녹아웃을 감지하는 방법,한미반도체 주식회사
1020100022412,1020110103195,,거절,거절,태양전지 셀 검사장치,한미반도체 주식회사
1020200005785,1020210092422,1028187180000,등록,등록,레이저 본딩 시스템,한미반도체 주식회사
1020070013872,1020080019526,1008553610000,소멸,소멸,반도체 패키지 위치 제어시스템 및 제어방법,한미반도체 주식회사
1020230143129,1020250059128,,공개,공개,익스팬딩 장치,한미반도체 주식회사
1020090076202,1020110018636,,취하,취하,웨이퍼 검사장치,한미반도체 주식회사
1020060028168,1020070097239,1013031030000,등록,등록,반도체 패키지 제조장비의 스트립 로케이션 장치 및 방법,한미반도체 주식회사
1020070048382,1020080102061,,거절,거절,얼라인먼트 비전 방법 및 장치,한미반도체 주식회사
1020130033522,,1014256130000,등록,등록,플립칩 본딩장치 및 플립칩 본딩방법,한미반도체 주식회사
1020130075227,,1014606260000,소멸,소멸,반도체 자재 공급장치,한미반도체 주식회사
1020080030274,1020090105037,,포기,포기,메모리카드의 외형 가공장치,한미반도체 주식회사
1019940006874,1019950030327,1001204020000,소멸,소멸,리드프레임의절단및용접장치,한미반도체 주식회사
1020070013837,1020080074551,1008553600000,소멸,소멸,트레이 픽커,한미반도체 주식회사
1020080067378,1020100006988,1014609620000,등록,등록,비전검사장비의 로더장치,한미반도체 주식회사
1020060139252,1020080019524,1009209880000,소멸,소멸,위치변경장치 및 반도체 패키지 가공시스템,한미반도체 주식회사
1020180022195,1020190101796,1024173230000,등록,등록,반도체 자재의 부분 차폐방법,한미반도체 주식회사
1020150140969,1020170041488,,취하,취하,몰딩 파우더 공급방법,한미반도체 주식회사
1020030090474,1020050058555,1008144480000,소멸,소멸,반도체 패키지 건조시스템,한미반도체 주식회사
1020150120937,1020170026751,1020419570000,등록,등록,반도체 스트립 절단 및 정렬장치와 그 방법,한미반도체 주식회사
1020070093641,1020090028211,,포기,포기,메모리카드 가공용 지그,한미반도체 주식회사
1020150136675,1020170037289,,포기,포기,반도체 패키지 분리방법,한미반도체 주식회사
1020190024161,,1021530100000,등록,등록,픽커 흡착패드의 검사장치 및 픽커 흡착패드의 검사방법,한미반도체 주식회사
1020110119691,1020130053953,1016760060000,소멸,소멸,몰딩장치,한미반도체 주식회사
1020090116525,1020110060054,,거절,거절,웨이퍼 검사장비의 웨이퍼 이송장치,한미반도체 주식회사
