date,sox_close,sox_adj_close,sox_volume,nasdaq_close,nasdaq_adj_close,nasdaq_volume,sp500_close,sp500_adj_close,sp500_volume,vix_yf_close,vix_yf_adj_close,vix_yf_volume,korea_etf_close,korea_etf_adj_close,korea_etf_volume,market_source_calendar_fill_status,market_source_original_min_date,market_source_original_max_date,market_source_calendar_start_date,market_source_calendar_end_date,market_source_calendar_generated_at
2022-04-27,2894.909912109375,3055.090087890625,0.0,12488.9296875,13411.9599609375,4810720000.0,4183.9599609375,4412.52978515625,4769680000.0,31.600000381469727,24.3700008392334,0.0,35610.0,62.892391204833984,148618.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-04-28,3056.360107421875,3055.090087890625,0.0,12871.5302734375,13411.9599609375,5067150000.0,4287.5,4412.52978515625,4854180000.0,29.989999771118164,24.3700008392334,0.0,35055.0,62.892391204833984,158333.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-04-29,2919.739990234375,3055.090087890625,0.0,12334.6396484375,13411.9599609375,4733070000.0,4131.93017578125,4412.52978515625,5084030000.0,33.400001525878906,24.3700008392334,0.0,35520.0,62.892391204833984,139193.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-04-30,2919.739990234375,3055.090087890625,0.0,12334.6396484375,13411.9599609375,4733070000.0,4131.93017578125,4412.52978515625,5084030000.0,33.400001525878906,24.3700008392334,0.0,35520.0,62.892391204833984,139193.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-01,2919.739990234375,3055.090087890625,0.0,12334.6396484375,13411.9599609375,4733070000.0,4131.93017578125,4412.52978515625,5084030000.0,33.400001525878906,24.3700008392334,0.0,35520.0,62.892391204833984,139193.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-02,3022.239990234375,3055.090087890625,0.0,12536.01953125,13411.9599609375,4918240000.0,4155.3798828125,4412.52978515625,5163790000.0,32.34000015258789,24.3700008392334,0.0,35520.0,62.892391204833984,139193.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-03,3044.889892578125,3055.090087890625,0.0,12563.759765625,13411.9599609375,4547280000.0,4175.47998046875,4412.52978515625,4582050000.0,29.25,24.3700008392334,0.0,35600.0,62.892391204833984,120683.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-04,3163.7900390625,3055.090087890625,0.0,12964.8603515625,13411.9599609375,5498050000.0,4300.169921875,4412.52978515625,5136360000.0,25.420000076293945,24.3700008392334,0.0,35315.0,62.892391204833984,95746.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-05,3005.530029296875,3055.090087890625,0.0,12317.6904296875,13411.9599609375,5308920000.0,4146.8701171875,4412.52978515625,5077030000.0,31.200000762939453,24.3700008392334,0.0,35315.0,62.892391204833984,95746.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-06,2982.06005859375,3055.090087890625,0.0,12144.66015625,13411.9599609375,5324480000.0,4123.33984375,4412.52978515625,5116940000.0,30.190000534057617,24.3700008392334,0.0,34550.0,62.892391204833984,412831.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-07,2982.06005859375,3055.090087890625,0.0,12144.66015625,13411.9599609375,5324480000.0,4123.33984375,4412.52978515625,5116940000.0,30.190000534057617,24.3700008392334,0.0,34550.0,62.892391204833984,412831.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-08,2982.06005859375,3055.090087890625,0.0,12144.66015625,13411.9599609375,5324480000.0,4123.33984375,4412.52978515625,5116940000.0,30.190000534057617,24.3700008392334,0.0,34550.0,62.892391204833984,412831.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-09,2829.10009765625,3055.090087890625,0.0,11623.25,13411.9599609375,5939140000.0,3991.239990234375,4412.52978515625,5954520000.0,34.75,24.3700008392334,0.0,34550.0,62.892391204833984,412831.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-10,2900.1298828125,3055.090087890625,0.0,11737.669921875,13411.9599609375,6218260000.0,4001.050048828125,4412.52978515625,5885820000.0,32.9900016784668,24.3700008392334,0.0,34280.0,62.892391204833984,295326.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-11,2811.93994140625,3055.090087890625,0.0,11364.240234375,13411.9599609375,6152370000.0,3935.179931640625,4412.52978515625,5816140000.0,32.560001373291016,24.3700008392334,0.0,35045.0,62.892391204833984,257986.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-12,2827.2099609375,3055.090087890625,0.0,11370.9599609375,13411.9599609375,6679470000.0,3930.080078125,4412.52978515625,6286450000.0,31.770000457763672,24.3700008392334,0.0,34065.0,62.892391204833984,164941.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-13,2970.3701171875,3055.090087890625,0.0,11805.0,13411.9599609375,5894020000.0,4023.889892578125,4412.52978515625,5183340000.0,28.8700008392334,24.3700008392334,0.0,35025.0,62.892391204833984,181557.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-14,2970.3701171875,3055.090087890625,0.0,11805.0,13411.9599609375,5894020000.0,4023.889892578125,4412.52978515625,5183340000.0,28.8700008392334,24.3700008392334,0.0,35025.0,62.892391204833984,181557.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-15,2970.3701171875,3055.090087890625,0.0,11805.0,13411.9599609375,5894020000.0,4023.889892578125,4412.52978515625,5183340000.0,28.8700008392334,24.3700008392334,0.0,35025.0,62.892391204833984,181557.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-16,2920.06005859375,3055.090087890625,0.0,11662.7900390625,13411.9599609375,4930250000.0,4008.010009765625,4412.52978515625,4415030000.0,27.46999931335449,24.3700008392334,0.0,34860.0,62.892391204833984,146792.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-17,3066.5,3055.090087890625,0.0,11984.51953125,13411.9599609375,5093960000.0,4088.85009765625,4412.52978515625,4841410000.0,26.100000381469727,24.3700008392334,0.0,35265.0,62.892391204833984,89857.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-18,2907.9599609375,3055.090087890625,0.0,11418.150390625,13411.9599609375,5064120000.0,3923.679931640625,4412.52978515625,5103220000.0,30.959999084472656,24.3700008392334,0.0,35480.0,62.892391204833984,171421.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-19,2890.330078125,3055.090087890625,0.0,11388.5,13411.9599609375,5154410000.0,3900.7900390625,4412.52978515625,5113550000.0,29.350000381469727,24.3700008392334,0.0,35085.0,62.892391204833984,159486.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-20,2882.64990234375,2882.64990234375,0.0,11354.6201171875,11354.6201171875,5434370000.0,3901.360107421875,3901.360107421875,5130730000.0,29.43000030517578,29.43000030517578,0.0,66.12000274658203,60.81376647949219,3717800.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-21,2882.64990234375,2882.64990234375,0.0,11354.6201171875,11354.6201171875,5434370000.0,3901.360107421875,3901.360107421875,5130730000.0,29.43000030517578,29.43000030517578,0.0,66.12000274658203,60.81376647949219,3717800.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-22,2882.64990234375,2882.64990234375,0.0,11354.6201171875,11354.6201171875,5434370000.0,3901.360107421875,3901.360107421875,5130730000.0,29.43000030517578,29.43000030517578,0.0,66.12000274658203,60.81376647949219,3717800.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-23,2898.429931640625,2882.64990234375,0.0,11535.26953125,11354.6201171875,4552200000.0,3973.75,3901.360107421875,4420030000.0,28.479999542236328,29.43000030517578,0.0,35460.0,60.81376647949219,99139.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-24,2827.050048828125,2882.64990234375,0.0,11264.4501953125,11354.6201171875,4724430000.0,3941.47998046875,3901.360107421875,4923190000.0,29.450000762939453,29.43000030517578,0.0,34155.0,60.81376647949219,139859.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-25,2882.929931640625,2882.64990234375,0.0,11434.740234375,11354.6201171875,4519690000.0,3978.72998046875,3901.360107421875,4802560000.0,28.3700008392334,29.43000030517578,0.0,34420.0,60.81376647949219,105502.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-26,2994.610107421875,2882.64990234375,0.0,11740.650390625,11354.6201171875,4672620000.0,4057.840087890625,3901.360107421875,4709970000.0,27.5,29.43000030517578,0.0,33780.0,60.81376647949219,153262.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-27,3115.35009765625,3115.35009765625,0.0,12131.1298828125,12131.1298828125,4793900000.0,4158.240234375,4158.240234375,4375620000.0,25.71999931335449,25.71999931335449,0.0,67.5999984741211,62.17499542236328,2091700.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-28,3115.35009765625,3115.35009765625,0.0,12131.1298828125,12131.1298828125,4793900000.0,4158.240234375,4158.240234375,4375620000.0,25.71999931335449,25.71999931335449,0.0,67.5999984741211,62.17499542236328,2091700.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-29,3115.35009765625,3115.35009765625,0.0,12131.1298828125,12131.1298828125,4793900000.0,4158.240234375,4158.240234375,4375620000.0,25.71999931335449,25.71999931335449,0.0,67.5999984741211,62.17499542236328,2091700.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-30,3115.35009765625,3115.35009765625,0.0,12131.1298828125,12131.1298828125,4793900000.0,4158.240234375,4158.240234375,4375620000.0,25.71999931335449,25.71999931335449,0.0,34370.0,62.17499542236328,99262.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-05-31,3098.68994140625,3115.35009765625,0.0,12081.3896484375,12131.1298828125,6045500000.0,4132.14990234375,4158.240234375,6822640000.0,26.190000534057617,25.71999931335449,0.0,34480.0,62.17499542236328,114905.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-01,3049.030029296875,3115.35009765625,0.0,11994.4599609375,12131.1298828125,4719900000.0,4101.22998046875,4158.240234375,4531800000.0,25.690000534057617,25.71999931335449,0.0,34480.0,62.17499542236328,114905.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-02,3157.97998046875,3157.97998046875,0.0,12316.900390625,12316.900390625,4445840000.0,4176.81982421875,4176.81982421875,4405790000.0,24.71999931335449,24.71999931335449,0.0,68.5999984741211,63.09474182128906,2527500.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-03,3062.590087890625,3157.97998046875,0.0,12012.73046875,12316.900390625,4130040000.0,4108.5400390625,4176.81982421875,3711110000.0,24.790000915527344,24.71999931335449,0.0,34270.0,63.09474182128906,79507.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-04,3062.590087890625,3157.97998046875,0.0,12012.73046875,12316.900390625,4130040000.0,4108.5400390625,4176.81982421875,3711110000.0,24.790000915527344,24.71999931335449,0.0,34270.0,63.09474182128906,79507.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-05,3062.590087890625,3157.97998046875,0.0,12012.73046875,12316.900390625,4130040000.0,4108.5400390625,4176.81982421875,3711110000.0,24.790000915527344,24.71999931335449,0.0,34270.0,63.09474182128906,79507.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-06,3062.739990234375,3157.97998046875,0.0,12061.3701171875,12316.900390625,4647010000.0,4121.43017578125,4176.81982421875,4332700000.0,25.06999969482422,24.71999931335449,0.0,34270.0,63.09474182128906,79507.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-07,3092.969970703125,3092.969970703125,0.0,12175.23046875,12175.23046875,4411240000.0,4160.68017578125,4160.68017578125,4248210000.0,24.020000457763672,24.020000457763672,0.0,66.5,61.16326904296875,2409100.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-08,3019.10009765625,3092.969970703125,0.0,12086.26953125,12175.23046875,4708980000.0,4115.77001953125,4160.68017578125,4159470000.0,23.959999084472656,24.020000457763672,0.0,33515.0,61.16326904296875,121153.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-09,2937.7900390625,3092.969970703125,0.0,11754.23046875,12175.23046875,5408460000.0,4017.820068359375,4160.68017578125,4134170000.0,26.09000015258789,24.020000457763672,0.0,33380.0,61.16326904296875,90261.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-10,2831.97998046875,2831.97998046875,0.0,11340.01953125,11340.01953125,5152020000.0,3900.860107421875,3900.860107421875,4889640000.0,27.75,27.75,0.0,63.130001068115234,58.063720703125,4945200.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-11,2831.97998046875,2831.97998046875,0.0,11340.01953125,11340.01953125,5152020000.0,3900.860107421875,3900.860107421875,4889640000.0,27.75,27.75,0.0,63.130001068115234,58.063720703125,4945200.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-12,2831.97998046875,2831.97998046875,0.0,11340.01953125,11340.01953125,5152020000.0,3900.860107421875,3900.860107421875,4889640000.0,27.75,27.75,0.0,63.130001068115234,58.063720703125,4945200.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-13,2673.0,2831.97998046875,0.0,10809.23046875,11340.01953125,5937320000.0,3749.6298828125,3900.860107421875,5636890000.0,34.02000045776367,27.75,0.0,31265.0,58.063720703125,199744.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-14,2689.889892578125,2831.97998046875,0.0,10828.349609375,11340.01953125,4819890000.0,3735.47998046875,3900.860107421875,5153890000.0,32.689998626708984,27.75,0.0,31145.0,58.063720703125,127001.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-15,2737.550048828125,2737.550048828125,0.0,11099.150390625,11099.150390625,5368500000.0,3789.989990234375,3789.989990234375,5530480000.0,29.6200008392334,29.6200008392334,0.0,61.0,56.10465621948242,4080700.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-16,2566.860107421875,2566.860107421875,0.0,10646.099609375,10646.099609375,5696630000.0,3666.77001953125,3666.77001953125,5644930000.0,32.95000076293945,32.95000076293945,0.0,59.2400016784668,54.48589706420898,6135000.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-17,2578.5400390625,2566.860107421875,0.0,10798.349609375,10646.099609375,7452830000.0,3674.840087890625,3666.77001953125,8520740000.0,31.1299991607666,32.95000076293945,0.0,29800.0,54.48589706420898,152410.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-18,2578.5400390625,2566.860107421875,0.0,10798.349609375,10646.099609375,7452830000.0,3674.840087890625,3666.77001953125,8520740000.0,31.1299991607666,32.95000076293945,0.0,29800.0,54.48589706420898,152410.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-19,2578.5400390625,2566.860107421875,0.0,10798.349609375,10646.099609375,7452830000.0,3674.840087890625,3666.77001953125,8520740000.0,31.1299991607666,32.95000076293945,0.0,29800.0,54.48589706420898,152410.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-20,2578.5400390625,2566.860107421875,0.0,10798.349609375,10646.099609375,7452830000.0,3674.840087890625,3666.77001953125,8520740000.0,31.1299991607666,32.95000076293945,0.0,28790.0,54.48589706420898,220082.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-21,2649.3701171875,2649.3701171875,0.0,11069.2998046875,11069.2998046875,5226260000.0,3764.7900390625,3764.7900390625,5292260000.0,30.190000534057617,30.190000534057617,0.0,59.56999969482422,54.78941345214844,3220700.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-22,2619.7099609375,2649.3701171875,0.0,11053.080078125,11069.2998046875,5238180000.0,3759.889892578125,3764.7900390625,5058990000.0,28.950000762939453,30.190000534057617,0.0,28930.0,54.78941345214844,240625.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-23,2602.739990234375,2649.3701171875,0.0,11232.1904296875,11069.2998046875,5258200000.0,3795.72998046875,3764.7900390625,5098640000.0,29.049999237060547,30.190000534057617,0.0,26900.0,54.78941345214844,626862.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-24,2718.469970703125,2649.3701171875,0.0,11607.6201171875,11069.2998046875,9468130000.0,3911.739990234375,3764.7900390625,8120260000.0,27.229999542236328,30.190000534057617,0.0,27760.0,54.78941345214844,309685.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-25,2718.469970703125,2649.3701171875,0.0,11607.6201171875,11069.2998046875,9468130000.0,3911.739990234375,3764.7900390625,8120260000.0,27.229999542236328,30.190000534057617,0.0,27760.0,54.78941345214844,309685.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-26,2718.469970703125,2649.3701171875,0.0,11607.6201171875,11069.2998046875,9468130000.0,3911.739990234375,3764.7900390625,8120260000.0,27.229999542236328,30.190000534057617,0.0,27760.0,54.78941345214844,309685.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-27,2713.47998046875,2649.3701171875,0.0,11524.5498046875,11069.2998046875,5047860000.0,3900.110107421875,3764.7900390625,4325310000.0,26.950000762939453,30.190000534057617,0.0,28510.0,54.78941345214844,316752.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-28,2642.070068359375,2642.070068359375,0.0,11181.5400390625,11181.5400390625,5433220000.0,3821.550048828125,3821.550048828125,4270120000.0,28.36000061035156,28.36000061035156,0.0,59.060001373291016,54.320343017578125,2283400.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-29,2583.97998046875,2642.070068359375,0.0,11177.8896484375,11181.5400390625,5650860000.0,3818.830078125,3821.550048828125,4211240000.0,28.15999984741211,28.36000061035156,0.0,28160.0,54.320343017578125,147354.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-06-30,2556.25,2642.070068359375,0.0,11028.740234375,11181.5400390625,5654520000.0,3785.3798828125,3821.550048828125,4840070000.0,28.709999084472656,28.36000061035156,0.0,27230.0,54.320343017578125,115560.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-01,2458.4599609375,2642.070068359375,0.0,11127.849609375,11181.5400390625,4865730000.0,3825.330078125,3821.550048828125,4046950000.0,26.700000762939453,28.36000061035156,0.0,26430.0,54.320343017578125,182567.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-02,2458.4599609375,2642.070068359375,0.0,11127.849609375,11181.5400390625,4865730000.0,3825.330078125,3821.550048828125,4046950000.0,26.700000762939453,28.36000061035156,0.0,26430.0,54.320343017578125,182567.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-03,2458.4599609375,2642.070068359375,0.0,11127.849609375,11181.5400390625,4865730000.0,3825.330078125,3821.550048828125,4046950000.0,26.700000762939453,28.36000061035156,0.0,26430.0,54.320343017578125,182567.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-04,2458.4599609375,2642.070068359375,0.0,11127.849609375,11181.5400390625,4865730000.0,3825.330078125,3821.550048828125,4046950000.0,26.700000762939453,28.36000061035156,0.0,26175.0,54.320343017578125,178395.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-05,2477.639892578125,2642.070068359375,0.0,11322.240234375,11181.5400390625,5053570000.0,3831.389892578125,3821.550048828125,5076590000.0,27.540000915527344,28.36000061035156,0.0,27045.0,54.320343017578125,143205.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-06,2494.110107421875,2494.110107421875,0.0,11361.849609375,11361.849609375,4851170000.0,3845.080078125,3845.080078125,4417720000.0,26.729999542236328,26.729999542236328,0.0,56.52000045776367,51.98418426513672,3157700.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-07,2605.889892578125,2494.110107421875,0.0,11621.349609375,11361.849609375,4685050000.0,3902.6201171875,3845.080078125,4057770000.0,26.07999992370605,26.729999542236328,0.0,27285.0,51.98418426513672,172331.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-08,2618.02001953125,2494.110107421875,0.0,11635.3095703125,11361.849609375,4526570000.0,3899.3798828125,3845.080078125,3521620000.0,24.63999938964844,26.729999542236328,0.0,27385.0,51.98418426513672,157557.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-09,2618.02001953125,2494.110107421875,0.0,11635.3095703125,11361.849609375,4526570000.0,3899.3798828125,3845.080078125,3521620000.0,24.63999938964844,26.729999542236328,0.0,27385.0,51.98418426513672,157557.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-10,2618.02001953125,2494.110107421875,0.0,11635.3095703125,11361.849609375,4526570000.0,3899.3798828125,3845.080078125,3521620000.0,24.63999938964844,26.729999542236328,0.0,27385.0,51.98418426513672,157557.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-11,2553.68994140625,2494.110107421875,0.0,11372.599609375,11361.849609375,4362910000.0,3854.429931640625,3845.080078125,3423480000.0,26.170000076293945,26.729999542236328,0.0,27355.0,51.98418426513672,179948.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-12,2558.169921875,2494.110107421875,0.0,11264.73046875,11361.849609375,4317860000.0,3818.800048828125,3845.080078125,3817210000.0,27.290000915527344,26.729999542236328,0.0,26055.0,51.98418426513672,184907.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-13,2577.360107421875,2494.110107421875,0.0,11247.580078125,11361.849609375,4433060000.0,3801.780029296875,3845.080078125,4109390000.0,26.81999969482422,26.729999542236328,0.0,26500.0,51.98418426513672,141948.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-14,2626.919921875,2494.110107421875,0.0,11251.1904296875,11361.849609375,4481070000.0,3790.3798828125,3845.080078125,4199690000.0,26.39999961853028,26.729999542236328,0.0,26555.0,51.98418426513672,111846.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-15,2693.77001953125,2494.110107421875,0.0,11452.419921875,11361.849609375,4369060000.0,3863.159912109375,3845.080078125,4143800000.0,24.229999542236328,26.729999542236328,0.0,27100.0,51.98418426513672,291885.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-16,2693.77001953125,2494.110107421875,0.0,11452.419921875,11361.849609375,4369060000.0,3863.159912109375,3845.080078125,4143800000.0,24.229999542236328,26.729999542236328,0.0,27100.0,51.98418426513672,291885.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-17,2693.77001953125,2494.110107421875,0.0,11452.419921875,11361.849609375,4369060000.0,3863.159912109375,3845.080078125,4143800000.0,24.229999542236328,26.729999542236328,0.0,27100.0,51.98418426513672,291885.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-18,2679.570068359375,2494.110107421875,0.0,11360.0498046875,11361.849609375,5057920000.0,3830.85009765625,3845.080078125,4046870000.0,25.299999237060547,26.729999542236328,0.0,27870.0,51.98418426513672,429584.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-19,2803.139892578125,2494.110107421875,0.0,11713.150390625,11361.849609375,5302740000.0,3936.68994140625,3845.080078125,4041070000.0,24.5,26.729999542236328,0.0,27645.0,51.98418426513672,163421.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-20,2872.9599609375,2494.110107421875,0.0,11897.650390625,11361.849609375,5467080000.0,3959.89990234375,3845.080078125,4185300000.0,23.8799991607666,26.729999542236328,0.0,28030.0,51.98418426513672,255728.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-21,2916.81005859375,2916.81005859375,0.0,12059.6103515625,12059.6103515625,4680930000.0,3998.949951171875,3998.949951171875,4132790000.0,23.11000061035156,23.11000061035156,0.0,59.220001220703125,54.46750259399414,2638800.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
2022-07-22,2842.409912109375,2842.409912109375,0.0,11834.1103515625,11834.1103515625,4721880000.0,3961.6298828125,3961.6298828125,3979240000.0,23.030000686645508,23.030000686645508,0.0,58.470001220703125,53.77769470214844,2988100.0,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:17
