record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020080038755|1014147170000|반도체 패키지 제조장치의 브러쉬 어셈블리|한미반도체 주식회사,반도체 패키지 제조장치의 브러쉬 어셈블리,한미반도체 주식회사,1020080038755,,1014147170000,등록,2008,2014,2014,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,263
1020120140418|1019250450000|도킹블럭유닛|한미반도체 주식회사,도킹블럭유닛,한미반도체 주식회사,1020120140418,,1019250450000,등록,2012,2018,2018,H10P,,공정,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,284
1020100037307|1014543200000|반도체 패키지 제조장치의 스트립 로딩장치|한미반도체 주식회사,반도체 패키지 제조장치의 스트립 로딩장치,한미반도체 주식회사,1020100037307,,1014543200000,등록,2010,2014,2014,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,313
1020130034278|1015433170000|본딩 부재 및 이를 구비하는 반도체칩 본딩장치|한미반도체 주식회사,본딩 부재 및 이를 구비하는 반도체칩 본딩장치,한미반도체 주식회사,1020130034278,,1015433170000,등록,2013,2015,2015,H10W,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,327
1020120079982|1013583730000|반도체 제조용 척테이블장치 및 이를 갖춘 반도체 제조장치|한미반도체 주식회사,반도체 제조용 척테이블장치 및 이를 갖춘 반도체 제조장치,한미반도체 주식회사,1020120079982,,1013583730000,등록,2012,2014,2014,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,342
1020060138017|1008382400000|반도체 패키지 제조 장비의 듀얼 테이블 간섭 방지 장치 및방법|한미반도체 주식회사,반도체 패키지 제조 장비의 듀얼 테이블 간섭 방지 장치 및방법,한미반도체 주식회사,1020060138017,,1008382400000,등록,2006,2008,2008,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,365
1020070071222|1009154420000|반도체 패키지 제조용 싱귤레이션장치|한미반도체 주식회사,반도체 패키지 제조용 싱귤레이션장치,한미반도체 주식회사,1020070071222,,1009154420000,등록,2007,2009,2009,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,403
1020060106274|1008382620000|반도체 스트립의 보호필름 분리헤드|한미반도체 주식회사,반도체 스트립의 보호필름 분리헤드,한미반도체 주식회사,1020060106274,,1008382620000,등록,2006,2008,2008,H10W,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,409
1020150120937|1020419570000|반도체 스트립 절단 및 정렬장치와 그 방법|한미반도체 주식회사,반도체 스트립 절단 및 정렬장치와 그 방법,한미반도체 주식회사,1020150120937,,1020419570000,등록,2015,2019,2019,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,446
1020060130244|1007959660000|반도체 패키지 제조용 쏘잉장치의 척테이블|한미반도체 주식회사,반도체 패키지 제조용 쏘잉장치의 척테이블,한미반도체 주식회사,1020060130244,,1007959660000,등록,2006,2008,2008,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,452
1020150004292|1016405250000|픽 앤 플레이스먼트 장치|한미반도체 주식회사,픽 앤 플레이스먼트 장치,한미반도체 주식회사,1020150004292,,1016405250000,등록,2015,2016,2016,H10P,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,459
102020080004461|2004681560000|반도체 이송용 쏘팅픽커|한미반도체 주식회사,반도체 이송용 쏘팅픽커,한미반도체 주식회사,102020080004461,2020090010248,2004681560000,소멸,2008,2009,2013,H10P; H05K,,반도체 장비; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,27
1020150101672|1020422980000|반도체 몰딩장치|한미반도체 주식회사,반도체 몰딩장치,한미반도체 주식회사,1020150101672,,1020422980000,소멸,2015,2019,2019,H10P; H10W,,공정; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,27
1020050042627|1006854550000|반도체 제조공정용 플립퍼링장치|한미반도체 주식회사,반도체 제조공정용 플립퍼링장치,한미반도체 주식회사,1020050042627,,1006854550000,소멸,2005,2007,2007,H10P; B65H,,공정; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,62
1020070066990|1009092570000|패키지 고정용 지그 어셈블리|한미반도체 주식회사,패키지 고정용 지그 어셈블리,한미반도체 주식회사,1020070066990,,1009092570000,소멸,2007,2009,2009,H10P; H10W,,공정; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,185
1020040068433|1006183090000|반도체 장비 제어 시스템|한미반도체 주식회사,반도체 장비 제어 시스템,한미반도체 주식회사,1020040068433,,1006183090000,소멸,2004,2006,2006,H10P; G05B,,반도체 장비; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,298
1019980050041|1002978520000|반도체팩키지의 리드걸폼 성형방법 및 그 금형|한미반도체 주식회사,반도체팩키지의 리드걸폼 성형방법 및 그 금형,한미반도체 주식회사,1019980050041,,1002978520000,소멸,1998,2002,2001,H10W; H10P,,공정; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,354
1020230162738||본딩장치|한미반도체 주식회사,본딩장치,한미반도체 주식회사,1020230162738,,,공개,2023,,,H10W; H10P,,반도체,True,False,False,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,358
1020070066992|1009154440000|반도체 패키지 고정 어셈블리|한미반도체 주식회사,반도체 패키지 고정 어셈블리,한미반도체 주식회사,1020070066992,,1009154440000,소멸,2007,2009,2009,H10W; H10P,,공정; 반도체,True,True,True,42.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,424
1020210030811||반도체 자재 오프로딩 장치|한미반도체 주식회사,반도체 자재 오프로딩 장치,한미반도체 주식회사,1020210030811,,,거절,2021,,,H10P,,패키징; 공정; 반도체,True,False,True,41.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,304
1020210056730||웨이퍼 마킹장치 및 이의 마킹방법|한미반도체 주식회사,웨이퍼 마킹장치 및 이의 마킹방법,한미반도체 주식회사,1020210056730,,,취하,2021,,,H10P; B23K; H10W,,반도체; 웨이퍼,True,False,True,41.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,339
1020120108058|1013600070000|플립칩 본딩장치|한미반도체 주식회사,플립칩 본딩장치,한미반도체 주식회사,1020120108058,,1013600070000,등록,2012,2014,2014,H10W; H05K,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,254
1020080067378|1014609620000|비전검사장비의 로더장치|한미반도체 주식회사,비전검사장비의 로더장치,한미반도체 주식회사,1020080067378,,1014609620000,등록,2008,2014,2014,H10P; G01N,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,441
1020210036860||반도체 자재 절단장치의 절단 셋팅방법|한미반도체 주식회사,반도체 자재 절단장치의 절단 셋팅방법,한미반도체 주식회사,1020210036860,1020220131754,,공개,2021,2022,,H10P,,반도체,True,False,False,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,13
102020030033208|2003386060000|반도체 소자 제조용 몰드 어셈블리 지그|한미반도체 주식회사,반도체 소자 제조용 몰드 어셈블리 지그,한미반도체 주식회사,102020030033208,,2003386060000,소멸,2003,2004,2004,H10W,,반도체; 소자,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,26
1020020071428|1005161790000|워킹빔구동수단를 갖춘 반도체제조장치|한미반도체 주식회사,워킹빔구동수단를 갖춘 반도체제조장치,한미반도체 주식회사,1020020071428,1020040043240,1005161790000,소멸,2002,2004,2005,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,34
1019930011348|1001057730000|리이드프레임(LEADFRAME)적재및이송장치|한미반도체 주식회사,리이드프레임(LEADFRAME)적재및이송장치,한미반도체 주식회사,1019930011348,1019950001960,1001057730000,소멸,1993,1995,1996,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,43
1020050049430|1007007050000|반도체 쏘팅시스템 및 쏘팅방법|한미반도체 주식회사,반도체 쏘팅시스템 및 쏘팅방법,한미반도체 주식회사,1020050049430,1020060128193,1007007050000,소멸,2005,2006,2007,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,52
1020070013836|1009044950000|트레이 픽커 어셈블리|한미반도체 주식회사,트레이 픽커 어셈블리,한미반도체 주식회사,1020070013836,1020080074550,1009044950000,소멸,2007,2008,2009,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,57
1020050042625|1007007040000|반도체 제조공정용 플립퍼링장치|한미반도체 주식회사,반도체 제조공정용 플립퍼링장치,한미반도체 주식회사,1020050042625,,1007007040000,소멸,2005,2007,2007,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,29
1020070023463|1008382650000|반도체 패키지 핸들링장치|한미반도체 주식회사,반도체 패키지 핸들링장치,한미반도체 주식회사,1020070023463,,1008382650000,소멸,2007,2008,2008,H10P,,생산성; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,46
1020040102453|1007499170000|반도체 패키지 제조공정용 절단 및 핸들러시스템|한미반도체 주식회사,반도체 패키지 제조공정용 절단 및 핸들러시스템,한미반도체 주식회사,1020040102453,,1007499170000,소멸,2004,2007,2007,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,50
1020020052388|1004399560000|반도체 패키지의 흡착이송장치|한미반도체 주식회사,반도체 패키지의 흡착이송장치,한미반도체 주식회사,1020020052388,,1004399560000,소멸,2002,2004,2004,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,58
1020040032326|1005745840000|반도체 패키지 제조공정용 절단 및 핸들러시스템|한미반도체 주식회사,반도체 패키지 제조공정용 절단 및 핸들러시스템,한미반도체 주식회사,1020040032326,,1005745840000,소멸,2004,2006,2006,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,64
1020020052387|1004399550000|반도체 패키지 이송용 안내장치|한미반도체 주식회사,반도체 패키지 이송용 안내장치,한미반도체 주식회사,1020020052387,,1004399550000,소멸,2002,2004,2004,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,79
1020240117489||반도체 자재 세척 및 건조방법|한미반도체 주식회사,반도체 자재 세척 및 건조방법,한미반도체 주식회사,1020240117489,,,공개,2024,,,H10P,,반도체,True,False,False,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,107
1019930005089|1001173250000|반도체팩키지의분리장치|한미반도체 주식회사,반도체팩키지의분리장치,한미반도체 주식회사,1019930005089,1019970000968,1001173250000,소멸,1993,1997,1997,H10W,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,124
1020230143132||플럭스 공급장치|한미반도체 주식회사,플럭스 공급장치,한미반도체 주식회사,1020230143132,,,공개,2023,,,H10W,,반도체,True,False,False,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,126
1020110144707|1013723780000|반도체 제조 장치 및 이의 제어 방법|한미반도체 주식회사,반도체 제조 장치 및 이의 제어 방법,한미반도체 주식회사,1020110144707,,1013723780000,소멸,2011,2014,2014,H10W,,기판; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,133
1020050024495|1006147670000|웨이퍼의 솔더볼 부착장치|한미반도체 주식회사,웨이퍼의 솔더볼 부착장치,한미반도체 주식회사,1020050024495,,1006147670000,소멸,2005,2006,2006,H10W,,생산성; 웨이퍼,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,140
1020060098426|1008451870000|반도체 제조장치|한미반도체 주식회사,반도체 제조장치,한미반도체 주식회사,1020060098426,,1008451870000,소멸,2006,2008,2008,H10P,,생산성; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,167
1020100017230|1011608870000|압축 성형 장치 및 방법|한미반도체 주식회사,압축 성형 장치 및 방법,한미반도체 주식회사,1020100017230,,1011608870000,소멸,2010,2012,2012,H10P; H10W; B29C,,기판,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,171
1020070013873|1009044960000|반도체 패키지 가공시스템 및 반도체 패키지 가공방법|한미반도체 주식회사,반도체 패키지 가공시스템 및 반도체 패키지 가공방법,한미반도체 주식회사,1020070013873,,1009044960000,소멸,2007,2009,2009,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,192
1020120134888|1013974240000|압축 몰딩 검사방법|한미반도체 주식회사,압축 몰딩 검사방법,한미반도체 주식회사,1020120134888,,1013974240000,소멸,2012,2014,2014,G01N; H10P; H10W,,기판,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,193
1019990003622|1003083460000|피더이송장치의 이송로드 연결구조|한미반도체 주식회사,피더이송장치의 이송로드 연결구조,한미반도체 주식회사,1019990003622,,1003083460000,소멸,1999,2001,2001,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,197
1020050008189|1005845150000|반도체 제조공정용 흡착패드|한미반도체 주식회사,반도체 제조공정용 흡착패드,한미반도체 주식회사,1020050008189,,1005845150000,소멸,2005,2006,2006,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,212
1020040104785|1006040970000|반도체 제조공정용 플립퍼링장치|한미반도체 주식회사,반도체 제조공정용 플립퍼링장치,한미반도체 주식회사,1020040104785,,1006040970000,소멸,2004,2006,2006,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,217
1020070066988|1008840570000|반도체 패키지 가공시스템 및 그 방법|한미반도체 주식회사,반도체 패키지 가공시스템 및 그 방법,한미반도체 주식회사,1020070066988,,1008840570000,소멸,2007,2009,2009,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,226
1020050025609|1005852000000|반도체 제조공정용 척테이블|한미반도체 주식회사,반도체 제조공정용 척테이블,한미반도체 주식회사,1020050025609,,1005852000000,소멸,2005,2006,2006,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,251
1020060098427|1008266090000|반도체 제조장치|한미반도체 주식회사,반도체 제조장치,한미반도체 주식회사,1020060098427,,1008266090000,소멸,2006,2008,2008,H10P,,생산성; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,255
1019990018642|1002966200000|반도체용 몰드금형|한미반도체 주식회사,반도체용 몰드금형,한미반도체 주식회사,1019990018642,,1002966200000,소멸,1999,2001,2001,H10W,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,258
1020060065159|1007497590000|반도체 제조장비의 리드 스톱퍼 장치|한미반도체 주식회사,반도체 제조장비의 리드 스톱퍼 장치,한미반도체 주식회사,1020060065159,,1007497590000,소멸,2006,2007,2007,H10W,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,269
1020020036433|1004795350000|반도체 패키지의 리드촬영장치|한미반도체 주식회사,반도체 패키지의 리드촬영장치,한미반도체 주식회사,1020020036433,,1004795350000,소멸,2002,2005,2005,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,270
1020020056786|1004524230000|하향식 싱귤레이션장치|한미반도체 주식회사,하향식 싱귤레이션장치,한미반도체 주식회사,1020020056786,,1004524230000,소멸,2002,2004,2004,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,275
1020030036285|1005161780000|반도체 이송용 피더 구동장치의 회전커버|한미반도체 주식회사,반도체 이송용 피더 구동장치의 회전커버,한미반도체 주식회사,1020030036285,,1005161780000,소멸,2003,2005,2005,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,288
1020120085588|1013724590000|웨이퍼 검사 장비의 테스트용 시편|한미반도체 주식회사,웨이퍼 검사 장비의 테스트용 시편,한미반도체 주식회사,1020120085588,,1013724590000,소멸,2012,2014,2014,H10P,,테스트; 웨이퍼,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,300
1019980005579|1002678790000|반도체 가공장치의 비젼시스템|한미반도체 주식회사,반도체 가공장치의 비젼시스템,한미반도체 주식회사,1019980005579,,1002678790000,소멸,1998,2000,2000,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,309
1020000079283|1003638510000|반도체 패키지 진공 흡착 이송 장치|한미반도체 주식회사,반도체 패키지 진공 흡착 이송 장치,한미반도체 주식회사,1020000079283,,1003638510000,소멸,2000,2002,2002,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,314
1019940006372|1001335410000|반도체팩키지의리이드재성형장치|한미반도체 주식회사,반도체팩키지의리이드재성형장치,한미반도체 주식회사,1019940006372,,1001335410000,소멸,1994,1998,1997,H10P,,EMI; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,347
1020240035699||반도체 자재 절단장치|한미반도체 주식회사,반도체 자재 절단장치,한미반도체 주식회사,1020240035699,,,공개,2024,,,H10P,,반도체,True,False,False,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,363
1020080089242|1014729690000|메모리카드 가공장치|한미반도체 주식회사,메모리카드 가공장치,한미반도체 주식회사,1020080089242,,1014729690000,소멸,2008,2014,2014,H10W; H10P; G01R,,생산성,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,368
1020000079282|1003858760000|반도체 패키지장치 절단용 핸들러 시스템|한미반도체 주식회사,반도체 패키지장치 절단용 핸들러 시스템,한미반도체 주식회사,1020000079282,,1003858760000,소멸,2000,2003,2003,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,372
1020110084408|1012758630000|웨이퍼 검사장치|한미반도체 주식회사,웨이퍼 검사장치,한미반도체 주식회사,1020110084408,,1012758630000,소멸,2011,2013,2013,H10P; G01N; H10F,,웨이퍼,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,384
1020050008190|1005845160000|반도체 제조공정용 흡착패드|한미반도체 주식회사,반도체 제조공정용 흡착패드,한미반도체 주식회사,1020050008190,,1005845160000,소멸,2005,2006,2006,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,395
1020070013872|1008553610000|반도체 패키지 위치 제어시스템 및 제어방법|한미반도체 주식회사,반도체 패키지 위치 제어시스템 및 제어방법,한미반도체 주식회사,1020070013872,,1008553610000,소멸,2007,2008,2008,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,431
1020230143129||익스팬딩 장치|한미반도체 주식회사,익스팬딩 장치,한미반도체 주식회사,1020230143129,,,공개,2023,,,H10P,,반도체,True,False,False,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,432
1020030090474|1008144480000|반도체 패키지 건조시스템|한미반도체 주식회사,반도체 패키지 건조시스템,한미반도체 주식회사,1020030090474,,1008144480000,소멸,2003,2008,2008,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,445
1019940029484|1001514360000|스트립가공시스템의스트립이송장치|한미반도체 주식회사,스트립가공시스템의스트립이송장치,한미반도체 주식회사,1019940029484,,1001514360000,소멸,1994,1998,1998,H10P,,생산성; 공정,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,454
1019960040817|1001994460000|반도체팩키지 성형장치의 녹아웃감지기구|한미반도체 주식회사,반도체팩키지 성형장치의 녹아웃감지기구,한미반도체 주식회사,1019960040817,,1001994460000,소멸,1996,1999,1999,H10P,,기판; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,458
1020110026446|1012284610000|적재 테이블|한미반도체 주식회사,적재 테이블,한미반도체 주식회사,1020110026446,,1012284610000,소멸,2011,2013,2013,H10P; B25J; H05K,,반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,487
1020050024684|1006147970000|반도체 제조공정용 척테이블|한미반도체 주식회사,반도체 제조공정용 척테이블,한미반도체 주식회사,1020050024684,,1006147970000,소멸,2005,2006,2006,H10P,,공정; 반도체,True,True,True,40.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,491
1020210096129||절삭 블레이드 검출장치|한미반도체 주식회사,절삭 블레이드 검출장치,한미반도체 주식회사,1020210096129,,,거절,2021,,,H10P; B24B; G01N; G01B,,반도체,True,False,True,40.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,265
1020120120573|1014045160000|전자부품 실장장치의 교정방법|한미반도체 주식회사,전자부품 실장장치의 교정방법,한미반도체 주식회사,1020120120573,1020140054728,1014045160000,등록,2012,2014,2014,H10P,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,8
1020120142080|1013917060000|진공흡착 테이블 및 그 제조방법|한미반도체 주식회사,진공흡착 테이블 및 그 제조방법,한미반도체 주식회사,1020120142080,,1013917060000,등록,2012,2014,2014,H10P,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,23
1020080067379|1015085070000|비전검사장비의 픽커 유니트|한미반도체 주식회사,비전검사장비의 픽커 유니트,한미반도체 주식회사,1020080067379,,1015085070000,등록,2008,2015,2015,H10P,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,116
1020120018616|1013030240000|플립칩 본딩장치|한미반도체 주식회사,플립칩 본딩장치,한미반도체 주식회사,1020120018616,,1013030240000,등록,2012,2013,2013,H10W,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,122
1020130012346|1014461740000|집진 방법 및 이를 이용하는 집진 장치|한미반도체 주식회사,집진 방법 및 이를 이용하는 집진 장치,한미반도체 주식회사,1020130012346,,1014461740000,등록,2013,2014,2014,H10P,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,500
102019830010130|2000300850000|반도체모울드부동장치|한미반도체 주식회사,반도체모울드부동장치,한미반도체 주식회사,102019830010130,2019850004488,2000300850000,소멸,1983,1985,1986,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,29
1020030011417|1005065040000|반도체 패키지용 비젼검사블록|한미반도체 주식회사,반도체 패키지용 비젼검사블록,한미반도체 주식회사,1020030011417,,1005065040000,소멸,2003,2005,2005,G01B; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,13
1020030070357|1006183920000|반도체 비젼시스템의 백라이트블럭|한미반도체 주식회사,반도체 비젼시스템의 백라이트블럭,한미반도체 주식회사,1020030070357,,1006183920000,소멸,2003,2006,2006,H10P; G01N,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,18
1020040074365|1011106660000|반도체 패키지 영상촬영장치|한미반도체 주식회사,반도체 패키지 영상촬영장치,한미반도체 주식회사,1020040074365,,1011106660000,소멸,2004,2012,2012,H10P; G01N,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,35
1020020027464|1004412750000|반도체 패키지의 리드 검사방법|한미반도체 주식회사,반도체 패키지의 리드 검사방법,한미반도체 주식회사,1020020027464,,1004412750000,소멸,2002,2004,2004,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,82
1020060127257|1007215290000|반도체 패키지 리버싱장치|한미반도체 주식회사,반도체 패키지 리버싱장치,한미반도체 주식회사,1020060127257,,1007215290000,소멸,2006,2007,2007,H10W; H10P,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,166
1020070066991|1008840560000|지그 어셈블리|한미반도체 주식회사,지그 어셈블리,한미반도체 주식회사,1020070066991,,1008840560000,소멸,2007,2009,2009,H10P; H10D,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,190
