application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row
1020110145513,1020110145513,,,1011583430000,1011583430000,등록,등록,등록 등록,실리콘 카바이드 구조물 및 그 제조방법,실리콘 카바이드 구조물 및 그 제조방법,주식회사 티씨케이,주식회사 티씨케이,,20111229,2011,20120622,20120622,20120614,20120614,H10P 10/00|C30B 29/36|C30B 25/00,H10P 10/00|C30B 29/36|C30B 25/00,,,"본 발명은 실리콘 카바이드 구조물 및 그 제조방법에 관한 것으로, a) 베이스판에 화학기상증착법으로 실리콘 카바이드를 증착하여 실리콘 카바이드층을 형성하는 단계와, b) 상기 베이스판을 제거하여 실리콘 카바이드로 이루어지는 실리콘 카바이드 구조물을 획득하는 단계와, c) 상기 실리콘 카바이드 구조물을 열처리하여 전기전도도를 낮추는 단계와, d) 상기 실리콘 카바이드 구조물의 상면과 하면을 각각 가공하여 200㎛이상의 두께를 제거하는 단계를 포함한다. 본 발명은 실리콘 카바이드를 CVD법으로 증착하여 형성한 후 후처리 및 후가공을 통해 플라즈마 장치의 보호 링에 요구되는 전기전도도 수준으로 낮춰 별도의 첨가물을 사용하지 않고도 전기전도도를 조절할 수 있는 효과가 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf72643829d08bee77e4f46be521b483e2a7076498d6b1b44e1d7569fa962a91d33d185ee5d93f6adb3b340727893bd9ba0fbb54a147d795e032d,True,True,False,1,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,12
1020190074213,1020190074213,,,1021178880000,1021178880000,등록,등록,등록 등록,CVD 방식으로 형성된 SIC 구조체,CVD 방식으로 형성된 SIC 구조체,주식회사 티씨케이,주식회사 티씨케이,,20190621,2019,20200603,20200603,20200527,20200527,H10P 10/00|H10P 50/20,H10P 10/00|H10P 50/20,,,"본 발명은 CVD 방식을 이용하여 제조한 반도체 제조용 부품에 관한 것으로서, 본 발명의 일 측에 따르는 CVD 방식으로 형성된 SiC 구조체는, 챔버 내부에서 플라즈마에 노출되도록 이용되는 SiC 구조체에 있어서, 플라즈마에 최대로 노출되는 면에 수직한 방향을 제1 방향으로, 플라즈마에 최대로 노출되는 면에 수평한 방향을 제2 방향으로 정의할 때, 상기 제1 방향의 열팽창계수 / 상기 제2 방향의 열팽창계수 값은 1.0 미만인 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00baa4b9fefea964ae0386226d0fb49dcb92d9f1c23c7456b5b39ca83d2d476f392f90563d2ca51b526deb967380d6e21d84efb05427120569,True,True,False,2,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,13
102020110008837,102020110008837,2020130002243,2020130002243,,,거절,거절,거절 거절,판재의 홀 가공용 지그,판재의 홀 가공용 지그,주식회사 티씨케이,주식회사 티씨케이,,20111004,2011,20130412,20130412,,,B26D 7/01|B26F 1/16|H10P 72/50,B26D 7/01|B26F 1/16|H10P 72/50,,,"본 고안은 판재의 홀 가공용 지그에 관한 것으로, 원판형의 정반인 저면지지부와, 상기 저면지지부의 상면에 음각되어 기포를 배출하는 기포배출부와, 상기 기포배출부가 마련된 상기 저면지지부의 상부에 위치하여 판재를 상기 저면지지부의 상부에 고정하는 접착층을 포함한다. 본 고안은 가압형의 유동방지부를 사용하지 않고 접착층을 사용하여 가공대상물의 유동을 방지한 상태로 고정하기 때문에 판재에 부분적인 응력이 작용하는 것을 방지할 수 있어, 홀 가공시 판재에 균열 또는 깨짐이 발생하는 것을 방지할 수 있는 효과가 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726741142779f28064a9478cccc8dcdf5687dfb0aff924a3098e5b9746a41741552e31c4db2fb824d84067bb7e2c8625ad6cdebf98826d36e1c,False,False,True,0,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,14
1020240027818,1020240027818,1020250131403,1020250131403,,,공개,공개,공개 공개,SiC 단결정 제조장치,SiC 단결정 제조장치,주식회사 티씨케이,주식회사 티씨케이,,20240227,2024,20250903,20250903,,,C30B 25/08|C30B 25/14|C30B 25/10|C30B 29/36,C30B 25/08|C30B 25/14|C30B 25/10|C30B 29/36,,,"본 발명은 SiC 단결정 제조장치에 관한 것으로서, 본 발명의 일 측면에 따르는 SiC 단결정 제조장치는, 챔버; 상기 챔버 내부에 위치하는 시드홀더부; 상기 시드홀더부와 마주하여 형성된 원료 가스 도입부; 및 상기 챔버의 측면에 형성되는 히터;를 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93df6dbba8cd51b7954fc972d81d27fb67c7478b89ac4c065d25cc212bcf47453ae30c6596d033a6452184f0546f3459fadbbd792eb6afec20,False,False,False,0,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,15
1020240027809,1020240027809,1020250131864,1020250131864,,,공개,공개,공개 공개,흑연 및 실리콘을 포함하는 음극활물질 및 이의 제조방법,흑연 및 실리콘을 포함하는 음극활물질 및 이의 제조방법,주식회사 티씨케이,주식회사 티씨케이,,20240227,2024,20250904,20250904,,,H01M 4/36|H01M 4/38|H01M 4/583|H01M 4/134|H01M 4/133|H01M 10/052|H01M 4/1393|H01M 4/1395|H01M 4/02|C01B 32/20,H01M 4/36|H01M 4/38|H01M 4/583|H01M 4/134|H01M 4/133|H01M 10/052|H01M 4/1393|H01M 4/1395|H01M 4/02|C01B 32/20,,,"본 발명은 흑연 및 실리콘을 포함하는 음극활물질과 이의 제조방법에 관한 것으로서, 본 발명의 일 측면에 따르는 음극활물질은, 흑연 및 실리콘을 포함하는 음극활물질로서, 상기 실리콘 함량은 상기 음극활물질 중 5 중량% 내지 80 중량%이고, 상기 실리콘은 상기 음극활물질 내에 균일하게 분포되어 있는 것이고, 본 발명의 다른 일 측면에 따르는 이차전지는, 음극; 양극; 및 상기 음극과 상기 양극 사이에 형성되는 세퍼레이터를 포함하고, 상기 음극은 본 발명의 음극활물질을 포함하는 것이고, 본 발명의 또 다른 일 측면에 따르는 음극활물질의 제조방법은, 흑연과 실리콘 입자를 혼합하는 단계; 및 상기 혼합으로 형성된 입자에 전단력, 인장력 및 압축력으로 이루어진 군에서 선택되는 하나 이상의 힘을 가하여, 상기 흑연과 상기 실리콘 입자를 포함하는 음극활물질을 형성하는 단계;를 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c932b604cd1321b4c67a33b757f320040743037f8ce350b288c1cabf6021250cff59babc29b973df54e972f82e9ab8a02f8b95e14016ba43cfb,False,False,False,0,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,16
1020220189403,1020220189403,1020240106512,1020240106512,,,취하,취하,취하 취하,탄화탄탈 복합재,탄화탄탈 복합재,주식회사 티씨케이,주식회사 티씨케이,,20221229,2022,20240708,20240708,,,C23C 16/32|C23C 16/02|H10P 72/76,C23C 16/32|C23C 16/02|H10P 72/76,,,"본 개시는 탄화탄탈 복합재에 관한 것으로, 탄화탄탈 복합재는 기재 상에 형성된 버퍼층 및 탄화탄탈막을 포함할 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93682c07fb8a838fae6ce52040beab13b73a29373c0a68217c0f57b8fe1850e046b2a3e65647fa7d4ab2b6bb9441c5e2ae04158b49778aaf61,False,False,True,0,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,17
1020170104300,1020170104300,1020180020912,1020180020912,1019142890000,1019142890000,등록,등록,등록 등록,투과도가 다른 복수 개의 층을 갖는 SiC 반도체 제조용 부품 및 그 제조방법,투과도가 다른 복수 개의 층을 갖는 SiC 반도체 제조용 부품 및 그 제조방법,주식회사 티씨케이,주식회사 티씨케이,,20170817,2017,20180228,20180228,20181026,20181026,H10D 62/80|H10P 10/00,H10D 62/80|H10P 10/00,,,"본 발명의 일 실시예에 따르면, 둘 이상의 적층된 층을 포함하고, 상기 적층된 층의 각 층은 SiC를 포함하고, 인접한 다른 층과 서로 다른 투과도 값을 갖는 것인, 투과도가 다른 복수 개의 층을 갖는 SiC 반도체 제조용 부품이 제공된다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00c967ebc44fe04d0a571003c39f973791a8d443f1e66dac07c50b3780af9cddc9f8945ca055bf89454dd26c4359ab53048cb695edc65338d4,True,True,False,1,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,18
1020220171241,1020220171241,1020240086842,1020240086842,,,취하,취하,취하 취하,리크센서를 이용한 갈덴 냉매 누액 모니터링 시스템,리크센서를 이용한 갈덴 냉매 누액 모니터링 시스템,(주)티씨케이|추인철,(주)티씨케이|추인철,,20221209,2022,20240619,20240619,,,G01M 3/02|G01M 3/38|G06Q 50/10|G08B 21/18|G08C 17/02,G01M 3/02|G01M 3/38|G06Q 50/10|G08B 21/18|G08C 17/02,,,"본 발명은 리크센서를 이용한 갈덴 냉매 누액 모니터링 시스템에 관한 것이다. 이에, 본 발명의 기술적 요지는 리크센서를 칠러 내 특정 포인트(바닥, 배관 등)에 장착한 후 알람 발생시 실시간 모니터링 모듈을 통해 누액의 감지가 즉시 확인되도록 하는 것으로, 이는 작업자(HOST)에게 실시간으로 즉각 안내할 수 있도록 함으로서, 갈덴 리크 발생 후 일정 시간 내부 온도 상승으로 인하여 갈덴 Fume(연기, 가스 등에 의한 냄새 유발)으로의 발생을 미리 차단할 수 있도록 함은 물론 누액 감지시 칠러의 운전을 정지시키고 동시에 반도체 설비의 냉각 이상(2차 기계 오류)이 발생하지 않도록 하면서 동시에 원활한 설비 운영이 가능하도록 하는 것을 특징으로 한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93477619a9ef5aa08bdc56780caf4f80bf7cc8b9b0254eb1f7c05b78d63ca8aba06beab27080c612fe75ea310ee85be168291f69293530b182,False,False,True,1,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,19
1020140065106,1020140065106,1020150138493,1020150138493,,,거절,거절,거절 거절,포켓 보호기재를 갖는 서셉터,포켓 보호기재를 갖는 서셉터,주식회사 티씨케이,주식회사 티씨케이,,20140529,2014,20151210,20151210,,,H10H 20/00|H10P 72/70,H10H 20/00|H10P 72/70,,,"본 발명은 포켓 보호기재를 갖는 서셉터에 관한 것으로, 수용대상물이 직경보다 더 큰 직경의 포켓이 마련되며, 상기 포켓을 포함한 전면이 SiC 코팅층으로 코팅된 서셉터부와, 상기 포켓의 안쪽에 삽입되어 내경에 상기 수용대상물이 수용되며, 상기 포켓의 안쪽 측면에 외주면이 밀착되는 링형의 보호기재를 포함한다. 본 발명은 기판 또는 위성체의 직경에 비하여 더 큰 직경의 포켓을 구비하고, 포켓의 내측 가장자리에 내화학성 소재의 일부 절개된 링형상의 보호기재를 삽입하여, 기판 또는 위성체가 직접 포켓의 가장자리에 접촉되는 것을 방지함으로써, 포켓 주변의 코팅층이 치핑되는 것을 방지할 수 있는 효과가 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0028fad158e92e1e518daef17a6b20e0c376ad6afb3ed416c8a02f33c21c49435629555778f28c2ed42040e6e5bda3e5828637be54434d6204,False,False,True,2,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,20
1020120068345,1020120068345,1020140006142,1020140006142,,,거절,거절,거절 거절,단결정 잉곳의 마운팅 장치,단결정 잉곳의 마운팅 장치,주식회사 티씨케이,주식회사 티씨케이,,20120626,2012,20140116,20140116,,,B28D 5/00|H10P 54/00,B28D 5/00|H10P 54/00,,,"본 발명은 단결정 잉곳의 마운팅 장치에 관한 것으로, 원통형인 잉곳의 측면에 일부에 밀착 접촉되며, 길이가 상기 잉곳에 비해 더 긴 지지 빔과, 상기 지지 빔에 고정되어 상기 잉곳의 양단부 일부에 접하여, 상기 잉곳의 슬라이싱 공정시 잉곳의 휨을 방지하는 스페이서를 포함한다. 본 발명은 지지 빔에 접착된 잉곳의 양단면에 스페이서를 고정시켜 슬라이싱 과정에서 벌어짐이 발생하는 것을 방지하여, 균일한 절단면을 가지는 웨이퍼를 얻을 수 있는 효과가 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0052e9046976b55e55b08806a4494a9633783b649758f1ccb886afea416476845107b06d2e838110d945ffab6bc13bee78fcae1e306eda535e,False,False,True,1,C:\Agent_6.9\data\반도체\티씨케이\tech\source\tck_kipris_plus_bibliographic_raw.csv,,21
