source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020210042683,78610339,,JP,JP,JP,,2023560007,20211216,2024514478,20240402,,,2023560007,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210042683,78610339,,JP,JP,JP,,2023560007,20211216,7759960,20251024,,,2023560007,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210042683,78610339,,US,US,US,,202118284657,20211216,12476076,20251118,,,202118284657,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210042683,78610339,,US,US,US,,202118284657,20211216,2024194445,20240613,,,202118284657,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210042683,78610339,,KR,KR,WO,,2021019222,20211216,2022211220,20221006,,,2021019222,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020210042683,78610339,,TW,TW,TW,,111102516,20220121,202241216,20221016,,,111102516,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210042683,78610339,,TW,TW,TW,,111102516,20220121,I802239,20230511,,,111102516,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020240019041,96700367,,KR,KR,WO,,2025099225,20250204,2025170416,20250814,,,2025099225,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020240019041,96700367,,TW,TW,TW,,114104456,20250207,202541162,20251016,,,114104456,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020240019573,96700347,,KR,KR,WO,,2025099227,20250204,2025170418,20250814,,,2025099227,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020240019573,96700347,,TW,TW,TW,,114104462,20250207,202536904,20250916,,,114104462,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210190689,86897158,,CN,CN,CN,,202210618736,20220601,116417325,20230711,,,202210618736,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210190689,86897158,,JP,JP,JP,,2022052392,20220328,2023098793,20230711,,,2022052392,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210190689,86897158,,JP,JP,JP,,2022052392,20220328,7343226,20230912,,,2022052392,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210190689,86897158,,US,US,US,,202217710269,20220331,2023207262,20230629,,,202217710269,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210190689,86897158,,TW,TW,TW,,111111612,20220328,202327408,20230701,,,111111612,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210190689,86897158,,TW,TW,TW,,111111612,20220328,I841941,20240511,,,111111612,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
