record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1019980026544|1002797660000|열분해실리카핵의입자성장을위한실리카슬러리의제조방법및이방법에의해제조된실리카입자|주식회사 네패스,열분해실리카핵의입자성장을위한실리카슬러리의제조방법및이방법에의해제조된실리카입자,주식회사 네패스,1019980026544,,1002797660000,소멸,1998,2001,2000,C01B,,공정,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,222
1020050071664|1006662610000|스퍼터링 공정을 이용한 은 나노 증착 방법|주식회사 네패스,스퍼터링 공정을 이용한 은 나노 증착 방법,주식회사 네패스,1020050071664,,1006662610000,소멸,2005,2007,2007,C23C,,공정,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,233
1020000004476|1003363040000|마찰 대전압 소거용 작업의류 및 그 제작 방법|주식회사 네패스,마찰 대전압 소거용 작업의류 및 그 제작 방법,주식회사 네패스,1020000004476,,1003363040000,소멸,2000,2002,2002,A41D; A43B; C08K,,,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,247
1020160013959||센서 패키지 및 이의 제조 방법|주식회사 네패스,센서 패키지 및 이의 제조 방법,주식회사 네패스,1020160013959,,,거절,2016,,,H10B; H10W; H10D,,기판; 반도체,True,False,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,248
1020140193918|1017238900000|슬립성 및 방오성이 우수한 코팅 조성물|주식회사 네패스,슬립성 및 방오성이 우수한 코팅 조성물,주식회사 네패스,1020140193918,,1017238900000,소멸,2014,2017,2017,C09D,,테스트,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,258
1020170180815||센서 패키지 및 이의 제조 방법|주식회사 네패스,센서 패키지 및 이의 제조 방법,주식회사 네패스,1020170180815,,,거절,2017,,,H10B; H10W; H10D,,기판; 반도체,True,False,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,276
1020130044291|1015157770000|반도체 패키지 제조방법|주식회사 네패스,반도체 패키지 제조방법,주식회사 네패스,1020130044291,,1015157770000,소멸,2013,2015,2015,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,282
1020220159559||소화 기능이 포함된 배터리 모듈 및 배터리 팩|주식회사 네패스야하드,소화 기능이 포함된 배터리 모듈 및 배터리 팩,주식회사 네패스야하드,1020220159559,,,공개,2022,,,H01M,,,True,False,False,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,381
1020100018590|1009661250000|태양열차단 코팅액과 이를 이용한 태양열차단 코팅 유리|(주) 네패스 리그마,태양열차단 코팅액과 이를 이용한 태양열차단 코팅 유리,(주) 네패스 리그마,1020100018590,,1009661250000,소멸,2010,2010,2010,C09D; C03C; B82Y,,,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,398
1020120068431|1013976820000|투명 전극 구조물을 가지는 윈도우 일체형 터치스크린 패널 및 그 제조 방법|주식회사 네패스야하드,투명 전극 구조물을 가지는 윈도우 일체형 터치스크린 패널 및 그 제조 방법,주식회사 네패스야하드,1020120068431,,1013976820000,소멸,2012,2014,2014,G06F,,기판,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,408
1020220150983||인공신경망 가속기를 이용한 위급 상황 탐지 장치 및 방법|주식회사 네패스,인공신경망 가속기를 이용한 위급 상황 탐지 장치 및 방법,주식회사 네패스,1020220150983,,,포기,2022,,,G08B; H04R; G10L; G06N,,,True,False,True,37.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,288
1020000004475||마찰대전압 소거용 원단|주식회사 네패스,마찰대전압 소거용 원단,주식회사 네패스,1020000004475,,,거절,2000,,,D03D; D01F; D02G,,공정; 반도체; 소자,True,False,True,36.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,120
"1020130034191|1015187790000|카테콜 그래프트 공중합체, 이를 포함하는 카테콜기를 가지는 복합체 및 그 제조방법|주식회사 이엠네트웍스|(주) 네패스 리그마|국립한국교통대학교산학협력단","카테콜 그래프트 공중합체, 이를 포함하는 카테콜기를 가지는 복합체 및 그 제조방법",주식회사 이엠네트웍스|(주) 네패스 리그마|국립한국교통대학교산학협력단,1020130034191,,1015187790000,소멸,2013,2015,2015,C08F; C08K,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,88
1020110098180|1011286550000|플라즈마 토치 장치 및 플라즈마를 이용한 소각 설비|주식회사 네패스,플라즈마 토치 장치 및 플라즈마를 이용한 소각 설비,주식회사 네패스,1020110098180,,1011286550000,소멸,2011,2012,2012,F23G; F23D,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,145
1020110007791|1010505570000|플라즈마 모듈 및 플라즈마 소각 설비|주식회사 네패스,플라즈마 모듈 및 플라즈마 소각 설비,주식회사 네패스,1020110007791,,1010505570000,소멸,2011,2011,2011,F23G; H05H,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,259
1020010019277|1004043310000|카제인 용액 조성물|주식회사 네패스,카제인 용액 조성물,주식회사 네패스,1020010019277,,1004043310000,소멸,2001,2003,2003,G03F; H01J,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,275
"1020190019897||FPCB용 차폐필름, 이를 포함하는 전자파 차폐형 회로기판 및 이를 포함하는 전자기기|주식회사 네패스","FPCB용 차폐필름, 이를 포함하는 전자파 차폐형 회로기판 및 이를 포함하는 전자기기",주식회사 네패스,1020190019897,,,거절,2019,,,H05K; C09J,,차폐; 기판,True,False,True,36.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,286
