ticker6,company_name,peer_group,semiconductor_tag,krx_market,market_data_available,data_quality_status,manual_review_priority,valuation_proxy_score,valuation_proxy_label,credit_risk_score,credit_proxy_label,valuation_true_label,valuation_pred_label,valuation_proba_ATTRACTIVE,valuation_proba_EXPENSIVE,valuation_proba_FAIR,valuation_confidence,credit_true_label,credit_pred_label,credit_proba_HIGH_RISK,credit_proba_LOW_RISK,credit_proba_MEDIUM_RISK,credit_confidence,credit_anomaly_score,credit_anomaly_flag_top15pct,valuation_confidence_bucket,credit_confidence_bucket,auditor_requires_human_review
217500,러셀,장비,장비,KOSDAQ,True,OK,LOW,0.2889333333333334,EXPENSIVE,0.5714285714285714,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.0,0.873177337125051,0.12682266287495017,0.873177337125051,HIGH_RISK,HIGH_RISK,0.9431199578760465,0.0022552650788072127,0.05462477704514629,0.9431199578760465,0.17682420550247213,False,HIGH,HIGH,False
071280,로체시스템즈,장비,장비,KOSDAQ,True,OK,LOW,0.6258666666666667,ATTRACTIVE,0.0714285714285714,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.9642438845844894,0.0046207023585797665,0.0311354130569307,0.9642438845844894,LOW_RISK,LOW_RISK,0.011312554076523,0.865361141095959,0.12332630482751827,0.865361141095959,0.12835380231692475,False,HIGH,HIGH,False
049950,미래컴퍼니,장비,장비,KOSDAQ,True,OK,LOW,0.2874666666666666,EXPENSIVE,0.4285714285714285,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.003146651681592637,0.8354805452058427,0.16137280311256605,0.8354805452058427,HIGH_RISK,HIGH_RISK,0.8989374267322742,0.004106836488375838,0.09695573677935014,0.8989374267322742,0.23454395430777328,True,HIGH,HIGH,True
089970,브이엠,장비,장비,KOSDAQ,True,OK,LOW,0.5204000000000001,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.17026025090224456,0.09216019474014996,0.737579554357605,0.737579554357605,LOW_RISK,LOW_RISK,0.008294622949197701,0.9262131686985617,0.06549220835224054,0.9262131686985617,0.095895233286532,False,HIGH,HIGH,False
141000,비아트론,장비,장비,KOSDAQ,True,OK,LOW,0.7105333333333335,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.934708213344448,0.00960311568631752,0.05568867096923429,0.934708213344448,LOW_RISK,LOW_RISK,0.011990449932353897,0.9411184099481913,0.04689114011945471,0.9411184099481913,0.11715633071246634,False,HIGH,HIGH,False
482630,삼양엔씨켐,장비,장비,KOSDAQ,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,LOW,0.5993333333333333,ATTRACTIVE,0.0714285714285714,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.6408467710997098,0.10290199637831657,0.2562512325219738,0.6408467710997098,LOW_RISK,LOW_RISK,0.007812298421438625,0.9401160844253347,0.05207161715322677,0.9401160844253347,0.028901776832829695,False,MEDIUM,HIGH,True
140070,서플러스글로벌,장비,장비,KOSDAQ,True,OK,LOW,0.4594666666666667,FAIR,0.7142857142857143,HIGH_RISK,FAIR,FAIR,0.009330582360593488,0.3391329935107431,0.6515364241286621,0.6515364241286621,HIGH_RISK,HIGH_RISK,0.9338637410254204,0.004822564474314916,0.061313694500264714,0.9338637410254204,0.11246105889395507,False,MEDIUM,HIGH,False
037350,성도이엔지,장비,장비,KOSDAQ,True,OK,LOW,0.6874666666666667,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.9250659167833418,0.01612731025759571,0.05880677295906269,0.9250659167833418,LOW_RISK,LOW_RISK,0.03238374079188378,0.7848826000183735,0.18273365918974258,0.7848826000183735,0.02320770424808947,False,HIGH,HIGH,False
160980,싸이맥스,장비,장비,KOSDAQ,True,OK,LOW,0.5961333333333334,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8128181122496774,0.023336177602082786,0.16384571014823965,0.8128181122496774,LOW_RISK,LOW_RISK,0.004267525120490932,0.9687749577011366,0.026957517178372446,0.9687749577011366,0.14360930410301745,False,HIGH,HIGH,False
388210,씨엠티엑스,장비,장비,KOSDAQ,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,LOW,0.3652666666666667,EXPENSIVE,0.2142857142857142,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.05771099346302504,0.7157707609420977,0.22651824559487865,0.7157707609420977,MEDIUM_RISK,MEDIUM_RISK,0.09322750719585031,0.22307570430896703,0.6836967884951827,0.6836967884951827,0.10495929656754996,False,HIGH,MEDIUM,True
159010,아스플로,장비,장비,KOSDAQ,True,OK,LOW,0.3025333333333333,EXPENSIVE,0.5714285714285714,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.0014402547010247736,0.8970141905473263,0.10154555475164982,0.8970141905473263,HIGH_RISK,HIGH_RISK,0.9808254047374049,0.0025641025641025645,0.01661049269849273,0.9808254047374049,0.04621877213272216,False,HIGH,HIGH,False
040910,아이씨디,장비,장비,KOSDAQ,True,OK,LOW,0.6158666666666667,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.20053061288736918,0.1069228044488981,0.692546582663732,0.692546582663732,LOW_RISK,LOW_RISK,0.14196200170787612,0.44849044524296083,0.40954755304916296,0.44849044524296083,0.036739402266510075,False,MEDIUM,LOW,True
056190,에스에프에이,장비,장비,KOSDAQ GLOBAL,True,OK,LOW,0.6098666666666667,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8690882589557657,0.028772634864387397,0.10213910617984676,0.8690882589557657,LOW_RISK,LOW_RISK,0.008958745991278367,0.9436125736629892,0.047428680345732256,0.9436125736629892,0.014784178233183152,False,HIGH,HIGH,False
039440,에스티아이,장비,장비,KOSDAQ,True,OK,LOW,0.4549999999999999,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.3821398986365742,0.08515019795957528,0.53270990340385,0.53270990340385,LOW_RISK,LOW_RISK,0.016090440986518045,0.911990788525375,0.07191877048810703,0.911990788525375,0.012946139293246964,False,MEDIUM,HIGH,False
036810,에프에스티,장비,장비,KOSDAQ,True,OK,LOW,0.3826666666666666,EXPENSIVE,0.5,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.0,0.8925631629286743,0.10743683707132695,0.8925631629286743,HIGH_RISK,HIGH_RISK,0.6842794288306946,0.027417524384388915,0.28830304678491636,0.6842794288306946,0.03870825972114044,False,HIGH,MEDIUM,False
227950,엔투텍,장비,장비,KOSDAQ,True,OK,LOW,0.8128666666666667,ATTRACTIVE,0.2142857142857142,MEDIUM_RISK,ATTRACTIVE,ATTRACTIVE,0.8347222629406851,0.020791684572843878,0.14448605248647106,0.8347222629406851,MEDIUM_RISK,MEDIUM_RISK,0.016849221440285056,0.4688574238322355,0.5142933547274794,0.5142933547274794,0.21193857896314997,False,HIGH,MEDIUM,False
122640,예스티,장비,장비,KOSDAQ,True,OK,LOW,0.2778666666666666,EXPENSIVE,0.2142857142857142,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.001908000527217609,0.8070752756860592,0.19101672378672527,0.8070752756860592,MEDIUM_RISK,MEDIUM_RISK,0.2754316762637902,0.0810303505798783,0.6435379731563315,0.6435379731563315,0.013991683799831916,False,HIGH,MEDIUM,False
322310,오로스테크놀로지,장비,장비,KOSDAQ,True,OK,LOW,0.2969333333333333,EXPENSIVE,0.2857142857142857,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.0,0.9263479879516093,0.07365201204839157,0.9263479879516093,MEDIUM_RISK,HIGH_RISK,0.5823799649469713,0.03514548683772698,0.38247454821530175,0.5823799649469713,0.025687830037607388,False,HIGH,MEDIUM,False
396470,워트,장비,장비,KOSDAQ,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,LOW,0.5384000000000001,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.2189150962430364,0.1737504709129803,0.6073344328439819,0.6073344328439819,LOW_RISK,LOW_RISK,0.015867137357699606,0.8767524187887936,0.10738044385350658,0.8767524187887936,0.4537372664198796,True,MEDIUM,HIGH,True
240810,원익IPS,장비,장비,KOSDAQ GLOBAL,True,OK,LOW,0.4634666666666667,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.20376492765669713,0.2234874029206224,0.5727476694226805,0.5727476694226805,LOW_RISK,LOW_RISK,0.0006666666666666666,0.9598478437041975,0.03948548962913578,0.9598478437041975,0.08568837626660758,False,MEDIUM,HIGH,False
036200,유니셈,장비,장비,KOSDAQ,True,OK,LOW,0.5409333333333334,FAIR,0.2142857142857142,MEDIUM_RISK,FAIR,FAIR,0.046693766941535944,0.20200073403105193,0.751305499027411,0.751305499027411,MEDIUM_RISK,MEDIUM_RISK,0.1537750726131968,0.08749735828127736,0.7587275691055257,0.7587275691055257,0.05351211711100475,False,HIGH,HIGH,False
077500,유니퀘스트,장비,장비,KOSPI,True,OK,LOW,0.6784,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8881603628406226,0.0262484622651642,0.08559117489421332,0.8881603628406226,LOW_RISK,LOW_RISK,0.024266505190385534,0.8138676885332061,0.16186580627640845,0.8138676885332061,0.042139285734196785,False,HIGH,HIGH,False
084370,유진테크,장비,장비,KOSDAQ,True,OK,LOW,0.4335999999999999,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.11034084293411593,0.1481363676367387,0.7415227894291446,0.7415227894291446,LOW_RISK,LOW_RISK,0.0,0.972105078189685,0.027894921810314995,0.972105078189685,0.06698695126425369,False,HIGH,HIGH,False
041520,이엘씨,장비,장비,KOSDAQ,True,OK,LOW,0.5722,FAIR,0.3571428571428571,MEDIUM_RISK,FAIR,FAIR,0.022569769102900192,0.27151294710340634,0.7059172837936919,0.7059172837936919,MEDIUM_RISK,MEDIUM_RISK,0.3239165271998671,0.06204034716912005,0.6140431256310129,0.6140431256310129,0.48123065048868763,True,HIGH,MEDIUM,True
417840,저스템,장비,장비,KOSDAQ,True,OK,LOW,0.4036,EXPENSIVE,0.2857142857142857,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.01292214715272649,0.7213257522774291,0.26575210056984633,0.7213257522774291,MEDIUM_RISK,MEDIUM_RISK,0.09647288368682441,0.28343761328270695,0.6200895030304687,0.6200895030304687,0.06530461326030516,False,HIGH,MEDIUM,False
079370,제우스,장비,장비,KOSDAQ,True,OK,LOW,0.4258666666666666,FAIR,0.2142857142857142,MEDIUM_RISK,FAIR,FAIR,0.01748232601465548,0.20807218214409604,0.7744454918412472,0.7744454918412472,MEDIUM_RISK,MEDIUM_RISK,0.15575290644071202,0.09157546423219157,0.7526716293270965,0.7526716293270965,0.011543006177035572,False,HIGH,HIGH,False
036930,주성엔지니어링,장비,장비,KOSDAQ GLOBAL,True,OK,LOW,0.2335999999999999,EXPENSIVE,0.2857142857142857,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.00621876454427904,0.7918979957613304,0.20188323969439256,0.7918979957613304,MEDIUM_RISK,MEDIUM_RISK,0.23079378244608917,0.33441509505743316,0.4347911224964779,0.4347911224964779,0.0617535897003664,False,HIGH,LOW,True
306620,지아이에스,장비,장비,KOSDAQ,True,OK,LOW,0.4014666666666666,EXPENSIVE,0.5714285714285714,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.002425536546666324,0.745903271306321,0.2516711921470142,0.745903271306321,HIGH_RISK,HIGH_RISK,0.7985810664806972,0.03294448667400879,0.1684744468452944,0.7985810664806972,0.10027107402555603,False,HIGH,HIGH,False
029460,케이씨,장비,장비,KOSPI,True,OK,LOW,0.7065333333333332,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.9151708177015135,0.01433191727519108,0.0704972650232949,0.9151708177015135,LOW_RISK,LOW_RISK,0.026522051496824624,0.883115363364621,0.09036258513855434,0.883115363364621,0.07036651203602409,False,HIGH,HIGH,False
281820,케이씨텍,장비,장비,KOSPI,True,OK,LOW,0.6314666666666666,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8895261430914092,0.010436249840475583,0.10003760706811536,0.8895261430914092,LOW_RISK,LOW_RISK,0.001280813214739517,0.9840164809601727,0.014702705825087715,0.9840164809601727,0.08604596455969397,False,HIGH,HIGH,False
089890,코세스,장비,장비,KOSDAQ,True,OK,LOW,0.4978666666666667,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.1650937408295892,0.11209681423455292,0.7228094449358575,0.7228094449358575,LOW_RISK,LOW_RISK,0.019351074520839763,0.7776657060311913,0.20298321944796885,0.7776657060311913,0.08712413247882898,False,HIGH,HIGH,False
169670,코스텍시스템,장비,장비,KONEX,True,NO_DART_FINANCIAL_DATA,HIGH,0.4959999999999999,FAIR,0.2142857142857142,MEDIUM_RISK,FAIR,FAIR,0.0,0.03591599380291056,0.9640840061970892,0.9640840061970892,MEDIUM_RISK,MEDIUM_RISK,0.1232332556166902,0.11397240331760601,0.7627943410657042,0.7627943410657042,0.1642174593956627,False,HIGH,HIGH,True
095610,테스,장비,장비,KOSDAQ,True,OK,LOW,0.5640000000000001,FAIR,0.1428571428571428,LOW_RISK,FAIR,FAIR,0.44814280446207766,0.043487661423413364,0.5083695341145091,0.5083695341145091,LOW_RISK,LOW_RISK,0.012700513473084462,0.8915902677510841,0.09570921877583143,0.8915902677510841,0.04910195891941634,False,MEDIUM,HIGH,False
241790,티이엠씨씨엔에스,장비,장비,KOSDAQ,True,OK,LOW,0.6393333333333333,ATTRACTIVE,0.0714285714285714,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8915695356337118,0.03457135739684284,0.0738591069694454,0.8915695356337118,LOW_RISK,LOW_RISK,0.016741941330081733,0.8390932561788113,0.14416480249110705,0.8390932561788113,0.02833353868990863,False,HIGH,HIGH,False
140860,파크시스템스,장비,장비,KOSDAQ GLOBAL,True,OK,LOW,0.4611999999999999,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.040417369149986074,0.24370921031863632,0.7158734205313764,0.7158734205313764,LOW_RISK,LOW_RISK,0.017352303088032556,0.8562648725642331,0.12638282434773412,0.8562648725642331,0.038412769981702295,False,HIGH,HIGH,False
256630,포인트엔지니어링,장비,장비,KOSDAQ,True,OK,LOW,0.5648666666666666,FAIR,0.1428571428571428,LOW_RISK,FAIR,FAIR,0.10991638886149267,0.15481313110438502,0.735270480034121,0.735270480034121,LOW_RISK,LOW_RISK,0.14231515006637227,0.46973098100913,0.3879538689244977,0.46973098100913,0.13639895278143657,False,HIGH,LOW,True
319660,피에스케이,장비,장비,KOSDAQ GLOBAL,True,OK,LOW,0.5357333333333333,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.2609889650030713,0.03180374765238153,0.7072072873445469,0.7072072873445469,LOW_RISK,LOW_RISK,0.0030858175248419154,0.9811059783961981,0.015808204078959845,0.9811059783961981,0.06486271422414225,False,HIGH,HIGH,False
031980,피에스케이홀딩스,장비,장비,KOSDAQ,True,OK,LOW,0.5385333333333334,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.21795345366369803,0.02993394864657074,0.7521125976897308,0.7521125976897308,LOW_RISK,LOW_RISK,0.006912337586991051,0.936112522374784,0.056975140038224834,0.936112522374784,0.21000654030466528,False,HIGH,HIGH,False
161580,필옵틱스,장비,장비,KOSDAQ,True,OK,LOW,0.1741333333333333,EXPENSIVE,0.2857142857142857,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.0,0.9632435860929522,0.03675641390704798,0.9632435860929522,MEDIUM_RISK,MEDIUM_RISK,0.3522725426542034,0.030928719198900043,0.6167987381468966,0.6167987381468966,0.06203854489426491,False,HIGH,MEDIUM,False
114810,한솔아이원스,장비,장비,KOSDAQ,True,OK,LOW,0.6648,ATTRACTIVE,0.1428571428571428,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.9031428820161691,0.008707956670226464,0.0881491613136042,0.9031428820161691,LOW_RISK,LOW_RISK,0.029130295430878455,0.8626763542915618,0.10819335027755968,0.8626763542915618,0.040357003305963514,False,HIGH,HIGH,False
011790,SKC,소재,소재,KOSPI,True,OK,LOW,0.3217948717948718,EXPENSIVE,0.7142857142857143,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.001908000527217609,0.865330691240198,0.1327613082325856,0.865330691240198,HIGH_RISK,HIGH_RISK,0.9272418560336225,0.003708853634760857,0.06904929033161655,0.9272418560336225,0.23200310396853355,False,HIGH,HIGH,False
317330,덕산테코피아,소재,소재,KOSDAQ,True,OK,LOW,0.251025641025641,EXPENSIVE,0.7142857142857143,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.0,0.9683283970250778,0.03167160297492271,0.9683283970250778,HIGH_RISK,HIGH_RISK,0.9663044353705786,0.0012421030088874611,0.03245346162053386,0.9663044353705786,0.3843555232614074,True,HIGH,HIGH,True
005290,동진쎄미켐,소재,소재,KOSDAQ,True,OK,LOW,0.4702564102564102,FAIR,0.0,LOW_RISK,FAIR,ATTRACTIVE,0.48929755601795294,0.05005871004909475,0.46064373393295216,0.48929755601795294,LOW_RISK,LOW_RISK,0.010715825572319301,0.9474461757717627,0.04183799865591776,0.9474461757717627,0.021813937556984325,False,LOW,HIGH,True
092070,디엔에프,소재,소재,KOSDAQ,True,OK,LOW,0.4041025641025642,EXPENSIVE,0.1428571428571428,LOW_RISK,EXPENSIVE,EXPENSIVE,0.0920150425055736,0.6833535693717029,0.2246313881227252,0.6833535693717029,LOW_RISK,LOW_RISK,0.09035684840590255,0.5929893794662974,0.3166537721277999,0.5929893794662974,0.12453521172683771,False,MEDIUM,MEDIUM,False
281740,레이크머티리얼즈,소재,소재,KOSDAQ,True,OK,LOW,0.2676923076923077,EXPENSIVE,0.2857142857142857,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.048778491573120246,0.7822727417954645,0.1689487666314162,0.7822727417954645,MEDIUM_RISK,LOW_RISK,0.1424098368799794,0.44190315892256776,0.415687004197453,0.44190315892256776,0.0525163305941587,False,HIGH,LOW,True
357780,솔브레인,소재,소재,KOSDAQ GLOBAL,True,OK,LOW,0.4330769230769231,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.2727203289138048,0.0905638192207691,0.6367158518654258,0.6367158518654258,LOW_RISK,LOW_RISK,0.004394675724900532,0.9460528189989016,0.0495525052761979,0.9460528189989016,0.0320761550307272,False,MEDIUM,HIGH,False
036830,솔브레인홀딩스,소재,소재,KOSDAQ GLOBAL,True,OK,LOW,0.6666666666666667,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.5229115612060397,0.12333739385754262,0.3537510449364178,0.5229115612060397,LOW_RISK,LOW_RISK,0.023020063369807855,0.8942479649490351,0.08273197168115702,0.8942479649490351,0.13058276838656327,False,MEDIUM,HIGH,False
101490,에스앤에스텍,소재,소재,KOSDAQ,True,OK,LOW,0.5653846153846155,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.032998385858892504,0.17628926340300502,0.7907123507381016,0.7907123507381016,LOW_RISK,LOW_RISK,0.02497171356092056,0.877704032267338,0.09732425417174131,0.877704032267338,0.05130595484789171,False,HIGH,HIGH,False
489500,엘케이켐,소재,소재,KOSDAQ,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,LOW,0.3238461538461538,EXPENSIVE,0.2857142857142857,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.01550254039427848,0.702794478496214,0.28170298110950914,0.702794478496214,MEDIUM_RISK,MEDIUM_RISK,0.06038034180822499,0.38592311232713766,0.5536965458646373,0.5536965458646373,0.25181847400004714,True,HIGH,MEDIUM,True
170920,엘티씨,소재,소재,KOSDAQ,True,OK,LOW,0.5838461538461538,FAIR,0.0,LOW_RISK,FAIR,ATTRACTIVE,0.6353016273848794,0.049895828785130755,0.3148025438299902,0.6353016273848794,LOW_RISK,LOW_RISK,0.0217769433193362,0.9205018564538214,0.05772120022684241,0.9205018564538214,0.0038993876391341673,False,MEDIUM,HIGH,False
033160,엠케이전자,소재,소재,KOSDAQ,True,OK,LOW,0.5105128205128205,FAIR,0.5714285714285714,HIGH_RISK,FAIR,FAIR,0.019781077055342523,0.17905046386503243,0.801168459079624,0.801168459079624,HIGH_RISK,HIGH_RISK,0.6458821552404778,0.056699060005700665,0.2974187847538219,0.6458821552404778,0.06935231891152775,False,HIGH,MEDIUM,False
112290,와이씨켐,소재,소재,KOSDAQ,True,OK,LOW,0.3835897435897436,EXPENSIVE,0.5,HIGH_RISK,EXPENSIVE,EXPENSIVE,0.008553644499087912,0.7576999610053956,0.2337463944955185,0.7576999610053956,HIGH_RISK,HIGH_RISK,0.5943318096005836,0.1402049876127344,0.26546320278668223,0.5943318096005836,0.09923299749910795,False,HIGH,MEDIUM,False
251370,와이엠티,소재,소재,KOSDAQ,True,OK,LOW,0.4989743589743589,FAIR,0.2142857142857142,MEDIUM_RISK,FAIR,FAIR,0.004742257664188734,0.2643138734767152,0.730943868859095,0.730943868859095,MEDIUM_RISK,MEDIUM_RISK,0.24593181834289107,0.3030284944762114,0.4510396871808976,0.4510396871808976,0.021802364937517606,False,HIGH,LOW,True
074600,원익QnC,소재,소재,KOSDAQ GLOBAL,True,OK,LOW,0.5156410256410257,FAIR,0.2857142857142857,MEDIUM_RISK,FAIR,ATTRACTIVE,0.4211836082778998,0.16965839428999632,0.4091579974321038,0.4211836082778998,MEDIUM_RISK,MEDIUM_RISK,0.0902892715951186,0.2914431704864122,0.6182675579184692,0.6182675579184692,0.07153695388648715,False,LOW,MEDIUM,True
104830,원익머트리얼즈,소재,소재,KOSDAQ,True,OK,LOW,0.6682051282051282,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.062406859165430886,0.021588168107815216,0.9160049727267536,0.9160049727267536,LOW_RISK,LOW_RISK,0.019826599327487513,0.9269592012859288,0.05321419938658379,0.9269592012859288,0.08809933839296093,False,HIGH,HIGH,False
101160,월덱스,소재,소재,KOSDAQ,True,OK,LOW,0.745897435897436,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.9476922450763601,0.00805485618678003,0.04425289873685964,0.9476922450763601,LOW_RISK,LOW_RISK,0.004594427244582043,0.9681016473230849,0.027303925432333013,0.9681016473230849,0.15527064195126172,False,HIGH,HIGH,False
272290,이녹스첨단소재,소재,소재,KOSDAQ GLOBAL,True,OK,LOW,0.6312820512820514,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.04204932111670351,0.05776578777636487,0.900184891106931,0.900184891106931,LOW_RISK,LOW_RISK,0.051406611919179286,0.7417939360948919,0.20679945198592872,0.7417939360948919,0.06763542968359648,False,HIGH,HIGH,False
102710,이엔에프테크놀로지,소재,소재,KOSDAQ,True,OK,LOW,0.7061538461538462,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.9371627732042065,0.0067699421417480015,0.056067284654045514,0.9371627732042065,LOW_RISK,LOW_RISK,0.01820773237182668,0.8730332003988217,0.10875906722935137,0.8730332003988217,0.01762692878431683,False,HIGH,HIGH,False
417500,제이아이테크,소재,소재,KOSDAQ,True,OK,LOW,0.5264102564102564,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.04646486689379033,0.10096177610955231,0.8525733569966568,0.8525733569966568,LOW_RISK,LOW_RISK,0.06884294246385643,0.7562204122456074,0.17493664529053615,0.7562204122456074,0.026961826720125225,False,HIGH,HIGH,False
278280,천보,소재,소재,KOSDAQ,True,OK,LOW,0.3387179487179487,EXPENSIVE,0.3571428571428571,MEDIUM_RISK,EXPENSIVE,EXPENSIVE,0.012768404092940487,0.5721835844163214,0.41504801149073833,0.5721835844163214,MEDIUM_RISK,MEDIUM_RISK,0.2354683717582838,0.10346906965895132,0.6610625585827647,0.6610625585827647,0.09911108426869078,False,MEDIUM,MEDIUM,False
089010,켐트로닉스,소재,소재,KOSDAQ,True,OK,LOW,0.4412820512820513,FAIR,0.3571428571428571,MEDIUM_RISK,FAIR,FAIR,0.03552222747014609,0.19468159256749626,0.7697961799623572,0.7697961799623572,MEDIUM_RISK,MEDIUM_RISK,0.3564475177026977,0.1750439445677741,0.46850853772952833,0.46850853772952833,0.08001716573230905,False,HIGH,LOW,True
064760,티씨케이,소재,소재,KOSDAQ GLOBAL,True,OK,LOW,0.4956410256410256,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.18053784397219644,0.16590746440394158,0.6535546916238612,0.6535546916238612,LOW_RISK,LOW_RISK,0.046618600577596724,0.7960429313317705,0.15733846809063273,0.7960429313317705,0.151556576218825,False,MEDIUM,HIGH,False
425040,티이엠씨,소재,소재,KOSDAQ,True,OK,LOW,0.5666666666666668,FAIR,0.0714285714285714,LOW_RISK,FAIR,FAIR,0.04518554850807075,0.08277136269392417,0.8720430887980049,0.8720430887980049,LOW_RISK,LOW_RISK,0.0707591628378063,0.7252297088077002,0.20401112835449345,0.7252297088077002,0.006424650558916757,False,HIGH,HIGH,False
445180,퓨릿,소재,소재,KOSDAQ,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,LOW,0.7448717948717948,ATTRACTIVE,0.0714285714285714,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8817607106455689,0.03932229127406499,0.07891699808036616,0.8817607106455689,LOW_RISK,LOW_RISK,0.005683656121703681,0.9587686707140917,0.03554767316420462,0.9587686707140917,0.09055441585311619,False,HIGH,HIGH,True
014680,한솔케미칼,소재,소재,KOSPI,True,OK,LOW,0.6330769230769231,ATTRACTIVE,0.0,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.8364696976606926,0.020941439376924113,0.14258886296238307,0.8364696976606926,LOW_RISK,LOW_RISK,0.006041734548429943,0.9711543901439185,0.022803875307651676,0.9711543901439185,0.058190310497948615,False,HIGH,HIGH,False
093370,후성,소재,소재,KOSPI,True,OK,LOW,0.3387179487179487,EXPENSIVE,0.1428571428571428,LOW_RISK,EXPENSIVE,EXPENSIVE,0.09188367343824567,0.7388215177779633,0.16929480878379224,0.7388215177779633,LOW_RISK,LOW_RISK,0.11151719124780267,0.6020102100460379,0.28647259870615926,0.6020102100460379,0.03702349009826696,False,HIGH,MEDIUM,False
095340,ISC,후공정/패키징/테스트,후공정/패키징/테스트,KOSDAQ GLOBAL,True,OK,LOW,0.5176296296296296,FAIR,0.0,LOW_RISK,FAIR,FAIR,0.3237326433276974,0.1009525131775529,0.5753148434947495,0.5753148434947495,LOW_RISK,LOW_RISK,0.0029473684210526313,0.9755870924998499,0.021465539079097484,0.9755870924998499,0.14006921921799445,False,MEDIUM,HIGH,False
052900,KX하이텍,후공정/패키징/테스트,후공정/패키징/테스트,KOSDAQ,True,OK,LOW,0.6361481481481482,ATTRACTIVE,0.0714285714285714,LOW_RISK,ATTRACTIVE,ATTRACTIVE,0.7896879678479897,0.04993207110978316,0.16037996104222746,0.7896879678479897,LOW_RISK,LOW_RISK,0.0069023929876664445,0.87015899446037,0.12293861255196321,0.87015899446037,0.012348610212675635,False,HIGH,HIGH,False
061970,LB세미콘,후공정/패키징/테스트,후공정/패키징/테스트,KOSDAQ,True,OK,LOW,0.4394074074074074,FAIR,0.5714285714285714,HIGH_RISK,FAIR,FAIR,0.0014402547010247736,0.4787242267294263,0.519835518569549,0.519835518569549,HIGH_RISK,HIGH_RISK,0.8577554718342005,0.011258832322945035,0.13098569584285447,0.8577554718342005,0.04865368060535977,False,MEDIUM,HIGH,False
