source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020120076923,47514440,,EP,EP,EP,,12811804,20120713,2733117,20151007,,,12811804,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020120076923,47514440,,JP,JP,JP,,2014520141,20120713,2014527683,20141016,,,2014520141,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020120076923,47514440,,JP,JP,JP,,2014520141,20120713,6255338,20171227,,,2014520141,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020120076923,47514440,,US,US,US,,201214232562,20120713,2014234583,20140821,,,201214232562,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020120076923,47514440,,KR,KR,WO,,2011008076,20111027,2013008982,20130117,,,2011008076,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020120076923,47514440,,KR,KR,WO,,2012005635,20120713,2013009150,20130117,,,2012005635,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020120076923,47514440,,KR,KR,WO,,2012005635,20120713,2013009150,20130321,,,2012005635,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020120076923,47514440,,KR,KR,WO,,2012005635,20120713,2013009150,20130502,,,2012005635,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020120076923,47514440,,TW,TW,TW,,101125464,20120713,I547433,20160901,,,101125464,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020120076923,47514440,,TW,TW,TW,,101125464,20120713,201318962,20130516,,,101125464,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020180044429,68239787,,CN,CN,CN,,201980001421,20190416,110622071,20191227,,,201980001421,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020180044429,68239787,,EP,EP,EP,,19752067,20190416,3617801,20200304,,,19752067,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020180044429,68239787,,EP,EP,EP,,19752067,20190416,3617801,20201223,,,19752067,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020180044429,68239787,,JP,JP,JP,,2019545939,20190416,2020519915,20200702,,,2019545939,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020180044429,68239787,,JP,JP,JP,,2019545939,20190416,6888846,20210616,,,2019545939,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020180044429,68239787,,US,US,US,,201916487905,20190416,11092895,20210817,,,201916487905,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020180044429,68239787,,US,US,US,,201916487905,20190416,2020272056,20200827,,,201916487905,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020180044429,68239787,,KR,KR,WO,,2019004560,20190416,2019203529,20191024,,,2019004560,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020160015304,59496814,,US,US,US,,201715417275,20170127,2017226294,20170810,,,201715417275,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160015304,59496814,,US,US,US,,201715417275,20170127,10494483,20191203,,,201715417275,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020150023424,56621912,,US,US,US,,201514972351,20151217,2016237384,20160818,,,201514972351,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020150023424,56621912,,US,US,US,,201514972351,20151217,9873857,20180123,,,201514972351,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020180092597,67807741,,KR,KR,KR,,20190096350,20190807,102071599,20200130,,,20190096350,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020190096350,67807741,,KR,KR,KR,,20180092597,20180808,20190096786,20190820,,,20180092597,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020150017857,54578714,,CN,CN,CN,,201410781001,20141216,105098867,20151125,,,201410781001,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150017857,54578714,,JP,JP,JP,,2015019209,20150203,2015220978,20151207,,,2015019209,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150017857,54578714,,TW,TW,TW,,103117018,20140514,I512186,20151211,,,103117018,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020150017857,54578714,,TW,TW,TW,,103117018,20140514,201542923,20151116,,,103117018,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020150114310,57984001,,CN,CN,CN,,201680047867,20160810,107924144,20180417,,,201680047867,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150114310,57984001,,CN,CN,CN,,201680047867,20160810,107924144,20201229,,,201680047867,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150114310,57984001,,JP,JP,JP,,2018506994,20160810,6582122,20190925,,,2018506994,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150114310,57984001,,JP,JP,JP,,2018506994,20160810,2018530774,20181018,,,2018506994,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150114310,57984001,,US,US,US,,201615751967,20160810,10859917,20201208,,,201615751967,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020150114310,57984001,,US,US,US,,201615751967,20160810,2018239256,20180823,,,201615751967,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
