application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020117012059,1020110111369,,거절,거절,인듐 함유의 투명한 전도성 산화막을 형성하는 방법과 이 방법에 사용되는 금속 타겟 및 상기 투명한 전도성 산화막을 이용하는 광발전 장치,헬리오볼트 코오퍼레이션
1020230102208,,1026628020000,등록,등록,인공지능 기반 음성을 사용한 환자 결과 보고 방법 및 이러한 방법을 수행하는 장치,웰트 주식회사
1020160099968,,1018172730000,등록,등록,스마트 벨트 및 그 제어 방법,웰트 주식회사
1020230106200,,1026580760000,등록,등록,사용자의 표현형을 기반으로 한 적응적 디지털 치료 방법 및 이러한 방법을 수행하는 장치,웰트 주식회사
1020090107431,1020110050868,,거절,거절,반도체 웨이퍼 불량칩 마크 검사 장치 및 방법,주식회사 에이엘티
1020230034487,1020240108194,,거절,거절,웨이퍼의 절단 방법,주식회사 에이엘티
1020200112359,1020220030707,1024195500000,등록,등록,수평 설치형 건식 에칭장치,주식회사 볼트크리에이션
1020040089640,1020060040822,,거절,거절,프로브 카드를 가지는 테스트용 소켓,주식회사 에이엘티
1020210065179,1020220157538,1025826990000,등록,등록,플라즈마 에칭장치,주식회사 볼트크리에이션
1020160137827,1020180044124,1019136840000,등록,등록,건식 에칭장치 및 그 제어방법,주식회사 볼트크리에이션
1020230104553,1020250023633,,거절,거절,열충격이 없는 웨이퍼 절단 장치 및 절단 방법,주식회사 에이엘티
1020090023887,1020100105066,,거절,거절,반도체 디바이스 테스트용 소켓,주식회사 에이엘티
1020200059820,1020210142982,1024092600000,등록,등록,타이코 웨이퍼 링 제거장치 및 타이코 웨이퍼 링 제거방법,주식회사 에이엘티
1020250101351,,1029091110000,등록,등록,브래킷 설치판이 일체 구비된 보강 철근망을 이용하여 시공되는 CIP 흙막이 벽체 및 그 시공방법,엠에스빌트 주식회사
1020110052838,1020120133916,1012123590000,등록,등록,필름형 칩용 핸들러,주식회사 에이엘티
1020177005673,1020170032466,1019570700000,등록,등록,폴리알킬렌 글리콜 기본 산업용 윤활유 조성물,"반더빌트 케미칼스, 엘엘씨"
1020200001444,1020210088238,,취하,취하,자동 버클,웰트 주식회사
1020230121706,1020250039034,1028985660000,등록,등록,용접 전용 레이저 비전 검사 센서,주식회사 제이엘티
1020257031893,1020250153286,,공개,공개,"배소로 및 리튬 전지 산화물 전구체를 제조하기 위한 시스템, 리튬 전지 재료 전구체 및 이의 제조방법과 응용","후아유 뉴 에너지 테크놀로지 (취저우) 컴퍼니., 리미티드.|저지앙 후아유 코발트 캄파니 리미티드"
1020257035429,1020250167017,,공개,공개,금속산화물 전구체 및 그 제조방법 및 응용,"후아유 뉴 에너지 테크놀로지 (취저우) 컴퍼니., 리미티드.|저지앙 후아유 코발트 캄파니 리미티드"
1020257034919,1020250167653,,공개,공개,금속산화물 전구체 및 그 제조방법 및 응용,"후아유 뉴 에너지 테크놀로지 (취저우) 컴퍼니., 리미티드.|저지앙 후아유 코발트 캄파니 리미티드"
1020257035430,1020250167018,,공개,공개,금속산화물 전구체 및 그 제조방법 및 응용,"후아유 뉴 에너지 테크놀로지 (취저우) 컴퍼니., 리미티드.|저지앙 후아유 코발트 캄파니 리미티드"
1020257034918,1020250167652,,공개,공개,금속 산화물 전구체 및 그의 제조 방법과 응용,"후아유 뉴 에너지 테크놀로지 (취저우) 컴퍼니., 리미티드.|저지앙 후아유 코발트 캄파니 리미티드"
1020210135668,,1023223610000,등록,등록,헤어핀 권선모터 검사 시스템,주식회사 제이엘티
1020120036636,1020130114361,1013707870000,등록,등록,식품용기 실링 포장기,비엘티 주식회사
1020190024211,,1020225170000,소멸,소멸,마이크로버블을 이용한 세정방법,주식회사 아이엘티
1020180102398,,1020618780000,등록,등록,여닫이 타입의 배연창 개폐장치,주식회사 창일이엘티
1020180083300,1020200009219,1020764830000,등록,등록,풀림 방지 볼트 및 너트 보호캡.,주식회사 신성볼트
1020187004932,1020180030894,1020652840000,등록,등록,개선된 산화방지제 조성물 및 그를 포함하는 윤활유 조성물,"반더빌트 케미칼스, 엘엘씨"
1020130151257,,1013752390000,등록,등록,배터리 케이스용 포장재 제조방법 및 그에 의한 포장재,신창핫멜트 주식회사|주식회사 영창첨단소재
1020250024612,,1028983350000,등록,등록,대상물의 수량을 확인할 수 있는 제어수단이 구비된 이동대차,(주) 한성볼트
1020240071308,1020250171931,,거절,거절,불규칙한 금속 패턴이 적용된 패러데이 케이지,주식회사 볼트크리에이션
1020240061147,1020250161845,1028978030000,등록,등록,김치 페스토 및 이의 제조방법,주식회사 솔솔솔컴퍼니
1020257039050,1020250172891,,공개,공개,니켈 코발트 망간 삼원계 전구체 및 이의 제조 방법과 응용,"후아유 뉴 에너지 테크놀로지 (취저우) 컴퍼니., 리미티드.|저지앙 후아유 코발트 캄파니 리미티드"
1020160134083,1020180041847,1019326320000,등록,등록,고방청 수용성 전착도료 적용 전산볼트 및 이의 제조방법,성화내진전착볼트 주식회사
1020240000472,1020240108320,1028955100000,등록,등록,딥러닝을 이용한 이미지 센서용 웨이퍼 테스트 방법,주식회사 에이엘티
1020180124957,,1020477780000,소멸,소멸,입체 나노섬유 제조 장치,주식회사 아이빌트
1020150160201,1020170057484,,거절,거절,스마트 정량조절 급수 장치,주식회사 아이빌트
1020150160196,1020170057483,,포기,포기,스마트 분유혼합장치,주식회사 아이빌트
1020160038329,1020170113963,1018711620000,소멸,소멸,살균기능 및 무드등 기능이 가능한 텀블러,주식회사 플래닌|주식회사 아이빌트
1020170105913,,1019383730000,소멸,소멸,스크린 일체형 프로젝터,주식회사 아이빌트
1020160157509,,1017720170000,소멸,소멸,무축 배관형 발전기,주식회사 아이빌트
1020190103104,,1022204710000,소멸,소멸,소변 배출용 일체형 튜브를 구비한 폴리 카테터 및 이의 제조 방법,(주)엘티
1020147001209,1020140071322,1014915390000,등록,등록,트레이 밀봉 장치 및 그것의 히터 유닛,비엘티 주식회사
1020230172292,1020240134707,,공개,공개,레이저 비전 센서 장치 및 이를 이용한 아크 용접 비드 검사 방법,주식회사 제이엘티
1020250172918,1020250166072,,공개,공개,용접 전용 레이저 비전 검사 센서,주식회사 제이엘티
1020100088482,1020120026327,1012029120000,등록,등록,볼트의 투입장치,주식회사 대한볼트
1020170097933,,1018290320000,소멸,소멸,무선통신을 이용 자동연동제어 가능한 지능형 조명등 및 그 제어방법,주식회사 알트
1020180094202,1020200018862,1022080460000,등록,등록,잡초 성장 방지판 및 안전롤러가 구비된 개방형 가드레일.,주식회사 신성볼트
1020200186156,1020220094686,1024669670000,등록,등록,발열 온도 표시창이 구비된 엘이디 경관 조명기구,(주)에스엘티
1020240000471,1020240108319,1028834730000,등록,등록,딥러닝을 이용한 이미지 센서용 웨이퍼 테스트 시스템,주식회사 에이엘티
1020180047346,,1019226160000,등록,등록,문양의 교체가 가능한 엘이디 조명 장치,(주)에스엘티
1020170076641,,1018035040000,등록,등록,낙뢰 보호 및 내부 습기 방지 기능을 갖는 엘이디 경관 조명 장치,(주)에스엘티
1020240113519,,1027459200000,등록,등록,모바일 단말과 셋톱 박스의 연동을 통한 모니터링 및 단말제어 시스템,주식회사 알트
1020140133045,,1016040620000,등록,등록,윤활유 공급장치,주식회사 케이엘티
1020080024292,,1008583600000,등록,등록,역방향 가압식 윤활유 자동공급장치,주식회사 케이엘티
1020140026955,,1015463790000,등록,등록,윤활유 주입기,주식회사 케이엘티
1020110008205,,1010630180000,등록,등록,공기 가압식 윤활유 자동공급장치,주식회사 케이엘티
1020210133695,1020230050610,1026098120000,등록,등록,윤활유 주입기,주식회사 케이엘티
1020240182128,,1028358940000,등록,등록,부모의 스마트폰을 이용한 키즈폰 잠금해제 및 초기화 방법,주식회사 알트
1020240113518,,1028136750000,등록,등록,모바일 단말과 셋톱 박스의 연동을 통한 위험 상황 알림 서비스 시스템,주식회사 알트
1020180067265,,1019289900000,등록,등록,다기능 에어브리더,주식회사 케이엘티
1020190017515,,1020107570000,등록,등록,무선통신 기반 윤활유 주입기 관리 시스템,주식회사 케이엘티
1020210120989,,1023571270000,소멸,소멸,물품의 대량 판매를 위한 분할 배송 시스템,주식회사 피트쿡
1020200088830,,1023136690000,등록,등록,고압 발생이 가능한 다중 윤활유 주입기,주식회사 케이엘티
1020160162160,1020180062173,1019031840000,등록,등록,윤활유 주입 장치,주식회사 케이엘티
1020200125900,,1022218610000,등록,등록,태양광 모듈 이상 여부 검출 시스템,이엘티 주식회사|엄해일
1020140046585,,1014892500000,등록,등록,케이블의 제거가 용이한 어스앵커 어셈블리,(주)반석케이블볼트
1020230098223,1020250017456,1028733170000,등록,등록,파이프용 원형 연결부재 및 이를 이용한 무대장치,최영진|주식회사 피엘티
1020150105165,,1016749220000,등록,등록,고정핀 결합형 앙카볼트,주식회사 영남볼트
1020250083528,1020250105335,,공개,공개,레이저 비전 센서 장치 및 이를 이용한 아크 용접 비드 검사 방법,주식회사 제이엘티
1020240002850,1020250108284,1028773600000,등록,등록,허리보호 기능 침대 매트리스용 패드 및 제조방법,주식회사한일펠트
1020147001208,1020140071321,1015818420000,등록,등록,식품 트레이 밀봉 장치와 파우치 밀봉 장치를 구비한 식품 포장 장치,비엘티 주식회사
1020230148175,1020250062814,1028739780000,등록,등록,투자 한도의 자동 적용이 가능한 증권 토큰의 다자간 매매 주문 방법 및 장치,주식회사 이노솔트|이성무|최의종
1020127021969,1020130010112,1017903690000,등록,등록,초저함량 인 윤활유 조성물,"반더빌트 케미칼스, 엘엘씨"
1020150045590,,1015559100000,등록,등록,통신용 커넥팅 젠더,주식회사 제이엘티
1020210125166,1020220140396,1027110820000,등록,등록,배터리재료 추잔액에서 조제 탄산 리튬을 회수해 제조하는 방법,취저우 화여우 리소시스 리사이클링 테크놀로지 컴퍼니 리미티드|저지앙 후아유 코발트 캄파니 리미티드
1020210125163,1020220039627,1027110830000,등록,등록,폐리튬 이온 배터리에서 유가금속을 회수하는 방법,취저우 화여우 리소시스 리사이클링 테크놀로지 컴퍼니 리미티드|취저우 화여우 코발트 뉴 머터리얼 컴퍼니 리미티드|저지앙 후아유 코발트 캄파니 리미티드
1020160160920,,1017686090000,등록,등록,지능형 옥외 조명등의 연동 제어방법 및 제어시스템,주식회사 알트
1020177003430,1020170033337,1019252240000,등록,등록,윤활유 조성물용 액체 재 없는 산화방지제 첨가제,"반더빌트 케미칼스, 엘엘씨"
1020137028977,1020140003626,1015756070000,등록,등록,몰리브덴 디알킬디티오카바메이트 조성물 및 이를 포함하는 윤활제 조성물,"반더빌트 케미칼스, 엘엘씨"
1020130149274,1020150064487,1015545130000,등록,등록,조경법면 설치구조물 및 농작물 지지대와 시설물 보호에 사용되는 앵커핀,주식회사 신성볼트|김철각
1020220113554,1020240034490,,취하,취하,리니어 모터,주식회사 디엘티
1020090004061,,1009209690000,등록,등록,천장 매립형 램프하우징,(주)아이에스엘티
1020220180683,1020240098695,,거절,거절,VRFB를 위한 일체형 양방향 2스테이지 DC/DC 컨버터,주식회사 이엘티
1020247012986,1020240172171,1027901140000,등록,등록,정방정상 티탄산바륨 나노 분말 및 이의 제조 방법 및 응용,"충칭 뉴센트 뉴 머티리얼 테크놀로지 씨오., 엘티디.|충칭 뉴센트 스트론튬 솔트 씨오., 엘티디."
1020187022502,1020180116250,1026504260000,등록,등록,윤활 첨가제로서 4차 암모늄 황 함유 2핵 몰리브데이트 염,"반더빌트 케미칼스, 엘엘씨"
1020217041562,1020220010611,1027527020000,등록,등록,"적층재, 중간시트의 제조방법 및 복합재의 제조방법","요네시마펠트 씨오., 엘티디."
1020187013894,1020190087961,1021441100000,소멸,소멸,직교 적층 목재 가공 설비,지앙 수 글로벌 씨엘티 컴퍼니 리미티드
1020220059457,1020230159981,1028136200000,등록,등록,태양광 패널용 조류퇴치장치,주식회사 신성볼트
1020217041377,1020220010014,1027913220000,등록,등록,윤활유 첨가제로서 부식성이 적은 유기 몰리브덴 화합물,"반더빌트 케미칼스, 엘엘씨"
1020187022503,1020180116251,1026504270000,등록,등록,윤활 첨가제로서 이미다졸륨 황 함유 2핵 몰리브데이트 염,"반더빌트 케미칼스, 엘엘씨"
1020237030702,1020230146043,,공개,공개,열 및 음향 화재 방지 펠트,"서던 펠트 컴퍼니, 인크."
1020170096805,,1018792760000,소멸,소멸,고정수단,주식회사 코어볼트
1020170012749,1020180088107,1018955000000,등록,등록,배연창 개폐장치,주식회사 창일이엘티
1020197009717,1020190065273,,취하,취하,폴리우레탄 폼에 대한 저방출 스코치 억제제,"반더빌트 케미칼스, 엘엘씨"
1020130043568,,1014445950000,등록,등록,드럼통 절단기,주식회사 대한볼트
1020190034422,1020200113759,1021832950000,등록,등록,항온항습장치,주식회사 진성피엘티
1020140033214,,1014375410000,소멸,소멸,연동제어를 통한 지하 주차장의 지능형 엘이디 조명등 제어시스템,주식회사 알트
1020160055567,1020170125259,1018949930000,등록,등록,휴대용 비염 치료기,주식회사 태평소금|방걸원
1020130152371,1020150066836,,거절,거절,플랜지 연결 장치,포스코홀딩스 주식회사|주식회사 쏠트
1020190011596,1020200094297,1021800250000,등록,등록,여닫이창 개폐장치,주식회사 창일이엘티
1020100121884,1020120060406,1011778860000,등록,등록,LED모듈과 반사판을 이용한 간판조명 시스템,(주)삼존엘티
1020180068594,,1018921030000,등록,등록,U볼트 성형장치,(주)대양앙카볼트
1020110122415,1020130056689,1012893500000,등록,등록,토핑소금의 제조방법 및 이에 의해 제조된 토핑소금,주식회사 태평소금
1020220190266,1020240107533,,거절,거절,반도체 테스트 장치 및 이를 이용한 반도체 테스트 방법,주식회사 에이엘티
1020090076804,1020100048866,1010798520000,등록,등록,복분자 자죽염의 제조방법,주식회사 삼보죽염
1020150064020,,1016495870000,등록,등록,불량인서트사출물 표피 절개장치,주식회사 삼성피엘티
1020240202675,,1028404610000,등록,등록,히팅부재를 구비한 배터리팩 시스템,주식회사 루나볼트
1020120063191,,1013147810000,등록,등록,냉각기능을 갖는 식품용기포장기,비엘티 주식회사
1020190089336,1020210012140,1023069140000,등록,등록,방수 시트용 필름,비엘티 주식회사
1020130142658,1020150059273,1015593480000,등록,등록,"스트립형 전열선 벤딩 장치 및 방법, 그리고 그 스트립형 전열선으로 형성된 발열체",비엘티 주식회사
1020190103326,,1021675460000,등록,등록,다기능 무선 충전장치,(주) 더블유엘티|주식회사 트리톤넷
1020210083674,,1023148020000,소멸,소멸,환자용 비데침대,(주)엘티
1020250025382,,1028356160000,등록,등록,LED 모듈 구조체의 전원 연결 커넥터,(주)아이에스엘티
1020250083531,1020250105581,,공개,공개,고온의 작업환경에 특화된 레이저 비전 검사 센서,주식회사 제이엘티
1020147010117,1020140082704,1016606020000,등록,등록,윤활제 조성물,"반더빌트 케미칼스, 엘엘씨"
1020250083534,1020250105338,,공개,공개,레이저 비전 검사 센서,주식회사 제이엘티
1020250083530,1020250105580,,공개,공개,소형경량화된 레이저 비전 검사 센서,주식회사 제이엘티
1020250083532,1020250105336,,공개,공개,토치에서 발생되는 분진으로부터의 오염을 방지할 수 있는 레이저 비전 검사 센서,주식회사 제이엘티
1020250083533,1020250105337,,공개,공개,에어커튼이 구비된 레이저 비전 검사 센서,주식회사 제이엘티
1020160099530,,1016608010000,소멸,소멸,조선소용 타격조립형 고정장치,(주)킹볼트
1020230148169,1020250062810,,공개,공개,퀵 주문 및 일괄 주문 기능을 구비한 증권 토큰의 다자간 매매 주문 방법 및 장치,주식회사 이노솔트|이성무|최의종
1020210006576,1020220104382,1024374120000,등록,등록,빛 가림막을 갖는 엘이디 경관 조명기구,(주)에스엘티
1020230148341,1020250062897,,공개,공개,소형경량화된 레이저 비전 검사 센서,주식회사 제이엘티
1020140128470,1020160036348,1016622970000,등록,등록,카메라 렌즈 트레이 고정 장치,에이엘티주식회사
1020230148342,1020250062898,,공개,공개,고온의 작업환경에 특화된 레이저 비전 검사 센서,주식회사 제이엘티
1020230148344,1020250062900,,공개,공개,에어커튼이 구비된 레이저 비전 검사 센서,주식회사 제이엘티
1020230148345,1020250062901,,공개,공개,레이저 비전 검사 센서,주식회사 제이엘티
1020230148343,1020250062899,,공개,공개,토치에서 발생되는 분진으로부터의 오염을 방지할 수 있는 레이저 비전 검사 센서,주식회사 제이엘티
1020210089127,,1024131410000,등록,등록,건물 천정에 구성되는 배관고정 클램프의 고정하우징 및 그 고정하우징을 이용한 배관고정 클램프의 고정방법,성화내진전착볼트 주식회사
1020160065869,,1017707280000,소멸,소멸,상담 만족도 조사 시스템 및 방법,(주)엠엘티
1020100000425,1020110080275,1011606690000,등록,등록,환기구 및 스프링클러를 구비한 천정등 모듈,(주)아이에스엘티
1020100088483,1020120026328,1011535260000,등록,등록,볼트의 냉간단조 성형장치,주식회사 대한볼트
1020220110527,1020240031620,1028100590000,등록,등록,LM 가이드용 반응형 윤활유 주입기,주식회사 케이엘티
1020230026522,,1025531430000,등록,등록,지하주차장 사각지대의 교통사고 방지를 위한 경고 표시장치 및 그 제어방법,주식회사 알트
1020250048629,,1028579560000,등록,등록,내열성 및 내환경성이 개선된 접착제 조성물을 포함하는 전기전자용 절연필름의 제조 방법,신창핫멜트 주식회사
1020100127717,,1010338740000,등록,등록,방열성능을 개선한 LED 가로등 기구,(주)아이에스엘티
1020220109797,1020240030577,1027978580000,등록,등록,가스식 지능형 윤활유 주입기,주식회사 케이엘티
1020230062534,1020240165148,,거절,거절,이차전지용 3차원 구조의 폴리머 금속 전극 및 그 제조방법,주식회사 볼트크리에이션
1020130064795,1020140142969,1015112960000,등록,등록,LED 천정매입등의 리플렉터 조립구조,(주)아이에스엘티
1020080020785,1020080042048,,거절,거절,자동차용 내장부품의 제조장치,(주)동양피엘티|전성도
1020060138358,1020070023618,,거절,거절,발포성 사출물의 사출방법,(주)동양피엘티|전성도
1020080035343,1020080052519,,거절,거절,자동차 내장재용 표피재의 천공장치,(주)동양피엘티|전성도
1020230004229,1020240112083,,거절,거절,싸이클론 집진장치,주식회사 볼트크리에이션
1020220086509,1020230080290,1027741850000,등록,등록,건식 식각을 이용한 미세 금속 마스크 제조방법 및 그 방법에 의해 제조된 미세 금속 마스크,주식회사 볼트크리에이션
1020040061225,1020060012511,1005511290000,소멸,소멸,자죽염 제조 방법 및 장치,주식회사 삼보죽염|영진그린식품 주식회사
1020210095015,1020230013926,,거절,거절,냉동김밥의 제조방법,주식회사 피트쿡
1020060110935,,1008056870000,소멸,소멸,자죽염 제조장치,최인환|주식회사 삼보죽염
1020087019815,1020080112200,1012665480000,소멸,소멸,제어된 상 분리 도메인 구조를 포함하는 조성물,헬리오볼트 코오퍼레이션
1020087019814,1020080112199,1012455560000,소멸,소멸,제어된 상 분리 도메인 구조를 만드는 장치,헬리오볼트 코오퍼레이션
1020160046081,1020170118384,,거절,거절,컨버터 일체형 태양전지모듈 정션박스,주식회사 이엘티
1020087019813,1020080112198,1012455550000,소멸,소멸,제어된 상 분리 도메인 구조를 만드는 방법,헬리오볼트 코오퍼레이션
1020120046406,1020130123176,,거절,거절,휴대폰 케이스,주식회사 큐엘티
1020140145324,1020160035522,,거절,거절,건강 기능성 칼륨생활죽염의 제조방법,주식회사 삼보죽염|박건영
1020160134092,,1018131370000,등록,등록,전산볼트 자동 공급장치,성화내진전착볼트 주식회사
1020160089800,,1016877850000,등록,등록,이어 컨디셔너,주식회사 제이엘티
1020190103105,,1022214770000,소멸,소멸,고상 원료용 복합 성형장치,(주)엘티
1020060027035,,1007418200000,등록,등록,진동감응 윤활유 자동공급장치 및 윤활유 공급방법,주식회사 케이엘티
1020230041630,1020240146712,,거절,거절,투명 친수성 필름 및 그 제조방법,주식회사 볼트크리에이션
1020220130802,1020240050873,,거절,거절,수분 차단 기능이 향상된 진공청소기,주식회사 볼트크리에이션
1020190095879,,1021756690000,소멸,소멸,캠퍼밴 팝업장치,주식회사 코어볼트
1020230067964,,1026937550000,등록,등록,OPEN API를 통한 실시간 열차 운행정보 기반의 열차감지시스템,주식회사 솔트
1020220047205,1020230148052,1026891730000,등록,등록,침대 매트 타입의 낙상 감지장치,주식회사 솔트
1020210102438,1020230020712,1026867750000,등록,등록,실리콘 소포제 조성물의 제조 방법 및 이에 의해 제조된 실리콘 소포제 조성물,주식회사 에스엘티
1020217041382,1020220047214,1026684910000,등록,등록,윤활유 첨가제로서 부식성이 적은 유기 화합물,"반더빌트 케미칼스, 엘엘씨"
1020200094804,1020220014955,,포기,포기,팽창흑연을 포함하는 전자파 차폐 시트 제조방법,성화내진전착볼트 주식회사
1020210174669,1020230086231,,거절,거절,영상 컨텐츠 업로드 중계 시스템,지엘티 주식회사
1020180137189,,1021084290000,소멸,소멸,핀 고정형 풀림방지 너트 및 그 제조방법,주식회사 코어볼트
1020200041304,,1021037530000,소멸,소멸,너트 풀림방지 장치,주식회사 코어볼트
1020190088173,,1021032270000,소멸,소멸,루프탑 텐트 팝업 장치,주식회사 코어볼트
1020140030029,1020150107314,,포기,포기,독립형 태양광 LED 가로등 및 그 LED 가로등 제어를 위한 컨버터 장치,주식회사 이엘티
1020190043889,,1020876320000,소멸,소멸,너트 풀림방지 장치,주식회사 코어볼트
1020190063194,,1020852980000,소멸,소멸,옥외 설치형 공기청정시스템,주식회사 코어볼트
1020230095798,,1026062560000,등록,등록,번들러장치,주식회사 에이엘티
1020210082437,1020220048422,,거절,거절,미세플라스틱 및 마그네슘이 제거된 소금의 생산장치,에코솔트 주식회사
1020190042174,,1020396480000,소멸,소멸,트레일러 장착형 복포 장치,주식회사 코엘트
1020210102012,1020230020207,1025721460000,등록,등록,전자파 차폐 시트 및 그 제조방법,주식회사 볼트크리에이션
1020230030302,,1025561070000,등록,등록,소화필름을 구비한 배터리모듈,주식회사 루나볼트
1020140134221,,1015691120000,소멸,소멸,이기종간 공용 문서 변환 시스템 및 방법,주식회사 벨트커뮤니케이션
1020210005588,1020220102979,1025656700000,등록,등록,표면실장형 세라믹 축전기를 위한 스페이서,(주)아이에스엘티
1020190042202,,1020396490000,소멸,소멸,스마트 멀티 랙 컨테이너,주식회사 코엘트
1020230030306,,1025561080000,등록,등록,소화필름을 구비한 방수 방폭용 하드케이스 배터리모듈 시스템,주식회사 루나볼트
1020090087735,1020110029882,1011874850000,소멸,소멸,독서대 및 이의 고정장치,주식회사 큐엘티
1020180006663,1020190088291,1020253830000,소멸,소멸,컨테이너,주식회사 코엘트
1020150015417,,1015535560000,소멸,소멸,죽염제조 고열용융로,한국죽염 주식회사
1020180027394,,1020165530000,소멸,소멸,벌크 시멘트 컨테이너 및 이와 화차의 어셈블리,주식회사 코엘트
1020067007550,1020060090250,1009166840000,소멸,소멸,고체 연료용 기화 보일러,"헐트, 크리스틴"
1020210085645,1020230003956,,거절,거절,용기의 진공 형성용 밀폐 장치,비엘티 주식회사
1020140171975,,1015370450000,소멸,소멸,죽염 생산용 다짐기,한국죽염 주식회사
1020200004488,1020210091004,,거절,거절,음전압 공기 필터 및 그 필터를 이용한 미세먼지 필터링 장치,주식회사 볼트크리에이션
1020200013511,1020210099758,,거절,거절,증착 마스크 모듈 및 그 제조 방법,주식회사 볼트크리에이션
1020150133939,1020170035175,1017373120000,소멸,소멸,송진 분사장치,한국죽염 주식회사
1020160123362,1020180033864,1018602980000,소멸,소멸,죽염간장 제조방법,한국죽염 주식회사
1020150092162,1020170002132,1017393100000,소멸,소멸,염 정제장치,한국죽염 주식회사
1020180137190,,1019873810000,소멸,소멸,너트 풀림방지 장치,주식회사 코어볼트
1020180067244,1020180090763,1019832310000,소멸,소멸,벽체용 앵커볼트,주식회사 코어볼트
1020150118953,1020170023593,1017321430000,소멸,소멸,염 분쇄장치,한국죽염 주식회사
1020160110550,,1017755290000,소멸,소멸,승강기 유지보수지원시스템,주식회사 영인이엘티
1020190072429,1020200144402,,거절,거절,마스크,주식회사 필트|(주)씨앤투스
1020190130372,1020210046943,,취하,취하,너트 풀림방지 장치,주식회사 코어볼트
1020137009846,1020140034718,1018301180000,소멸,소멸,탄성중합체를 위한 촉진제 조성물,"반더빌트 케미칼스, 엘엘씨"
1020210056316,1020220150446,,거절,거절,호일 열전사 발포필름,신창핫멜트 주식회사
1020180143508,1020200058866,,거절,거절,마이크로그리드 에너지 관리 시스템을 위한 RTU 보드 시스템,주식회사 이엘티
1020180110206,1020200031326,,거절,거절,슬롯형 전력관리시스템,주식회사 이엘티|주식회사 웰트
1020190034680,1020200113870,,거절,거절,LVDC 저압배전 시스템에 적용되는 DC/DC 컨버터,주식회사 이엘티
1020200010904,1020210097339,,거절,거절,2차전지용 포장재의 마감테이프와 그에 의한 마감방법 및 2차전지,신창핫멜트 주식회사
1020180050977,,1019212740000,소멸,소멸,측부배출형 무지향성 공기청정기,주식회사 코어볼트
1020200027400,1020210112176,,포기,포기,풀림방지 볼트너트조립체,주식회사 코어볼트
1020137025003,1020130122693,,취하,취하,비-접촉 압력 용기를 통해 박막 혹은 복합층을 합성하는 프로세스,헬리오볼트 코오퍼레이션
1020107019164,1020110025638,,거절,거절,비-접촉 압력 용기를 통해 박막 혹은 복합층을 합성하는 프로세스,헬리오볼트 코오퍼레이션
1020077024534,1020070121018,,거절,거절,라텍스 화합물의 경화를 위한 조성물 및 경화 방법,"알.티.반더빌트 컴퍼니, 인코포레이티드"
1019990054509,1020000012398,1002821290000,소멸,소멸,마이컴을 이용한 윤활유 자동공급방법,주식회사 케이엘티
1019990054507,1020000012397,1002821280000,소멸,소멸,윤활유 자동 공급 장치,주식회사 케이엘티
1020097021967,1020100015760,,거절,거절,쓰지 않은 무나트륨 또는 저나트륨 소금 조성물,에코솔트 코포레이션
1020047014144,1020040094785,1006816050000,소멸,소멸,낮은 황화 색화억제제 조성물,"알.티.반더빌트 컴퍼니, 인코포레이티드"
1020117000967,1020110018444,1013210950000,소멸,소멸,중합체의 색상 안정화를 위한 시스템 및 조성물,"반더빌트 케미칼스, 엘엘씨"
1020160167512,1020160148490,1017838060000,소멸,소멸,개인 건강 기록을 이용한 멀티미디어 의료 데이터 진단 장치 및 방법,유디비 주식회사
1019980002794,1019990068893,1002726770000,소멸,소멸,중앙집중 관리가 가능한 윤활유 자동 공급 시스템,주식회사 케이엘티
1020097014902,1020100006161,1011321440000,소멸,소멸,디티오포스페이트 조성물 및 이의 고무에서의 용도,"알.티.반더빌트 컴퍼니, 인코포레이티드"
1020110067148,1020130005634,,거절,거절,의료 수액백용 내포장재 필름,비엘티 주식회사
1020097026552,1020100024425,1011952050000,소멸,소멸,이방성 나노입자의 조립체,헬리오볼트 코오퍼레이션
1020190104457,1020210024817,,포기,포기,강제환기 겸용 공기청정기,주식회사 코어볼트
1020110025751,1020120108160,,거절,거절,손난로,주식회사 큐엘티
1020180053246,,1018903350000,소멸,소멸,스파이럴 강관을 이용한 소음저감 구조를 갖는 머플러 및 그 제조방법,주식회사 코어볼트
1020117025574,1020120011859,,거절,거절,목표하는 셀렌화구리 함량 및 전구체 조성을 가지는 구리 셀레늄 전구체 조성물의 제조 방법 및 그로부터 얻은 박막,"헬리오볼트 코오퍼레이션|엘리언스 포 서스터너블 에너지, 엘엘씨"
1020130119208,,1014119790000,소멸,소멸,기판 드릴링용 홀 시트의 제조방법 및 그에 의한 홀 시트,신창핫멜트 주식회사
1020130115344,,1014119780000,소멸,소멸,금속화 고분자필름에 착색층이 형성된 전자파 차폐용 접착테이프의 제조방법 및 그에 의한 접착테이프,신창핫멜트 주식회사
1020070123397,1020080028346,1008368590000,소멸,소멸,손난로,주식회사 큐엘티
1019960014738,1019970075632,1001891520000,소멸,소멸,마이컴을 이용한 윤활유 자동공급방법 및 장치,주식회사 케이엘티
1020160091149,1020160093579,,거절,거절,자동 그리스 주유기,주식회사 케이엘티
1020200044998,1020210127328,,거절,거절,전송 케이블용 난연성 접착필름 및 이를 이용한 플렉시블 플랫 케이블,신창핫멜트 주식회사
