source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020230093118,78124328,,CN,CN,CN,,202411785025,20210416,119707893,20250328,,,202411785025,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230093118,78124328,,CN,CN,CN,,202110410922,20210416,113527235,20211022,,,202110410922,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230093118,78124328,,KR,KR,KR,,20210049983,20210416,102559876,20230726,,,20210049983,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020230093118,78124328,,KR,KR,KR,,20210049983,20210416,20210128363,20211026,,,20210049983,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020210181042,86774584,,CN,CN,CN,,202180104893,20211222,118488941,20240813,,,202180104893,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210181042,86774584,,EP,EP,EP,,21968295,20211222,4450486,20241023,,,21968295,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210181042,86774584,,EP,EP,EP,,21968295,20211222,4450486,20251029,,,21968295,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210181042,86774584,,JP,JP,JP,,2024535880,20211222,2025500244,20250109,,,2024535880,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210181042,86774584,,US,US,US,,202418744517,20240614,2024337930,20241010,,,202418744517,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210181042,86774584,,KR,KR,WO,,2021019567,20211222,2023113086,20230622,,,2021019567,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020210181042,86774584,,TW,TW,TW,,110149477,20211229,202325694,20230701,,,110149477,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210084673,79010444,,CN,CN,CN,,202110745093,20210701,113881938,20220104,,,202110745093,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
