record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020190114945|1021947400000|7-ADCA 제조를 위한 데아세트옥시세팔로스포린 C의 고농도 생산 재조합 아크레모니움 크리소제눔 균주의 제조방법 및 이 방법으로 제조된 균주|아미코젠주식회사,7-ADCA 제조를 위한 데아세트옥시세팔로스포린 C의 고농도 생산 재조합 아크레모니움 크리소제눔 균주의 제조방법 및 이 방법으로 제조된 균주,아미코젠주식회사,1020190114945,,1021947400000,등록,2019,2020,2020,C12N; C12P,,,True,True,False,45.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,1
1020130116755|1014976080000|반도체 테스트 소켓 및 수직형 피치 컨버터 제조방법|주식회사 세미코어,반도체 테스트 소켓 및 수직형 피치 컨버터 제조방법,주식회사 세미코어,1020130116755,,1014976080000,소멸,2013,2015,2015,G01R; H10P,,테스트; 기판; 반도체,True,True,True,45.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,29
1020070086139|1008910250000|프로브 카드 구조체 및 그의 형성 방법|(주)미코엠에스티,프로브 카드 구조체 및 그의 형성 방법,(주)미코엠에스티,1020070086139,1020090021545,1008910250000,소멸,2007,2009,2009,H10P; G01R,,공정; 기판; 웨이퍼,True,True,True,45.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,50
1020200017759|1021467860000|풀러렌을 포함하는 안티폴루션용 화장료 조성물|주식회사 아미코스메틱|한국세라믹기술원,풀러렌을 포함하는 안티폴루션용 화장료 조성물,주식회사 아미코스메틱|한국세라믹기술원,1020200017759,,1021467860000,등록,2020,2020,2020,A61K; A61Q,,,True,True,False,45.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,58
1020137014080|1015298030000|표면에 대한 폴리아이소시아네이트 작용성 접착제의 접착성이 개선되도록 개질된 하나 이상의 표면을 갖는 폴리올레핀|다우 브라질 인더스트리아 이 코메르시오 디 프로두토스 퀴미코스 엘티디에이.,표면에 대한 폴리아이소시아네이트 작용성 접착제의 접착성이 개선되도록 개질된 하나 이상의 표면을 갖는 폴리올레핀,다우 브라질 인더스트리아 이 코메르시오 디 프로두토스 퀴미코스 엘티디에이.,1020137014080,1020130114172,1015298030000,등록,2011,2013,2015,B32B; C08J,,기판,True,True,False,44.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,8
1020080019877|1014867550000|기판 지지 장치 및 이를 포함하는 기판 처리 장치|주식회사 미코,기판 지지 장치 및 이를 포함하는 기판 처리 장치,주식회사 미코,1020080019877,1020090094898,1014867550000,등록,2008,2009,2015,H10P; H02N,,기판,True,True,False,44.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,33
1020097006485|1014364100000|금속 또는 세라믹 코어 물질을 포함하는 코어/쉘형 촉매 입자 및 이의 제조방법|우미코레 아게 운트 코 카게,금속 또는 세라믹 코어 물질을 포함하는 코어/쉘형 촉매 입자 및 이의 제조방법,우미코레 아게 운트 코 카게,1020097006485,1020090045412,1014364100000,등록,2007,2009,2014,B01J; H01M; B22F; B82Y,,,True,True,False,44.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,83
1020030055868|1009612790000|도포법을 이용한 플라즈마처리 용기 내부재의 제조방법과그 방법으로 제조된 내부재|주식회사 미코,도포법을 이용한 플라즈마처리 용기 내부재의 제조방법과그 방법으로 제조된 내부재,주식회사 미코,1020030055868,1020040016394,1009612790000,소멸,2003,2004,2010,H10P,,수율; 공정; 반도체,True,True,True,43.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,35
1020200075600|1022861970000|도어용 댐퍼장치|(주)미코인더스트리,도어용 댐퍼장치,(주)미코인더스트리,1020200075600,,1022861970000,등록,2020,2021,2021,E05F,,,True,True,False,43.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,65
1020117018120|1016554930000|엔진 배기 가스용의 가스 열 교환기|발레오 테르미코 에스.에이.,엔진 배기 가스용의 가스 열 교환기,발레오 테르미코 에스.에이.,1020117018120,1020110118654,1016554930000,등록,2010,2011,2016,F02M; C22C; F28F,,,True,True,False,42.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,60
1020140037007|1014455250000|필터 프레임에 있어서의 필터 렌즈의 유지 기구|마루미코키 카부시키가이샤,필터 프레임에 있어서의 필터 렌즈의 유지 기구,마루미코키 카부시키가이샤,1020140037007,,1014455250000,등록,2014,2014,2014,G03B; G02B; H04N,,,True,True,False,42.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,69
1020070043682|1014416130000|재조합 대장균을 이용한 라이코펜 생산 방법|아미코젠주식회사,재조합 대장균을 이용한 라이코펜 생산 방법,아미코젠주식회사,1020070043682,1020080098246,1014416130000,등록,2007,2008,2014,C12N,,수율,True,True,False,42.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,75
1020127014717|1017754090000|루테늄(0)-올레핀 착물의 제조방법|우미코레 아게 운트 코 카게,루테늄(0)-올레핀 착물의 제조방법,우미코레 아게 운트 코 카게,1020127014717,1020120085892,1017754090000,소멸,2010,2012,2017,C07F; B01J,,전구체; 고순도,True,True,True,42.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,2
1020240067152||고용융강도 엘라스토머를 혼합한 폴리프로필렌 발포시트 및 그 제조 방법|케미코첨단소재 주식회사,고용융강도 엘라스토머를 혼합한 폴리프로필렌 발포시트 및 그 제조 방법,케미코첨단소재 주식회사,1020240067152,1020250169393,,공개,2024,2025,,B29C; B29D; C08J; C08K,,,True,False,False,42.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,17
1020050001082|1006612540000|반도체 검사용 프로브 카드|(주) 미코에스앤피,반도체 검사용 프로브 카드,(주) 미코에스앤피,1020050001082,1020060080678,1006612540000,소멸,2005,2006,2006,H10P; G01R,,기판; 반도체,True,True,True,42.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,42
1020040045415|1006234280000|반도체 제조설비용 부품정보 제공시스템 및 부품정보제공방법|주식회사 미코,반도체 제조설비용 부품정보 제공시스템 및 부품정보제공방법,주식회사 미코,1020040045415,1020050120163,1006234280000,소멸,2004,2005,2006,G06Q; H10P,,공정; 반도체,True,True,True,42.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,48
1020070092487|1008978540000|액체 화장료용 도포구|주식회사 케미코스,액체 화장료용 도포구,주식회사 케미코스,1020070092487,1020090027340,1008978540000,등록,2007,2009,2009,A45D; A46B,,,True,True,False,41.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,24
1020090077369|1009973740000|정전척 및 이의 제조 방법|주식회사 미코,정전척 및 이의 제조 방법,주식회사 미코,1020090077369,,1009973740000,등록,2009,2010,2010,H10P; H02N,,,True,True,False,41.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,54
1020110019923|1013029660000|박막 증착 시스템을 이용한 방사선 검출 모듈|주식회사 에이엠티세미코어,박막 증착 시스템을 이용한 방사선 검출 모듈,주식회사 에이엠티세미코어,1020110019923,1020120101854,1013029660000,등록,2011,2012,2013,C23C; G01T,,,True,True,False,41.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,62
"1020247014526||에폭시 수지|스폴렉 프로 케미코우 어 허트니 비로부, 아크시오바 스폴렉노스트",에폭시 수지,"스폴렉 프로 케미코우 어 허트니 비로부, 아크시오바 스폴렉노스트",1020247014526,1020240070672,,공개,2022,2024,,C08G; C08L; C09D,,,True,False,False,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,4
1020257002641||고체 황화물 전해질의 제조 방법|유미코아,고체 황화물 전해질의 제조 방법,유미코아,1020257002641,1020250027781,,공개,2023,2025,,H01M,,전구체,True,False,False,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,12
1020257000858||금속 황화 방법|유미코아,금속 황화 방법,유미코아,1020257000858,1020250024810,,공개,2023,2025,,C01G; C22B; B01D,,,True,False,False,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,14
1020240125994||신속발육 비결핵 항산균 세포벽골격을 포함하는 면역증강 조성물과 그에 의한 제조 방법|충남대학교산학협력단|주식회사 미코라파,신속발육 비결핵 항산균 세포벽골격을 포함하는 면역증강 조성물과 그에 의한 제조 방법,충남대학교산학협력단|주식회사 미코라파,1020240125994,1020260040134,,공개,2024,2026,,A61K; A61P; C12N,,,True,False,False,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,20
1020230175586||결핵균에 대한 살균면역을 유도하는 융합단백질을 포함하는 결핵 백신 조성물|주식회사 미코라파,결핵균에 대한 살균면역을 유도하는 융합단백질을 포함하는 결핵 백신 조성물,주식회사 미코라파,1020230175586,1020250087737,,공개,2023,2025,,A61K; A61P; C07K,,,True,False,False,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,26
1020167034187|1023266320000|기재를 코팅하기 위한 장치|우미코레 아게 운트 코 카게,기재를 코팅하기 위한 장치,우미코레 아게 운트 코 카게,1020167034187,1020170016846,1023266320000,소멸,2015,2017,2021,B05C; F01N; B01J,,테스트,True,True,True,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,72
"1020087015906|1012892150000|오메프라졸의 (에스)-엔안티오머의 제조 방법|유니온 퀴미코 파르마세우티카, 에스.에이.",오메프라졸의 (에스)-엔안티오머의 제조 방법,"유니온 퀴미코 파르마세우티카, 에스.에이.",1020087015906,1020080087805,1012892150000,소멸,2006,2008,2013,C07D,,수율; 공정,True,True,True,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,95
1020087001777|1008797130000|열 노화된 질소 산화물 저장 촉매 전환기의 재활성화 방법|우미코레 아게 운트 코 카게,열 노화된 질소 산화물 저장 촉매 전환기의 재활성화 방법,우미코레 아게 운트 코 카게,1020087001777,1020080022215,1008797130000,소멸,2006,2008,2009,B01J; B01D; F01N,,공정,True,True,True,40.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,97
1020060116640|1008306240000|자동차 촉매 분할도포 장치 및 방법|한국유미코아촉매 유한책임회사,자동차 촉매 분할도포 장치 및 방법,한국유미코아촉매 유한책임회사,1020060116640,,1008306240000,등록,2006,2008,2008,B05B,,,True,True,False,39.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,23
1020090107972|1016067290000|홀을 갖는 대상물을 세정하는 장치|(주)코미코,홀을 갖는 대상물을 세정하는 장치,(주)코미코,1020090107972,1020110051411,1016067290000,등록,2009,2011,2016,H10P,,,True,True,False,39.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,41
1020110012948|1011863420000|백금 및 팔라듐을 이용한 디젤자동차용 촉매의 제조방법|한국유미코아촉매 유한책임회사,백금 및 팔라듐을 이용한 디젤자동차용 촉매의 제조방법,한국유미코아촉매 유한책임회사,1020110012948,1020120092979,1011863420000,등록,2011,2012,2012,B01J,,,True,True,False,39.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,64
"1020070084418|1009826490000|용사 코팅 방법, 이를 이용한 정전척 제조 방법 및 정전척|주식회사 미코","용사 코팅 방법, 이를 이용한 정전척 제조 방법 및 정전척",주식회사 미코,1020070084418,1020090020031,1009826490000,등록,2007,2009,2010,C23C,,,True,True,False,39.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,78
1020090034644|1010531010000|핫 프레스 소결용 몰드 및 그 제조방법|(주) 미코하이테크,핫 프레스 소결용 몰드 및 그 제조방법,(주) 미코하이테크,1020090034644,1020100115963,1010531010000,등록,2009,2010,2011,B28B,,,True,True,False,39.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,81
1020150033375|1016539130000|배관용 멀티커플러|주식회사 미코명진,배관용 멀티커플러,주식회사 미코명진,1020150033375,,1016539130000,등록,2015,2016,2016,B29C,,,True,True,False,39.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,86
1020257023635||양극 활물질 및 양극 활물질의 제조 방법|유미코아,양극 활물질 및 양극 활물질의 제조 방법,유미코아,1020257023635,1020250127105,,공개,2023,2025,,H01M; C01G,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,5
1020257000857||Ni 및/또는 Co를 포함하는 고체 금속 공급물의 황화|유미코아,Ni 및/또는 Co를 포함하는 고체 금속 공급물의 황화,유미코아,1020257000857,1020250023495,,공개,2023,2025,,C22B; H01M,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,7
1020257023625||황화물 고체 충전식 배터리용 양극 활물질로서의 리튬 니켈-기반 복합체 산화물|유미코아,황화물 고체 충전식 배터리용 양극 활물질로서의 리튬 니켈-기반 복합체 산화물,유미코아,1020257023625,1020250123881,,공개,2023,2025,,H01M; C01G,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,9
1020247006649||금속의 분리를 위한 결정화 방법|유미코아,금속의 분리를 위한 결정화 방법,유미코아,1020247006649,1020240041984,,공개,2022,2024,,C22B; H01M,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,10
"1020247043253||습윤 조건하의 메탄 연소를 위한 금속-담지 촉매 시스템, 이의 제조 방법 및 이의 용도|우미코레 아게 운트 코 카게","습윤 조건하의 메탄 연소를 위한 금속-담지 촉매 시스템, 이의 제조 방법 및 이의 용도",우미코레 아게 운트 코 카게,1020247043253,1020250018396,,공개,2023,2025,,B01J; F23C,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,15
1020247041158||블랙 매스로부터의 니켈 및 코발트의 회수|유미코아,블랙 매스로부터의 니켈 및 코발트의 회수,유미코아,1020247041158,1020250009496,,공개,2023,2025,,C22B; H01M,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,16
1020267011269||양극 활성 물질 및 양극 활성 물질을 제조하기 위한 방법|유미코아,양극 활성 물질 및 양극 활성 물질을 제조하기 위한 방법,유미코아,1020267011269,1020260068109,,공개,2024,2026,,C01G; H01M,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,19
1020240150761||초고압 등온 온간 등방압 성형장치|(주) 미코하이테크,초고압 등온 온간 등방압 성형장치,(주) 미코하이테크,1020240150761,1020260063277,,공개,2024,2026,,B22F; B30B,,,True,False,False,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,25
"1020060125740|1013066540000|프로브 모듈 및 그 제조 방법, 상기 프로브 모듈을 갖는프로브 카드 및 그 제조 방법|(주) 미코에스앤피","프로브 모듈 및 그 제조 방법, 상기 프로브 모듈을 갖는프로브 카드 및 그 제조 방법",(주) 미코에스앤피,1020060125740,1020080053788,1013066540000,소멸,2006,2008,2013,H10P; G01R,,테스트,True,True,True,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,30
1020070088573|1010887330000|프로브 카드|(주) 미코에스앤피,프로브 카드,(주) 미코에스앤피,1020070088573,1020090022897,1010887330000,소멸,2007,2009,2011,H10P; G01R,,기판,True,True,True,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,44
1020060118032|1010883460000|프로브 카드|주식회사 미코,프로브 카드,주식회사 미코,1020060118032,1020080048120,1010883460000,소멸,2006,2008,2011,H10P; G01R,,기판,True,True,True,39.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,56
1020257023852||금속으로 치환된 리튬 결핍 할로겐화물 풍부 고체 전해질|유미코아|상뜨르 나쇼날 드 라 러쉐르쉬 샹띠피끄|위니베르시떼 드 피카르디 쥘 베른,금속으로 치환된 리튬 결핍 할로겐화물 풍부 고체 전해질,유미코아|상뜨르 나쇼날 드 라 러쉐르쉬 샹띠피끄|위니베르시떼 드 피카르디 쥘 베른,1020257023852,1020250124345,,공개,2023,2025,,H01M,,,True,False,False,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,13
1020247002462||폐수 처리를 위한 친환경적 방법|유미코아,폐수 처리를 위한 친환경적 방법,유미코아,1020247002462,1020240023644,,공개,2022,2024,,C02F,,,True,False,False,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,18
1020060074048|1008140330000|왁스 결합 장치 및 이를 이용한 왁스 결합 방법|(주)미코엠에스티,왁스 결합 장치 및 이를 이용한 왁스 결합 방법,(주)미코엠에스티,1020060074048,1020080013052,1008140330000,소멸,2006,2008,2008,H10P,,기판,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,38
"1020080081158|1011205990000|세라믹 히터, 이의 제조 방법 및 이를 포함하는 박막 증착 장치|주식회사 미코","세라믹 히터, 이의 제조 방법 및 이를 포함하는 박막 증착 장치",주식회사 미코,1020080081158,1020100022583,1011205990000,소멸,2008,2010,2012,H10P,,기판,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,49
1020080003843|1010410690000|세라믹 히터 및 이를 포함하는 기판 처리 장치|주식회사 미코,세라믹 히터 및 이를 포함하는 기판 처리 장치,주식회사 미코,1020080003843,1020090078063,1010410690000,소멸,2008,2009,2011,H10P,,기판,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,51
1020080003840|1009911950000|기판 지지 유닛 및 이를 포함하는 기판 처리 장치|주식회사 미코,기판 지지 유닛 및 이를 포함하는 기판 처리 장치,주식회사 미코,1020080003840,1020090078061,1009911950000,소멸,2008,2009,2010,H10P,,기판,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,53
1020107022525|1015427540000|SCR 촉매 수단에 의한 엔진 배기 가스들의 처리를 위한 배기 가스 정화 시스템|우미코레 아게 운트 코 카게,SCR 촉매 수단에 의한 엔진 배기 가스들의 처리를 위한 배기 가스 정화 시스템,우미코레 아게 운트 코 카게,1020107022525,1020100134644,1015427540000,소멸,2009,2010,2015,F01N; B01D; B01J,,,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,63
1020020037419|1008904070000|캐리어 구조체를 코팅하기 위한 방법|우미코레 아게 운트 코 카게,캐리어 구조체를 코팅하기 위한 방법,우미코레 아게 운트 코 카게,1020020037419,1020030003116,1008904070000,소멸,2002,2003,2009,B01J,,공정,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,89
1019860000366|1000443010000|살충제조성물|미코겐 코포레이숀,살충제조성물,미코겐 코포레이숀,1019860000366,1019860005583,1000443010000,소멸,1986,1986,1991,A01N,,전구체,True,True,True,37.5,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,101
1020220179025||미역귀 발효물을 이용한 항염증용 조성물|주식회사 두래|주식회사 아미코스메틱,미역귀 발효물을 이용한 항염증용 조성물,주식회사 두래|주식회사 아미코스메틱,1020220179025,1020240098205,,거절,2022,2024,,A61K; A61P; A23L; A61Q,,,True,False,True,37.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,74
1020050131659|1009799150000|정전척 및 히터|주식회사 미코,정전척 및 히터,주식회사 미코,1020050131659,1020070069463,1009799150000,소멸,2005,2007,2010,H10P; H02N,,,True,True,True,36.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,45
1020107009259|1014969160000|질소 산화물 제거용 촉매 및 그것을 사용한 질소 산화물 제거 방법|유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,질소 산화물 제거용 촉매 및 그것을 사용한 질소 산화물 제거 방법,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,1020107009259,1020100075968,1014969160000,소멸,2008,2010,2015,B01J; B01D,,,True,True,True,36.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,77
1020117008048|1016139970000|배기 가스 정화용 촉매 및 그것을 이용한 정화 방법|유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,배기 가스 정화용 촉매 및 그것을 이용한 정화 방법,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,1020117008048,1020110074861,1016139970000,소멸,2009,2011,2016,B01J; B01D,,,True,True,True,36.0,data\반도체\미코\tech\source\mico_kipris_plus_bibliographic_raw.csv,82
