source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020027017003,24412044,,WO,WO,WO,,0102445,20010601,0199100,20011227,,,0102445,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,WO,Y
1020027017003,24412044,,GB,GB,WO,,0102445,20010601,0199100,20011227,,,0102445,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,WO,Y
1020027017003,24412044,,TW,TW,TW,,90114723,20010618,508571,20021101,,,90114723,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020027017003,24412044,,MY,MY,MY,,PI20012791,20010614,127088,20061130,,,PI20012791,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,CN,CN,CN,,201610826486,20160630,106448728,20170222,,,201610826486,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020160082886,56891529,,CN,CN,CN,,201610826486,20160630,106448728,20190101,,,201610826486,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020160082886,56891529,,DE,DE,DE,,102016008076,20160630,102016008076,20170105,,,102016008076,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,FR,FR,FR,,1656146,20160630,3038441,20170106,,,1656146,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,GB,GB,GB,,201611056,20160624,201611056,20160810,,,201611056,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,GB,GB,GB,,201611056,20160624,2540047,20170104,,,201611056,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,GB,GB,GB,,201611056,20160624,2540047,20191106,,,201611056,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,JP,JP,JP,,2018109105,20180607,2018174333,20181108,,,2018109105,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020160082886,56891529,,JP,JP,JP,,2016129337,20160629,6352980,20180704,,,2016129337,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020160082886,56891529,,JP,JP,JP,,2016129337,20160629,2017017322,20170119,,,2016129337,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020160082886,56891529,,US,US,US,,201514788167,20150630,9472281,20161018,,,201514788167,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082886,56891529,,US,US,US,,201615280110,20160929,10229737,20190312,,,201615280110,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082886,56891529,,US,US,US,,201615280110,20160929,2017018307,20170119,,,201615280110,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082886,56891529,,TW,TW,TW,,105120812,20160630,201717200,20170516,,,105120812,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082886,56891529,,TW,TW,TW,,105120812,20160630,I648738,20190121,,,105120812,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,CN,CN,CN,,201610826808,20160630,106848059,20170613,,,201610826808,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020160082752,56891692,,CN,CN,CN,,201610826808,20160630,106848059,20190820,,,201610826808,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020160082752,56891692,,DE,DE,DE,,102016008075,20160630,102016008075,20170105,,,102016008075,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,FR,FR,FR,,1656147,20160630,3038449,20170106,,,1656147,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,GB,GB,GB,,201611062,20160624,201611062,20160810,,,201611062,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,GB,GB,GB,,201611062,20160624,2540048,20170104,,,201611062,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,GB,GB,GB,,201709552,20160624,201709552,20170802,,,201709552,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,GB,GB,GB,,201709552,20160624,2550701,20171129,,,201709552,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,GB,GB,GB,,201611062,20160624,2540048,20200101,,,201611062,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,GB,GB,GB,,201709552,20160624,2550701,20200101,,,201709552,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,JP,JP,JP,,2016129323,20160629,6472773,20190220,,,2016129323,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020160082752,56891692,,JP,JP,JP,,2016129323,20160629,2017017321,20170119,,,2016129323,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020160082752,56891692,,US,US,US,,201514788183,20150630,2017005263,20170105,,,201514788183,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082752,56891692,,US,US,US,,201615285610,20161005,2017025476,20170126,,,201615285610,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082752,56891692,,US,US,US,,201514788183,20150630,9595669,20170314,,,201514788183,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082752,56891692,,US,US,US,,201615285610,20161005,10270030,20190423,,,201615285610,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020160082752,56891692,,TW,TW,TW,,105120808,20160630,201714295,20170416,,,105120808,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160082752,56891692,,TW,TW,TW,,105120808,20160630,I642177,20181121,,,105120808,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160146674,58584825,,CN,CN,CN,,201611272921,20161107,107026234,20170808,,,201611272921,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020160146674,58584825,,DE,DE,DE,,102016013178,20161104,102016013178,20170511,,,102016013178,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020160146674,58584825,,JP,JP,JP,,2016216314,20161104,2017103453,20170608,,,2016216314,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020160146674,58584825,,US,US,US,,201514935176,20151106,2017133588,20170511,,,201514935176,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020150138065,53719013,,CN,CN,CN,,201510881741,20150928,105469809,20160406,,,201510881741,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150138065,53719013,,CN,CN,CN,,201510881741,20150928,105469809,20181130,,,201510881741,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150138065,53719013,,EP,EP,EP,,15187046,20150928,3002755,20160406,,,15187046,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020150138065,53719013,,EP,EP,EP,,15187046,20150928,3002755,20160928,,,15187046,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020150138065,53719013,,EP,EP,EP,,15187046,20150928,3002755,20210616,,,15187046,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020150138065,53719013,,JP,JP,JP,,2015189324,20150928,2016071925,20160509,,,2015189324,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150138065,53719013,,US,US,US,,201414499218,20140928,9099124,20150804,,,201414499218,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020150138065,53719013,,SG,SG,SG,,10201507997X,20150925,10201507997X,20160428,,,10201507997X,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,DE,DE,DE,,102013020712,20131210,102013020712,20140612,,,102013020712,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,DE,DE,DE,,102013020712,20131210,102013020712,20191205,,,102013020712,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,GB,GB,GB,,201321469,20131205,201321469,20140122,,,201321469,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,GB,GB,GB,,201321469,20131205,2508996,20140625,,,201321469,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,GB,GB,GB,,201321469,20131205,2508996,20140618,,,201321469,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,GB,GB,GB,,201321469,20131205,2508996,20150930,,,201321469,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130151235,50000203,,JP,JP,JP,,2013256009,20131211,5722420,20150520,,,2013256009,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020130151235,50000203,,JP,JP,JP,,2013256009,20131211,2014120196,20140630,,,2013256009,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020130151235,50000203,,US,US,US,,201213712956,20121212,8812934,20140819,,,201213712956,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130151235,50000203,,US,US,US,,201213712956,20121212,2014164873,20140612,,,201213712956,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130021189,48092097,,CN,CN,CN,,201310164988,20130301,103294412,20130911,,,201310164988,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020130021189,48092097,,CN,CN,CN,,201310164988,20130301,103294412,20180216,,,201310164988,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020130021189,48092097,,DE,DE,DE,,102013003474,20130228,102013003474,20130905,,,102013003474,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130021189,48092097,,GB,GB,GB,,201303376,20130226,201303376,20130410,,,201303376,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130021189,48092097,,GB,GB,GB,,201303376,20130226,2499905,20130904,,,201303376,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130021189,48092097,,GB,GB,GB,,201303376,20130226,2499905,20140924,,,201303376,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020130021189,48092097,,US,US,US,,201213410089,20120301,8909859,20141209,,,201213410089,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130021189,48092097,,US,US,US,,201213410089,20120301,2013232292,20130905,,,201213410089,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130066527,49755676,,CN,CN,CN,,201310232082,20130613,103489456,20140101,,,201310232082,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020130066527,49755676,,US,US,US,,201213495513,20120613,2013335852,20131219,,,201213495513,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130066527,49755676,,US,US,US,,201213495513,20120613,8630057,20140114,,,201213495513,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070055023,38093011,,CN,CN,CN,,200710108214,20070604,101086893,20071212,,,200710108214,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020070055023,38093011,,EP,EP,EP,,07007193,20070405,1865509,20071212,,,07007193,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020070055023,38093011,,EP,EP,EP,,07007193,20070405,1865509,20090121,,,07007193,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020070055023,38093011,,JP,JP,JP,,2006158277,20060607,2007328851,20071220,,,2006158277,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020070055023,38093011,,US,US,US,,81138307,20070607,7876527,20110125,,,81138307,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070055023,38093011,,US,US,US,,81138307,20070607,2008024908,20080131,,,81138307,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020070055023,38093011,,TW,TW,TW,,96115798,20070504,200805313,20080116,,,96115798,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020070055023,38093011,,SG,SG,SG,,2007040462,20070606,138538,20080128,,,2007040462,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020060037288,36763721,,CN,CN,CN,,200610077134,20060427,100479035,20090415,,,200610077134,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020060037288,36763721,,CN,CN,CN,,200610077134,20060427,1862663,20061115,,,200610077134,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020060037288,36763721,,EP,EP,EP,,06004838,20060309,1720155,20070829,,,06004838,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020060037288,36763721,,EP,EP,EP,,06004838,20060309,1720155,20061108,,,06004838,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020060037288,36763721,,JP,JP,JP,,2006119007,20060424,2006309929,20061109,,,2006119007,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020060037288,36763721,,US,US,US,,11679605,20050427,7551396,20090623,,,11679605,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020060037288,36763721,,US,US,US,,11679605,20050427,2006245109,20061102,,,11679605,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020060037288,36763721,,SG,SG,SG,,200602271,20060405,126857,20061129,,,200602271,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020060037288,36763721,,TW,TW,TW,,95109917,20060322,200643922,20061216,,,95109917,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020060080112,37697987,,CN,CN,CN,,200610121483,20060824,100468933,20090311,,,200610121483,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020060080112,37697987,,CN,CN,CN,,200610121483,20060824,101034848,20070912,,,200610121483,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020060080112,37697987,,EP,EP,EP,,06253669,20060713,1770848,20070404,,,06253669,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020060080112,37697987,,EP,EP,EP,,06253669,20060713,1770848,20080430,,,06253669,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020060080112,37697987,,JP,JP,JP,,2006260580,20060926,2007104894,20070419,,,2006260580,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020060080112,37697987,,US,US,US,,24104605,20050930,2007078568,20070405,,,24104605,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020060080112,37697987,,US,US,US,,24104605,20050930,7957847,20110607,,,24104605,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020060080112,37697987,,TW,TW,TW,,95127215,20060726,200712820,20070401,,,95127215,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020050062226,35124424,,CN,CN,CN,,200510083648,20050713,100337272,20070912,,,200510083648,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020050062226,35124424,,CN,CN,CN,,200510083648,20050713,1734560,20060215,,,200510083648,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020050062226,35124424,,EP,EP,EP,,05105265,20050615,1619514,20090603,,,05105265,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020050062226,35124424,,EP,EP,EP,,05105265,20050615,1619514,20060125,,,05105265,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020050062226,35124424,,JP,JP,JP,,2005208171,20050719,2006041515,20060209,,,2005208171,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020050062226,35124424,,JP,JP,JP,,2005208171,20050719,5153064,20130227,,,2005208171,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020050062226,35124424,,US,US,US,,89745404,20040722,7295406,20071113,,,89745404,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020050062226,35124424,,US,US,US,,87265207,20071015,7508635,20090324,,,87265207,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020050062226,35124424,,US,US,US,,34572408,20081230,7738219,20100615,,,34572408,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020050062226,35124424,,US,US,US,,87265207,20071015,2008037180,20080214,,,87265207,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020050062226,35124424,,US,US,US,,34572408,20081230,2009128963,20090521,,,34572408,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020050062226,35124424,,US,US,US,,89745404,20040722,2006018054,20060126,,,89745404,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020050062226,35124424,,TW,TW,TW,,94117289,20050526,200617900,20060601,,,94117289,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
