query_applicant,index_no,register_status,invention_title,ipc_number,register_number,register_date,application_number,application_date,open_number,open_date,publication_number,publication_date,abstract,drawing,big_drawing,applicant_name
덕산테코피아,24,취하,방열성 에폭시 솔더링 플럭스 및 이를 이용한 반도체 소자 실장 방법,H10W 72/00|H10W 70/40,,,1020110106423,20111018,1020130042241,20130426,,,"방열성을 가지는 에폭시 솔더링 플럭스 및 이를 이용한 반도체 소자 실장 방법이 개시된다. 본 발명의 실시예에 따른 에폭시 솔더링 플럭스는 에폭시 수지, 방열제, 에폭시 경화제, 및 활성제를 포함하는 것을 특징으로 할 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfe37c427cae97f49334caaf99786a3d19408e831c8146ff335774497cfe6527f028ea559f6f5c5811770f0f29c4de37e69b7005dcd0bdf389,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726fdaaccf21592da541d1dca7832762a57aef18fef869a4fe1e316532c228f8788981699e0c69abe2a18e60f1a3d4b5edd349faafdcda0c3a5,(주)덕산테코피아
덕산테코피아,25,등록,비히클 조성물 및 이를 이용한 전도성 조성물,C08L 1/02|C08K 5/17|C08L 101/12|H01B 1/20|C08K 3/00|C09D 5/24,1013683140000,20140219,1020110032552,20110408,1020120115444,20121018,,20140314,"본 발명의 일측면은 셀룰로스계 수지, 아크릴레이트계 수지, 폴리비닐부티랄(Polyvinyl butyral), 및 폴리에스테르(Poly Ester)로 구성되는 군에서 선택되는 1종이상의 바인더; 상기 바인더를 개질하는 2차아민; 희석제; 및 첨가제를 포함하는 비히클 조성물을 개시한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf893ac89d459394e4f6f22e4e73c57dc72dcb039885dbc1a2d6a5851ba8f8b4d9e9b4aa68e8d39a52ebb4212e25df0f362b8c40b9898ba8e3,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e008ae4688f433ee4a402378cb9fd2826bdb00005d66b55042c519ecfa80332fb194b807d4d28df927be1b37595d1a2dcebd3ab3230f744ebf5,(주)덕산테코피아
덕산테코피아,26,등록,"솔더 페이스트용 플럭스, 솔더 페이스트 및 솔더 범프, 그리고 이들의 제조 방법",B23K 35/363|B23K 35/22|H05K 3/34,1012095170000,20121203,1020110037336,20110421,1020120119426,20121031,,20121207,"본 발명에 따른 솔더 페이스트용 플럭스는, 수지, 가소제, 용제 및 활성제를 포함한다. 상기 가소제가 디부틸프탈레이트(dibutylphthalate, DBP), 벤질부틸프탈레이트(benzylbutylphthalate, BBP), 디옥틸프탈레이트(dioctylphthalate, DOP), 디옥틸세바케이트(dioctyl sebacate, DOS) 및 디옥틸아제레이트(dioctyl azelate, DOZ)로 이루어진 군에서 선택된 물질을 적어도 하나 포함한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf004919acfffb765bc582ba1a57164eb1988836f48ff4c8b9205b01fef405b7359e21322450a3ca58d48ac6053c97700b7ba3188098ad4b43,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726e4554dfc0ea91be6bd3d618fd346591704e771823d58a77f3946129fe733414da0fb01be8ac60604eacf00c49c40753da80c8e54fc879e11,(주)덕산테코피아
덕산테코피아,27,등록,화학 반응기 및 이를 포함하는 화학 반응 시스템,B01J 19/24|B01J 8/00,1018194550000,20180111,1020150170834,20151202,1020170065073,20170613,,20180302,"화학 반응이 진행되는 장소를 제공하는 반응 하우징과, 상기 반응 하우징 내에 슬라이딩 이동 가능하게 출입되며, 반응물질이 안치되는 기공 구조체가 내부 또는 하부에 구비된 바스켓을 포함하며, 상기 반응물질과 반응하는 반응기체가 상기 하우징을 통해 상기 기공 구조체의 하부에서 투입되어 상기 기공 구조체를 상향 통과하도록 상기 반응기체의 투입 위치가 유도되는 화학 반응기 및 이를 포함하는 화학 반응 시스템이 개시된다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf2e021ffa7b529c0a8f930eb42b7bd0ed37b3abeb2b7ff06dd1fd8b082d1054e4a9117474c68b3fa7c7111bfa9ec563a4428e11f2658bdff5,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0032fd60b924a31f7888feea176cf28935f1cf44ab874e3924aa6abd64a272ce76a83c1da26a0e94db92557b5927111c102bf910b88d5e6529,(주)덕산테코피아
덕산테코피아,28,등록,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,C09J 9/02,1012254970000,20130117,1020090106483,20091105,1020110049466,20110512,,20130123,"본 발명은 도전성 접착제와 그 제조 방법에 관한 것으로, 코어와 상기 코어의 표면에 형성되는 코팅층을 포함하는 도전성입자; Sn과 Ag, Cu, Bi, Zn, In 및 Pb로 이루어진 그룹 중에서 선택된 하나 이상의 금속이 이루는 합금을 포함하는 저융점 합금 분말; 열경화성 수지를 포함하는 제1 바인더를 포함하는 것을 특징으로 한다. 금속, 도전, 나노, 코어, 쉘",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf7af34591bc361a90f2c6e4e7cf8fd04c6103b4bdcaffa1bea714f760faebc031f14f49c1e0f3a900462a407869fd28474920e6513598668c,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726121a45a5bdb6b669ba5ffbb42a8d49d1ae038d9df4b1a46b1450a8b491ac862ef6812e598e3407dbcb37e23a04faa3d0de9710bc13054733,(주)덕산테코피아
덕산테코피아,29,등록,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,C09J 11/04|C09J 9/02|C09J 1/00|C09J 163/00|B82B 3/00|C09J 11/08|C08L 93/04|C09J 161/06,1009291360000,20091123,1020090012302,20090216,,,,20091201,"본 발명은 도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치에 관한 것으로, 보다 상세하게는 금속 분말, Sn/Bi, Sn/In 및 Sn/Pb로 이루어진 그룹 중에서 선택된 하나 이상의 물질을 포함하는 저융점 합금 분말, 열경화성 수지를 포함하는 제1 바인더, 및 로진(rosin) 화합물을 포함하는 제2 바인더를 포함하는 도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치에 관한 것이다. 도전성 접착제, 금속 분말, 저융점 합금, 나노 분말, 로진 화합물",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e2d625a3dcb0746fe473fe1e1bec6cd4170ffaf3a0bb23bda91e52aabba33f049391f085a07f1a683a,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd035bfb5ff666db4c9c6c0206a1c8a003f17959b312cce43e76f4b6778979426bba4f3baef214f8a107,(주)덕산테코피아
덕산테코피아,30,등록,도전성 잉크 및 이를 이용한 전자소자,C09D 11/52|H01B 5/16|H01R 11/00,1012939140000,20130801,1020100014807,20100218,1020110095021,20110824,,20130807,"본 발명은 도전성 잉크 및 이를 이용한 전자소자에 관한 것으로, 도전성 파우더; Sn과 Ag, Cu, Bi, Zn, In 및 Pb로 이루어진 그룹 중에서 선택된 하나 이상의 금속이 이루는 합금을 포함하는 저융점 합금 파우더; 로진수지 또는 로진변성 수지로 구성되는 제1수지, 및 열경화성 수지로 구성되는 제2수지를 포함하는 바인더; 활성화제; 및 용매를 포함하는 것을 특징으로 한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfd571b575eb29d1a6b5286d6abd7ec45c98a548a194b56d9bc720ad8c34a5841ad9f57a96ba3cb74e65c91c0ea3612c7672b622c6990f6f9e,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726f578add44116e317dd0ba4ddbfc1d7a00d16a97b9924c5f13a9dbc7cec88c62b993debd02e32d1be6cdab90e319b29fd2993187e262f0e8b,(주)덕산테코피아
덕산테코피아,31,등록,고순도의 몰리브덴옥시할라이드를 연속적으로 제조하는 방법 및 그 시스템,C01G 39/04|B01J 19/00,1027231680000,20241024,1020220106037,20220824,1020240028029,20240305,,20241029,"고순도의 몰리브덴옥시할라이드를 연속적으로 제조하는 방법 및 그 시스템이 개시된다. 본 발명에 따르면, 원료와 할로겐가스를 연속적으로 공급하여 몰리브덴옥시할라이드를 연속적으로 제조할 수 있고, 생성된 몰리브덴옥시할라이드를 연속적으로 컬럼에 통과시켜 불순물을 제거한 후 회수하거나 회수 후 승화정제함으로써 합성과 정제를 한번에 수행할 수 있어 대량생산에 적합한 고순도의 몰리브덴옥시할라이드의 제조할 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cff483aee9dfebe0853cd41f5b0ae29d49151fe5f92b2e65a2ab3c01af3029158d5f7d3c08f30e6b3c367be793d6156450b57f16b0abfc4705,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c935ebedc9bd714f058ec779cae6c66019743629428e592e6114a4bad38986536ac5edfdecc5c9cdc128120e162029c0200074da63a05ff92b1,(주)덕산테코피아
덕산테코피아,32,등록,반도체 제조장비용 캐니스터,C23C 16/448,1027169210000,20241008,1020210142539,20211025,1020230058843,20230503,,20241014,"본 발명은 캐리어 가스가 주입되는 딥튜브)의 말단에 소결필터를 구비하고, 캐니스터 용기의 내부에 열전달률이 우수한 다공성 용기를 더 구비함으로써 캐니스터 내부에 충전된 전구물질을 원활하게 후단의 박막증착 설비로 공급할 수 있는 반도체 제조장비용 캐니스터를 개시한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf1f2070973015046377aaebffcd8b1e7769c26fe6bf1b66760e216ff617196792dbc06c975c58e47fabb303a7b2eb18c6544ade7f4949190c,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c936e5d2f555a8109dea20b4cfb6643799b67bd14fff81cc09d1d615a3d02a376745107b2556c747f27991d077a289dc64e2721016155d2c15c,(주)덕산테코피아
덕산테코피아,33,등록,산화 반응을 이용한 고리형 설페이트 화합물을 제조하는 방법,C07D 327/10|H01M 10/0567,1025812370000,20230918,1020210093453,20210716,1020230012771,20230126,,20230921,"본 발명은 고리형 설파이트 화합물을 설페이트 화합물로 산화시키는 제조 방법에 관한 것으로, 상기 방법은 고리형 설파이트 화합물을 촉매의 존재 하에 특정 pH 범위 내에서 반응시킴으로써 상업적 규모에서도 안정적으로 고리형 설페이트를 생산할 수 있는 것이다.",,,(주)덕산테코피아
덕산테코피아,34,거절,아미노실란 화합물 및 이를 포함하는 실리콘 함유 박막 증착용 조성물,C07F 7/10|C23C 16/24|C23C 16/40|C23C 16/34|C23C 16/36|C23C 16/30|C23C 16/455,,,1020190119979,20190927,1020210037393,20210406,,,"본 발명은 아미노실란 화합물및 이를 포함하는 실리콘 함유 박막용 조성물에 관한 것으로서, 더욱 상세하게는 실리콘 함유 박막을 형성하기 위한 전구체로 사용될 수 있는 적합한 특성을 갖고 클로로실란류를 대체할 수 있는 아미노실란 화합물및 이를 포함하는 실리콘 함유 박막용 조성물에 관한 것이다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf4a96bf84dd78afa5a1910042d1fed94b7cfcd0d3374e35d1c3be318387dbbc660c3abe67e4f4334f159299647ccd9aaa51977b862a1fc485,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c934a3a1d0969b625aae903a70878a6b3dd7c39dc967c8bc407cde0a897267591faabc9f8643de5106e2d75435351063a1519350664974c7417,(주)덕산테코피아
덕산테코피아,35,거절,트리플루오로메탄을 재사용하여 트리플루오로요오드를 제조하는 방법 및 그 시스템,C07C 17/10|C07C 19/16,,,1020190002578,20190109,1020200086434,20200717,,,"본 발명은 트리플루오로메탄을 재사용하여 트리플루오로요오드를 제조하는 방법 및 그 시스템를 제공하며, 반응 후 과량 남게 되는 트리플루오로메탄을 반응 공정에서 재사용함으로써 원재료를 절약할 수 있을 뿐만 아니라 전체적인 반응 수율을 향상시킬 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cff625ceee4046033545e6bc01d29e9014fcc9c90fe8a0036aab627f1d535f3ef6880844fe1fd5ba4d825d30b316395b21bc3e077d4872fc96,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e004b0ac9adcc98b3f4e9dd875a83b6b8898dae5ac39487f35fb60a420d1bf92ab662fe4882bf36d7dc1774d2c35918d1e27c2a800e09df9c9a,(주)덕산테코피아
덕산테코피아,36,취하,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,C09J 9/02|C09J 1/00|C09J 11/04|C09J 163/00|C09J 161/06|B82B 3/00,,,1020090058444,20090629,1020100093452,20100825,,,"본 발명은 도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치에 관한 것으로, 보다 상세하게는 금속 분말; Ag, Cu, Al, Ni, 팽창 흑연, 탄소 나노 튜브(CNT), 탄소, 및 그라핀으로 이루어진 그룹 중에서 선택된 하나 이상의 물질을 포함하는 나노 분말; 및 열경화성 수지를 포함하는 제1 바인더;를 포함하는 도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치에 관한 것이다. 도전성 접착제, 금속 분말, 저융점 합금, 나노 분말, 로진 화합물",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cff81682eb4be59832bc8cb2108dac84d90bc9d50ac9f092354dbb54c23e5653147e23643612b92e468f8ae4ad7199b2d72af536f820ac5c92,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf7263a58e26768cec006bd098b839256b1773d6a5fbcf56a6a859a028bb3613dfa36b4ca93bea13a596a4485d749a3bfb0881c856a56561b7804,(주)덕산테코피아
덕산테코피아,37,거절,"지르코늄 금속을 함유하는 유기금속화합물, 그 제조방법 및 이를 사용하는 박막 형성 방법",C07F 7/00|C23C 16/40|C23C 16/455,,,1020170138476,20171024,1020190045648,20190503,,,"본 발명은 지르코늄 유기금속화합물 및 그 제조방법에 관한 것으로 더욱 상세하게는 화학 기상 증착법 또는 원자층 증착법에 적용 가능하고 열적 및 화학적으로 안정한 지르코늄 유기금속화합물 및 그의 제조방법에 관한 것이다. 본 발명에 따르는 지르코늄 유기금속화합물은 열안정성이 우수하고 높은 휘발성을 가지기 때문에 차세대 반도체와 같은 장치 제조에 요구되는 우수한 박막 제조에 사용될 수 있으며, 제조공정의 신뢰도 및 효율성을 높일 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf7ea4551102369d7f4191cf6ba8a46db8eb62d35f007cef1f2908362620d25601ce3945b59f27849f38e3535b8eba72c4cf84a8a5cbf41810,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00f3450b5eba1ada17fb0ff8e4b1e40d901eb756cf23f9bddbb17e4dcdd0643e273a056ad50a606c94fb59fbaca1187257dfbc6a667c40be75,(주)덕산테코피아
덕산테코피아,38,거절,SiC 전구체 화합물 및 이를 사용하는 박막 형성 방법,C07F 7/10|C23C 16/36|C23C 16/455|C23C 16/40|C23C 16/44,,,1020180026800,20180307,1020190105970,20190918,,,"본 발명은 SiOCN 박막 증착을 수행하기 위한 SiC 전구체 및 이를 사용하는 SiOCN 박막 형성 방법에 관한 것으로, 본 발명에 따른 실리콘-함유 박막의 형성 방법은 별도의 촉매를 요하지 않는 저온 공정 상에서 수행되며, 우수한 박막 증착 속도 및 공정의 효율을 가진다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf2e81d4b6536665b588d1fbaa7ff9d73999abbe0d5df382409f7786d1e92e0ec117037d4e8e7ff5f68b4390d9642da9bd0335559b417521ec,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00053bdbe33dc4f36a24f5a610f496399cab65ddc597bd8c4e587039ff0eff7d44fa28f76d956defb90d2f4f043ff7a8c4fc84f81bc9d62103,(주)덕산테코피아
