application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020070136334,1020090068638,,거절,거절,반도체 소자의 패턴 형성용 마스크 제작 방법,주식회사 디비하이텍
1020080132966,1020100074506,,취하,취하,반도체 소자의 제조 방법,주식회사 디비하이텍
1020070134715,1020090066963,1009362510000,소멸,소멸,레이저 가스 공급 시스템,주식회사 디비하이텍
1020080133235,1020100074733,,취하,취하,반도체 소자의 제조방법,주식회사 디비하이텍
1020090136081,1020110079112,,취하,취하,반도체 소자의 제조 방법,주식회사 디비하이텍
1020070071438,,1008670940000,소멸,소멸,오토 로더의 로더암,주식회사 디비하이텍
1020070133752,1020090066128,1009357540000,소멸,소멸,프로세스 챔버의 웨이퍼 척,주식회사 디비하이텍
1020080108617,1020100049456,1010038820000,소멸,소멸,오버레이 키의 미스얼라인 측정장치 및 방법,주식회사 디비하이텍
1020070139165,1020090070984,1009404170000,소멸,소멸,반도체 소자의 금속배선 형성방법,주식회사 디비하이텍
1020070127430,1020090060561,,거절,거절,구리 베리어막의 스텝 커버리지 개선 방법,주식회사 디비하이텍
1020080132968,1020100074508,,취하,취하,반도체 소자의 제조 방법,주식회사 디비하이텍
1020070128418,1020090061412,1009340540000,소멸,소멸,CMOS 이미지 센서 제조 방법,주식회사 디비하이텍
1020080061584,1020100001609,,거절,거절,웨이퍼 척킹 및 디척킹 장치,주식회사 디비하이텍
1020090136128,1020110079151,,취하,취하,비정상 메탈 레이어 리워크 방법,주식회사 디비하이텍
1020070139265,1020090071066,1009406440000,소멸,소멸,반도체 소자 및 그 제조방법,주식회사 디비하이텍
1020070123469,1020090056355,,거절,거절,반도체 장치용 퓨즈,주식회사 디비하이텍
1020140090126,1020160009824,1017644680000,소멸,소멸,쇼트키 다이오드 및 그 제조 방법,주식회사 디비하이텍
1020070080571,,1008312500000,소멸,소멸,반도체 소자 제조 방법,주식회사 디비하이텍
1020070065058,,1008727110000,소멸,소멸,칩적층 구조물 및 이의 제조 방법,주식회사 디비하이텍
1020080062672,1020100002694,1009963540000,소멸,소멸,커패시터 및 그 제조 방법,주식회사 디비하이텍
1020070055767,,1008729720000,소멸,소멸,반도체 소자의 제조 방법,주식회사 디비하이텍
1020080079607,1020100020831,,거절,거절,백 메탈 공정챔버,주식회사 디비하이텍
1020070125350,1020090058658,1009434930000,소멸,소멸,반도체 소자 및 그의 금속 배선 형성 방법,주식회사 디비하이텍
1020070134726,1020090066969,,거절,거절,웨이퍼 에지 식각 장비 및 방법,주식회사 디비하이텍
1020080135865,1020100077813,,취하,취하,반도체 제조용 수직형 확산로,주식회사 디비하이텍
1020070124444,1020090057737,,거절,거절,이온주입에 의한 소자 분리 방법 및 구조,주식회사 디비하이텍
1020080053175,1020090126849,,거절,거절,반도체 소자 및 이를 위한 STI 형성 방법,주식회사 디비하이텍
1020090091722,1020110034252,,취하,취하,플래시 메모리 소자의 제조방법,주식회사 디비하이텍
