record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020070097297|1008997390000|반도체 메모리 소자|주식회사 디비하이텍,반도체 메모리 소자,주식회사 디비하이텍,1020070097297,1020090032247,1008997390000,소멸,2007,2009,2009,H10D; H10P,,수율; 공정; 반도체; 소자,False,True,True,28.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,133
1020080109871|1010424300000|반도체 소자의 적층형 MIM 커패시터 제조 방법|주식회사 디비하이텍,반도체 소자의 적층형 MIM 커패시터 제조 방법,주식회사 디비하이텍,1020080109871,1020100050800,1010424300000,소멸,2008,2010,2011,H10B; H10P,,공정; 기판; 반도체; 소자,False,True,True,28.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,141
1020070139368|1009357610000|이미지 센서의 제조 방법|주식회사 디비하이텍,이미지 센서의 제조 방법,주식회사 디비하이텍,1020070139368,1020090071153,1009357610000,소멸,2007,2009,2009,H10F; H10P,,공정; 기판; 반도체; 소자,False,True,True,28.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,161
1020240160874||실리콘 커패시터 반도체 장치 및 이의 제조 방법|주식회사 디비하이텍,실리콘 커패시터 반도체 장치 및 이의 제조 방법,주식회사 디비하이텍,1020240160874,1020260072107,,공개,2024,2026,,H10D; H10N; H10W,,기판; 반도체,False,False,False,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,1
1020240042320||고전압 반도체 소자 및 제조방법|주식회사 디비하이텍,고전압 반도체 소자 및 제조방법,주식회사 디비하이텍,1020240042320,1020250145210,,공개,2024,2025,,H10D,,기판; 반도체; 소자,False,False,False,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,22
1020230009484||고전압 반도체 소자 및 제조방법|주식회사 디비하이텍,고전압 반도체 소자 및 제조방법,주식회사 디비하이텍,1020230009484,1020240117301,,공개,2023,2024,,H10D,,기판; 반도체; 소자,False,False,False,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,24
1020230041618||고전압 반도체 소자 및 제조방법|주식회사 디비하이텍,고전압 반도체 소자 및 제조방법,주식회사 디비하이텍,1020230041618,1020240146704,,공개,2023,2024,,H10D,,공정; 반도체; 소자,False,False,False,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,27
1020230001936||반도체 소자 및 그 제조 방법|주식회사 디비하이텍,반도체 소자 및 그 제조 방법,주식회사 디비하이텍,1020230001936,1020240109859,,공개,2023,2024,,H10D,,기판; 반도체; 소자,False,False,False,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,28
1020070086550|1009079000000|반도체 소자 제조 방법|주식회사 디비하이텍,반도체 소자 제조 방법,주식회사 디비하이텍,1020070086550,1020090021759,1009079000000,소멸,2007,2009,2009,H10D; H01L; H10B,,기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,56
1020070124921|1009133280000|반도체 소자의 테스트 패턴 및 그의 형성 방법과 테스트방법|주식회사 디비하이텍,반도체 소자의 테스트 패턴 및 그의 형성 방법과 테스트방법,주식회사 디비하이텍,1020070124921,1020090058235,1009133280000,소멸,2007,2009,2009,H10P,,테스트; 기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,58
1020070136244|1009285090000|반도체 소자 및 그의 제조 방법|주식회사 디비하이텍,반도체 소자 및 그의 제조 방법,주식회사 디비하이텍,1020070136244,1020090068568,1009285090000,소멸,2007,2009,2009,H10P,,공정; 기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,60
1020070133752|1009357540000|프로세스 챔버의 웨이퍼 척|주식회사 디비하이텍,프로세스 챔버의 웨이퍼 척,주식회사 디비하이텍,1020070133752,1020090066128,1009357540000,소멸,2007,2009,2009,H10P,,수율; 반도체; 소자; 웨이퍼,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,80
1020070065058|1008727110000|칩적층 구조물 및 이의 제조 방법|주식회사 디비하이텍,칩적층 구조물 및 이의 제조 방법,주식회사 디비하이텍,1020070065058,,1008727110000,소멸,2007,2008,2008,H10W,,SiP; 수율; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,92
1020070137124|1008968480000|반도체 소자의 결점 모니터링 방법|주식회사 디비하이텍,반도체 소자의 결점 모니터링 방법,주식회사 디비하이텍,1020070137124,,1008968480000,소멸,2007,2009,2009,H10P,,수율; 공정; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,154
1020070073544|1008895530000|시스템 인 패키지 및 그 제조 방법|주식회사 디비하이텍,시스템 인 패키지 및 그 제조 방법,주식회사 디비하이텍,1020070073544,1020090010442,1008895530000,소멸,2007,2009,2009,H10W,,SiP; 공정; 기판; 반도체,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,159
1020070135893|1009549070000|반도체 소자의 테스트 패턴 및 그 제조방법|주식회사 디비하이텍,반도체 소자의 테스트 패턴 및 그 제조방법,주식회사 디비하이텍,1020070135893,1020090068034,1009549070000,소멸,2007,2009,2010,H10P,,테스트; 기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,175
1020090000938|1015318840000|수평형 디모스 트랜지스터|주식회사 디비하이텍,수평형 디모스 트랜지스터,주식회사 디비하이텍,1020090000938,1020100081628,1015318840000,소멸,2009,2010,2015,H10D,,EMI; 공정; 기판; 반도체,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,177
1020070088249|1008895560000|반도체 소자의 인덕터 및 그 제조방법|주식회사 디비하이텍,반도체 소자의 인덕터 및 그 제조방법,주식회사 디비하이텍,1020070088249,1020090022687,1008895560000,소멸,2007,2009,2009,H10D,,공정; 기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,186
1020080099067|1010247350000|이미지센서의 제조방법|주식회사 디비하이텍,이미지센서의 제조방법,주식회사 디비하이텍,1020080099067,1020100040034,1010247350000,소멸,2008,2010,2011,H10F,,공정; 기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,198
1020070117238|1009079970000|모스 트랜지스터의 제조 방법 및 구조|주식회사 디비하이텍,모스 트랜지스터의 제조 방법 및 구조,주식회사 디비하이텍,1020070117238,1020090050666,1009079970000,소멸,2007,2009,2009,H10D,,공정; 기판; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,203
1020080024225|1009558400000|반도체 소자의 게이트 전극 형성 방법|주식회사 디비하이텍,반도체 소자의 게이트 전극 형성 방법,주식회사 디비하이텍,1020080024225,1020090099149,1009558400000,소멸,2008,2009,2010,H10D,,수율; 공정; 반도체; 소자,False,True,True,26.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,210
1020180090424|1024226200000|고전압 반도체 소자 및 제조방법|주식회사 디비하이텍,고전압 반도체 소자 및 제조방법,주식회사 디비하이텍,1020180090424,1020200015093,1024226200000,소멸,2018,2020,2022,H10D; H10P,,반도체; 소자,False,True,True,26.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,29
1020230114744||딥 트렌치 커패시터 및 제조방법|주식회사 디비하이텍,딥 트렌치 커패시터 및 제조방법,주식회사 디비하이텍,1020230114744,1020250032218,,공개,2023,2025,,H10N; H10P,,공정; 소자,False,False,False,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,17
1020080136741|1015318800000|반도체 소자 및 그 제조 방법|주식회사 디비하이텍,반도체 소자 및 그 제조 방법,주식회사 디비하이텍,1020080136741,1020100078469,1015318800000,소멸,2008,2010,2015,H10D; H10P,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,36
1020090062479|1015859740000|플래시 메모리 소자의 제조 방법|주식회사 디비하이텍,플래시 메모리 소자의 제조 방법,주식회사 디비하이텍,1020090062479,1020110005008,1015859740000,소멸,2009,2011,2016,H01L; H10B,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,47
1020070128418|1009340540000|CMOS 이미지 센서 제조 방법|주식회사 디비하이텍,CMOS 이미지 센서 제조 방법,주식회사 디비하이텍,1020070128418,1020090061412,1009340540000,소멸,2007,2009,2009,H10P; H10F,,공정; 기판; 반도체,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,85
1020070125350|1009434930000|반도체 소자 및 그의 금속 배선 형성 방법|주식회사 디비하이텍,반도체 소자 및 그의 금속 배선 형성 방법,주식회사 디비하이텍,1020070125350,1020090058658,1009434930000,소멸,2007,2009,2010,H10W; H10F,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,96
1020080090804|1010093970000|반도체 메모리 소자 제조 방법|주식회사 디비하이텍,반도체 메모리 소자 제조 방법,주식회사 디비하이텍,1020080090804,1020100031921,1010093970000,소멸,2008,2010,2011,H10D; H10P,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,102
1020080091309|1009963310000|반도체 소자용 배선의 제조 방법|주식회사 디비하이텍,반도체 소자용 배선의 제조 방법,주식회사 디비하이텍,1020080091309,1020100032243,1009963310000,소멸,2008,2010,2010,H10W; H10P,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,108
1020070105139|1008895460000|반도체 소자의 제조방법|주식회사 디비하이텍,반도체 소자의 제조방법,주식회사 디비하이텍,1020070105139,,1008895460000,소멸,2007,2009,2009,H10W; H10P,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,150
1020110147245|1013021070000|반도체 메모리 소자 및 그 제조 방법|주식회사 디비하이텍,반도체 메모리 소자 및 그 제조 방법,주식회사 디비하이텍,1020110147245,1020130078347,1013021070000,소멸,2011,2013,2013,H01L; H10B,,공정; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,152
1020070119970|1009130260000|플래시 메모리 소자 및 그 제조 방법|주식회사 디비하이텍,플래시 메모리 소자 및 그 제조 방법,주식회사 디비하이텍,1020070119970,1020090053236,1009130260000,소멸,2007,2009,2009,H10B; H01L,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,167
1020070112803|1009104440000|이미지 센서의 금속배선 형성방법|주식회사 디비하이텍,이미지 센서의 금속배선 형성방법,주식회사 디비하이텍,1020070112803,1020090046575,1009104440000,소멸,2007,2009,2009,H10W; H10F,,기판; 반도체; 소자,False,True,True,25.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,178
1020180013236|1024247640000|수평형 이중 확산 모스 트랜지스터|주식회사 디비하이텍,수평형 이중 확산 모스 트랜지스터,주식회사 디비하이텍,1020180013236,1020190093879,1024247640000,소멸,2018,2019,2022,H10D,,기판; 반도체,False,True,True,24.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,12
1020170120910|1024247690000|드레인 확장형 모스 트랜지스터 및 이의 제조 방법|주식회사 디비하이텍,드레인 확장형 모스 트랜지스터 및 이의 제조 방법,주식회사 디비하이텍,1020170120910,1020190032736,1024247690000,소멸,2017,2019,2022,H10D,,기판; 반도체,False,True,True,24.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,13
1020230070955||실리콘 카바이드 전력 반도체 소자|주식회사 디비하이텍,실리콘 카바이드 전력 반도체 소자,주식회사 디비하이텍,1020230070955,1020240173250,,공개,2023,2024,,H10D,,반도체; 소자,False,False,False,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,16
1020220133652||MOSFET 영역과 다이오드 영역을 포함하는 반도체 소자 및 제조방법|주식회사 디비하이텍,MOSFET 영역과 다이오드 영역을 포함하는 반도체 소자 및 제조방법,주식회사 디비하이텍,1020220133652,1020240054426,,공개,2022,2024,,H10D,,반도체; 소자,False,False,False,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,19
1020220127497||LDMOS 반도체 소자 및 제조방법|주식회사 디비하이텍,LDMOS 반도체 소자 및 제조방법,주식회사 디비하이텍,1020220127497,1020240048104,,공개,2022,2024,,H10D,,반도체; 소자,False,False,False,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,20
1020220134680||SiC MOSFET 반도체 소자 및 제조방법|주식회사 디비하이텍,SiC MOSFET 반도체 소자 및 제조방법,주식회사 디비하이텍,1020220134680,1020240055192,,공개,2022,2024,,H10D,,반도체; 소자,False,False,False,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,23
1020230015999||고전압 반도체 소자 및 제조방법|주식회사 디비하이텍,고전압 반도체 소자 및 제조방법,주식회사 디비하이텍,1020230015999,1020240123534,,공개,2023,2024,,H10D,,반도체; 소자,False,False,False,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,25
1020070088250|1008978250000|비휘발성 메모리 및 그 제조방법|주식회사 디비하이텍,비휘발성 메모리 및 그 제조방법,주식회사 디비하이텍,1020070088250,1020090022688,1008978250000,소멸,2007,2009,2009,H10B,,공정; 기판; 반도체,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,46
1020070103370|1009347910000|전류특성 측정용 반도체 소자 및 반도체 소자의 전류특성측정 방법|주식회사 디비하이텍,전류특성 측정용 반도체 소자 및 반도체 소자의 전류특성측정 방법,주식회사 디비하이텍,1020070103370,1020090038082,1009347910000,소멸,2007,2009,2009,H10D,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,49
1020070062644|1008729800000|반도체 소자의 금속 배선 형성 방법|주식회사 디비하이텍,반도체 소자의 금속 배선 형성 방법,주식회사 디비하이텍,1020070062644,,1008729800000,소멸,2007,2008,2008,H10W,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,57
1020070048048|1008478410000|반도체 소자의 제조방법 및 그에 사용되는 노광장치|주식회사 디비하이텍,반도체 소자의 제조방법 및 그에 사용되는 노광장치,주식회사 디비하이텍,1020070048048,,1008478410000,소멸,2007,2008,2008,H10P,,반도체; 소자; 웨이퍼,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,62
1020070139265|1009406440000|반도체 소자 및 그 제조방법|주식회사 디비하이텍,반도체 소자 및 그 제조방법,주식회사 디비하이텍,1020070139265,1020090071066,1009406440000,소멸,2007,2009,2010,H10B,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,88
1020080062672|1009963540000|커패시터 및 그 제조 방법|주식회사 디비하이텍,커패시터 및 그 제조 방법,주식회사 디비하이텍,1020080062672,1020100002694,1009963540000,소멸,2008,2010,2010,H10D; H10P; H10W,,공정; 기판,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,93
1020070096186|1008758190000|반도체 소자의 제조 방법|주식회사 디비하이텍,반도체 소자의 제조 방법,주식회사 디비하이텍,1020070096186,,1008758190000,소멸,2007,2008,2008,H10P,,반도체; 소자; 웨이퍼,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,109
1020070062509|1008549260000|반도체 소자용 마스크|주식회사 디비하이텍,반도체 소자용 마스크,주식회사 디비하이텍,1020070062509,,1008549260000,소멸,2007,2008,2008,H10P,,공정; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,135
1020070062645|1008686560000|반도체 소자의 제조 방법|주식회사 디비하이텍,반도체 소자의 제조 방법,주식회사 디비하이텍,1020070062645,,1008686560000,소멸,2007,2008,2008,H10W,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,144
1020070122190|1009412030000|광원 교정용 반도체 웨이퍼 및 그 제조방법|주식회사 디비하이텍,광원 교정용 반도체 웨이퍼 및 그 제조방법,주식회사 디비하이텍,1020070122190,1020090055325,1009412030000,소멸,2007,2009,2010,H10P,,공정; 반도체; 웨이퍼,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,158
1020070123470|1009489820000|포토레지스트 도포장비 및 이의 방법|주식회사 디비하이텍,포토레지스트 도포장비 및 이의 방법,주식회사 디비하이텍,1020070123470,1020090056356,1009489820000,소멸,2007,2009,2010,H10D; H10P; G03F,,공정; 웨이퍼,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,174
1020070112665|1009285060000|이미지 센서 및 그 제조 방법|주식회사 디비하이텍,이미지 센서 및 그 제조 방법,주식회사 디비하이텍,1020070112665,1020090046482,1009285060000,소멸,2007,2009,2009,H10F,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,204
1020080057266|1010356110000|모스 트랜지스터 및 그 제조 방법|주식회사 디비하이텍,모스 트랜지스터 및 그 제조 방법,주식회사 디비하이텍,1020080057266,1020090131414,1010356110000,소멸,2008,2009,2011,H10B,,EMI; 기판; 반도체,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,206
1020080054701|1009826040000|이미지 센서 및 이미지 센서의 제조 방법|주식회사 디비하이텍,이미지 센서 및 이미지 센서의 제조 방법,주식회사 디비하이텍,1020080054701,1020090128771,1009826040000,소멸,2008,2009,2010,H10F,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,220
1020070069508|1008482420000|반도체 소자 및 반도체 소자의 제조 방법|주식회사 디비하이텍,반도체 소자 및 반도체 소자의 제조 방법,주식회사 디비하이텍,1020070069508,,1008482420000,소멸,2007,2008,2008,H10D,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,223
1020070139449|1008554060000|이미지 센서 제조방법|주식회사 디비하이텍,이미지 센서 제조방법,주식회사 디비하이텍,1020070139449,,1008554060000,소멸,2007,2008,2008,H10F,,공정; 기판; 반도체,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,231
1020070086501|1009479330000|인덕터 및 그 제조 방법|주식회사 디비하이텍,인덕터 및 그 제조 방법,주식회사 디비하이텍,1020070086501,1020090021734,1009479330000,소멸,2007,2009,2010,H01F,,기판; 반도체; 소자,False,True,True,23.5,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,265
1020170115697|1024247740000|멤스 마이크로폰 및 이의 제조 방법|주식회사 디비하이텍,멤스 마이크로폰 및 이의 제조 방법,주식회사 디비하이텍,1020170115697,1020190028874,1024247740000,소멸,2017,2019,2022,H04R; B81C,,기판,False,True,True,23.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,7
1020160121820|1024247620000|쇼트키 배리어 다이오드 및 그 제조 방법|주식회사 디비하이텍,쇼트키 배리어 다이오드 및 그 제조 방법,주식회사 디비하이텍,1020160121820,1020180032771,1024247620000,소멸,2016,2018,2022,H10D; H10P,,기판,False,True,True,23.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,8
1020170170918|1024247680000|PLDMOS 트랜지스터 및 이의 제조 방법|주식회사 디비하이텍,PLDMOS 트랜지스터 및 이의 제조 방법,주식회사 디비하이텍,1020170170918,1020190070431,1024247680000,소멸,2017,2019,2022,H10D; H10W,,기판,False,True,True,23.0,data\반도체\DB하이텍\tech\source\dbhitek_kipris_plus_bibliographic_raw.csv,14
