date,external__sox_close,external__sox_adj_close,external__sox_volume,external__nasdaq_close,external__nasdaq_adj_close,external__nasdaq_volume,external__sp500_close,external__sp500_adj_close,external__sp500_volume,external__vix_yf_close,external__vix_yf_adj_close,external__vix_yf_volume,external__korea_etf_close,external__korea_etf_adj_close,external__korea_etf_volume,external__market_source_calendar_fill_status,external__market_source_original_min_date,external__market_source_original_max_date,external__market_source_calendar_start_date,external__market_source_calendar_end_date,external__market_source_calendar_generated_at,news__ticker,news__stock_code,news__data_cutoff_ok,news__close,news__volume,news__return_20d,news__return_60d,news__rsi_14,news__ma20_gap,news__ma60_gap,news__abnormal_volume,news__volume_z,news__volatility_20d,news__relative_strength_vs_sector,news__technical_signal,news__technical_reliability,news__dram_price_momentum,news__nand_price_momentum,news__global_chip_sales_momentum,news__chip_sales_momentum,news__capacity_utilization,news__inventory_change,news__bb_ratio,news__sox_momentum,news__semiconductor_export_momentum,news__semiconductor_inventory_momentum,news__semiconductor_production_momentum,news__semiconductor_shipment_momentum,news__oecd_cli_momentum,news__sector_cycle_signal,news__sector_cycle_reliability,news__usdkrw_change,news__raw_material_price_change,news__commodity_price_change,news__interest_rate_change,news__fx_beta,news__raw_material_beta,news__sox_beta,news__krx_sector_beta,news__export_sensitivity,news__import_cost_sensitivity,news__rate_sensitivity,news__supply_chain_sensitivity,news__firm_market_sensitivity_signal,news__firm_sensitivity_reliability,news__current_window_news_signal,news__lag_window_news_signal,news__news_attention_signal,news__news_count_current,news__news_count_lag,news__news_cutoff_applied,news__news_reliability,news__market_signal,news__market_recommendation,news__market_weighted_signal,news__signal_reliability,news__prob_sell,news__prob_hold,news__prob_buy,news__field,news__company,news__as_of_date,news__frequency,news__source_kind,news__market_source_calendar_fill_status,news__market_source_original_min_date,news__market_source_original_max_date,news__market_source_calendar_start_date,news__market_source_calendar_end_date,news__market_source_calendar_generated_at,cycle__data_cutoff_ok,cycle__sox_momentum,cycle__chip_sales_momentum,cycle__global_chip_sales_momentum,cycle__semiconductor_export_momentum,cycle__semiconductor_production_momentum,cycle__semiconductor_shipment_momentum,cycle__oecd_cli_momentum,cycle__sector_cycle_signal,cycle__sector_cycle_reliability,cycle__cycle_real_source_coverage,cycle__as_of_date,cycle__field,cycle__frequency,cycle__source_kind,cycle__market_source_calendar_fill_status,cycle__market_source_original_min_date,cycle__market_source_original_max_date,cycle__market_source_calendar_start_date,cycle__market_source_calendar_end_date,cycle__market_source_calendar_generated_at,market_semiconductor_data_status,market_semiconductor_source_min_date,market_semiconductor_source_max_date,market_semiconductor_generated_at
2023-01-30,2866.68994140625,2913.739990234375,0.0,11393.8095703125,11334.26953125,5122320000.0,4017.77001953125,4016.949951171875,3802000000.0,19.940000534057617,19.200000762939453,0.0,25335.0,59.30743408203125,139788.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1053222117115255,0.0388776129214607,0.2004235139669787,-0.0129049690215936,0.0691797394646469,0.1053222117115255,0.0895214610998142,0.3393882407365108,1.0,5.0,2023-01-30,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-01-31,2921.919921875,2921.919921875,0.0,11584.5498046875,11584.5498046875,5695150000.0,4076.60009765625,4076.60009765625,4679320000.0,19.39999961853028,19.39999961853028,0.0,63.470001220703125,59.08401870727539,2154600.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1084252545921422,0.0417941215616122,0.2037935409141187,0.0088917964056731,0.0651520623973258,0.1084252545921422,0.1011210563480286,0.3677936969671024,1.0,5.0,2023-01-31,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-01,3073.469970703125,3073.469970703125,0.0,11816.3203125,11816.3203125,6336040000.0,4119.2099609375,4119.2099609375,4856930000.0,17.8700008392334,17.8700008392334,0.0,65.11000061035156,60.61069107055664,4154700.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.165915502767038,0.0958284394802913,0.266230217750713,0.0290765569637563,0.0926745338190908,0.165915502767038,0.1362752632382564,0.5195955181836465,1.0,5.0,2023-02-01,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-02,3141.840087890625,3073.469970703125,0.0,12200.8203125,11816.3203125,7038210000.0,4179.759765625,4119.2099609375,5624360000.0,18.729999542236328,17.8700008392334,0.0,25895.0,60.61069107055664,186353.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0974092060996714,0.0958284394802913,0.266230217750713,0.0290765569637563,0.0926745338190908,0.0974092060996714,0.1133600871019614,0.4542426553462278,1.0,5.0,2023-02-02,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-03,3082.110107421875,3073.469970703125,0.0,12006.9501953125,11816.3203125,5954490000.0,4136.47998046875,4119.2099609375,4694510000.0,18.32999992370605,17.8700008392334,0.0,25630.0,60.61069107055664,148944.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0974092060996714,0.1225032106401993,0.266230217750713,0.051279620778962,0.1350189868362985,0.0974092060996714,0.121512449023104,0.4997430410545718,1.0,5.0,2023-02-03,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-04,3082.110107421875,3073.469970703125,0.0,12006.9501953125,11816.3203125,5954490000.0,4136.47998046875,4119.2099609375,4694510000.0,18.32999992370605,17.8700008392334,0.0,25630.0,60.61069107055664,148944.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0974092060996714,0.1225032106401993,0.266230217750713,0.051279620778962,0.1350189868362985,0.0974092060996714,0.1201580348709798,0.4982172562116321,1.0,5.0,2023-02-04,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-05,3082.110107421875,3073.469970703125,0.0,12006.9501953125,11816.3203125,5954490000.0,4136.47998046875,4119.2099609375,4694510000.0,18.32999992370605,17.8700008392334,0.0,25630.0,60.61069107055664,148944.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0974092060996714,0.1225032106401993,0.266230217750713,0.051279620778962,0.1350189868362985,0.0974092060996714,0.1188782182795884,0.4967726663809315,1.0,5.0,2023-02-05,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-06,3029.739990234375,3073.469970703125,0.0,11887.4501953125,11816.3203125,5538350000.0,4111.080078125,4119.2099609375,4114240000.0,19.43000030517578,17.8700008392334,0.0,25230.0,60.61069107055664,147461.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0947433257173089,0.1197713409237553,0.266230217750713,0.0662624357065511,0.1436863535138741,0.0947433257173089,0.0899841925596344,0.4672571412486452,1.0,5.0,2023-02-06,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-07,3124.14990234375,3124.14990234375,0.0,12113.7900390625,12113.7900390625,5720240000.0,4164.0,4164.0,4355860000.0,18.65999984741211,18.65999984741211,0.0,62.75,58.41377258300781,3731600.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1127950774637855,0.148153956942201,0.2871096997331639,0.1007912958433385,0.0942555019803377,0.1127950774637855,0.1090350381349097,0.5257978591592866,1.0,5.0,2023-02-07,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-08,3055.6298828125,3055.6298828125,0.0,11910.51953125,11910.51953125,5052870000.0,4117.85986328125,4117.85986328125,4029820000.0,19.6299991607666,19.6299991607666,0.0,62.90999984741211,58.56271743774414,2461200.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1273556872199706,0.1229722166244455,0.2588803302978448,0.0823199169453952,0.0970456612112842,0.1273556872199706,0.0832112657218337,0.4727939010515086,1.0,5.0,2023-02-08,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-09,3059.6201171875,3055.6298828125,0.0,11789.580078125,11910.51953125,5536290000.0,4081.5,4117.85986328125,4270200000.0,20.709999084472656,19.6299991607666,0.0,26530.0,58.56271743774414,169755.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1273556872199706,0.1229722166244455,0.3898070349718716,0.0823199169453952,0.0970456612112842,0.1273556872199706,0.0530153261656974,0.4833034387964288,1.0,5.0,2023-02-09,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-10,3011.14990234375,3055.6298828125,0.0,11718.1201171875,11910.51953125,4885030000.0,4090.4599609375,4117.85986328125,3891520000.0,20.530000686645508,19.6299991607666,0.0,26195.0,58.56271743774414,144000.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1273556872199706,0.1229722166244455,0.3501130662224059,0.0823199169453952,0.0970456612112842,0.1273556872199706,0.0570064812240742,0.4741496959312434,1.0,5.0,2023-02-10,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-11,3011.14990234375,3055.6298828125,0.0,11718.1201171875,11910.51953125,4885030000.0,4090.4599609375,4117.85986328125,3891520000.0,20.530000686645508,19.6299991607666,0.0,26195.0,58.56271743774414,144000.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1273556872199706,0.1229722166244455,0.3501130662224059,0.0823199169453952,0.0970456612112842,0.1273556872199706,0.0559903712868086,0.4729673370765183,1.0,5.0,2023-02-11,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-12,3011.14990234375,3055.6298828125,0.0,11718.1201171875,11910.51953125,4885030000.0,4090.4599609375,4117.85986328125,3891520000.0,20.530000686645508,19.6299991607666,0.0,26195.0,58.56271743774414,144000.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.1273556872199706,0.1229722166244455,0.3501130662224059,0.0823199169453952,0.0970456612112842,0.1273556872199706,0.0550159878864029,0.4718319294787673,1.0,5.0,2023-02-12,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-13,3057.320068359375,3055.6298828125,0.0,11891.7900390625,11910.51953125,4752880000.0,4137.2900390625,4117.85986328125,3448620000.0,20.34000015258789,19.6299991607666,0.0,25945.0,58.56271743774414,149429.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0486968271203607,0.1229722166244455,0.3501130662224059,0.0823199169453952,0.0970456612112842,0.0486968271203607,0.0601189104405647,0.4309677140877655,1.0,5.0,2023-02-13,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-14,3121.6298828125,3121.6298828125,0.0,11960.150390625,11960.150390625,5032430000.0,4136.1298828125,4136.1298828125,3929200000.0,18.90999984741211,18.90999984741211,0.0,62.59999847412109,58.27413558959961,4276200.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0713481275868417,0.147227826478933,0.4114420873303432,0.0868299190033021,0.091639705370047,0.0713481275868417,0.106089358897649,0.534814653366348,1.0,5.0,2023-02-14,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-15,3133.070068359375,3121.6298828125,0.0,12070.58984375,11960.150390625,5056640000.0,4147.60009765625,4136.1298828125,4075980000.0,18.229999542236328,18.90999984741211,0.0,26115.0,58.27413558959961,192927.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0713481275868417,0.147227826478933,0.4114420873303432,0.0868299190033021,0.091639705370047,0.0713481275868417,0.1286368746724703,0.5585242380316131,1.0,5.0,2023-02-15,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-16,3055.239990234375,3121.6298828125,0.0,11855.830078125,11960.150390625,5159410000.0,4090.409912109375,4136.1298828125,4143660000.0,20.170000076293945,18.90999984741211,0.0,26790.0,58.27413558959961,172321.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0713481275868417,0.147227826478933,0.4114420873303432,0.0868299190033021,0.091639705370047,0.0713481275868417,0.0618730569665604,0.4857937913345714,1.0,5.0,2023-02-16,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-17,3005.8701171875,3121.6298828125,0.0,11787.26953125,11960.150390625,4925230000.0,4079.090087890625,4136.1298828125,4045480000.0,20.020000457763672,18.90999984741211,0.0,26265.0,58.27413558959961,127550.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0713481275868417,0.147227826478933,0.4114420873303432,0.0868299190033021,0.091639705370047,0.0713481275868417,0.0664442950905996,0.4910149866160769,1.0,5.0,2023-02-17,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2023-02-18,3005.8701171875,3121.6298828125,0.0,11787.26953125,11960.150390625,4925230000.0,4079.090087890625,4136.1298828125,4045480000.0,20.020000457763672,18.90999984741211,0.0,26265.0,58.27413558959961,127550.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0713481275868417,0.2082294795725319,0.4114420873303432,0.1339741400215051,0.0898328218839004,0.0713481275868417,0.0657175552541494,0.5454499043318008,1.0,5.0,2023-02-18,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
