date,data_cutoff_ok,sox_momentum,chip_sales_momentum,global_chip_sales_momentum,semiconductor_export_momentum,semiconductor_production_momentum,semiconductor_shipment_momentum,oecd_cli_momentum,sector_cycle_signal,sector_cycle_reliability,cycle_real_source_coverage,as_of_date,field,frequency,source_kind,evidence_note,source_files,market_source_calendar_fill_status,market_source_original_min_date,market_source_original_max_date,market_source_calendar_start_date,market_source_calendar_end_date,market_source_calendar_generated_at
2023-09-24,1.0,-0.0448556946684991,-0.0974544336227002,0.1209009676959047,-0.0639401064609661,-0.1041018845545367,-0.0448556946684991,-0.1797413822797383,-0.3770025929305441,1.0,5.0,2023-09-24,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-09-25,1.0,-0.0448556946684991,-0.0974544336227002,0.1209009676959047,-0.0639401064609661,-0.1041018845545367,-0.0448556946684991,-0.1611466861591539,-0.3528269244153076,1.0,5.0,2023-09-25,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-09-26,1.0,-0.0863629282177946,-0.0974544336227002,0.1209009676959047,-0.0639401064609661,-0.1041018845545367,-0.0863629282177946,-0.3016315999834481,-0.5444977954328731,1.0,5.0,2023-09-26,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-09-27,1.0,-0.0679096963718697,-0.0974544336227002,0.1209009676959047,-0.0639401064609661,-0.1041018845545367,-0.0679096963718697,-0.248016211583072,-0.4748112278296391,1.0,5.0,2023-09-27,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-09-28,1.0,-0.0679096963718697,-0.0974544336227002,-0.0331085655099518,-0.0639401064609661,-0.1041018845545367,-0.0679096963718697,-0.1884122122292854,-0.4590934611806929,1.0,5.0,2023-09-28,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-09-29,1.0,-0.0679096963718697,-0.0974544336227002,-0.0331085655099518,-0.0639401064609661,-0.1041018845545367,-0.0679096963718697,-0.1970458175023886,-0.4692533797369046,1.0,5.0,2023-09-29,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-09-30,1.0,-0.0679096963718697,-0.0974544336227002,-0.0331085655099518,-0.0639401064609661,-0.1041018845545367,-0.0679096963718697,-0.1922795800823778,-0.4636596318446798,1.0,5.0,2023-09-30,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-01,1.0,-0.0645461021209521,-0.0974544336227002,-0.0331085655099518,-0.0639401064609661,-0.1041018845545367,-0.0645461021209521,-0.187757135061526,-0.4563225051824549,1.0,5.0,2023-10-01,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-02,1.0,-0.0645461021209521,-0.0974544336227002,-0.0331085655099518,-0.0639401064609661,-0.1041018845545367,-0.0645461021209521,-0.189181031239417,-0.4580119529471669,1.0,5.0,2023-10-02,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-03,1.0,-0.0539752000845989,-0.0872554053358428,-0.0221824101355854,-0.0755850047714227,-0.1431956458774683,-0.0539752000845989,-0.3155177196171456,-0.59102631354644,1.0,5.0,2023-10-03,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-04,1.0,-0.0579343132207696,-0.0872554053358428,-0.0221824101355854,-0.0755850047714227,-0.1431956458774683,-0.0579343132207696,-0.2320342795767908,-0.5057377832931561,1.0,5.0,2023-10-04,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-05,1.0,-0.0579343132207696,-0.0872554053358428,-0.0221824101355854,-0.0755850047714227,-0.1431956458774683,-0.0579343132207696,-0.2197720699106846,-0.4919219805314921,1.0,5.0,2023-10-05,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-06,1.0,-0.0579343132207696,-0.0872554053358428,-0.0221824101355854,-0.0755850047714227,-0.1431956458774683,-0.0579343132207696,-0.1536098464080028,-0.4131050157115628,1.0,5.0,2023-10-06,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-07,1.0,-0.0579343132207696,-0.0872554053358428,-0.0221824101355854,-0.0755850047714227,-0.1431956458774683,-0.0579343132207696,-0.1505923622984966,-0.4093442097881002,1.0,5.0,2023-10-07,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-08,1.0,-0.0331827885566023,-0.0647836031799247,-0.0221824101355854,-0.0482836949166727,-0.099875591165092,-0.0331827885566023,-0.1476789708917107,-0.3508241057821705,1.0,5.0,2023-10-08,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-09,1.0,-0.0331827885566023,-0.0647836031799247,-0.0221824101355854,-0.0482836949166727,-0.099875591165092,-0.0331827885566023,-0.1591423429877032,-0.3658109539421339,1.0,5.0,2023-10-09,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-10,1.0,-0.006540518618433,-0.0392567949769641,-0.0221824101355854,-0.0429011604796509,-0.0833333603841457,-0.006540518618433,-0.1181252008631081,-0.265217060815529,1.0,5.0,2023-10-10,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-11,1.0,0.0113002918265887,-0.0392567949769641,-0.0221824101355854,-0.0429011604796509,-0.0833333603841457,0.0113002918265887,-0.0624714381812169,-0.1730903043545335,1.0,5.0,2023-10-11,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-12,1.0,0.0113002918265887,-0.0392567949769641,-0.0221824101355854,-0.0429011604796509,-0.0833333603841457,0.0113002918265887,-0.0958681939191729,-0.2212269234014664,1.0,5.0,2023-10-12,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-13,1.0,0.0113002918265887,-0.0392567949769641,-0.0221824101355854,-0.0429011604796509,-0.0833333603841457,0.0113002918265887,-0.2404374397202215,-0.4151350751710028,1.0,5.0,2023-10-13,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-14,1.0,0.0113002918265887,-0.0392567949769641,-0.0221824101355854,-0.0429011604796509,-0.0833333603841457,0.0113002918265887,-0.2329320149572057,-0.4057737771681826,1.0,5.0,2023-10-14,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-15,1.0,0.0113002918265887,-0.0392567949769641,-0.0221824101355854,-0.0429011604796509,-0.0833333603841457,0.0113002918265887,-0.2259667474253125,-0.3970093095375772,1.0,5.0,2023-10-15,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-16,1.0,0.049016849311162,0.0162954750730541,0.0142854062346999,0.0188520017106983,-0.0284445787194635,0.049016849311162,-0.109014636378128,-0.1053228716737903,1.0,5.0,2023-10-16,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-17,1.0,0.049016849311162,0.0162954750730541,0.0142854062346999,0.0188520017106983,-0.0284445787194635,0.049016849311162,-0.1427879360463641,-0.155112607700261,1.0,5.0,2023-10-17,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-18,1.0,0.049016849311162,0.0162954750730541,-0.0397663222806662,0.0188520017106983,-0.0284445787194635,0.049016849311162,-0.2094631162000536,-0.2735629325552358,1.0,5.0,2023-10-18,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-19,1.0,0.0086616412924021,-0.0228009563446383,-0.0767060814813198,-0.0098183292296518,-0.0511344816722234,0.0086616412924021,-0.3102065881277459,-0.4881363954093551,1.0,5.0,2023-10-19,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-20,1.0,0.0086616412924021,-0.0541937830991201,-0.0767060814813198,-0.0230715379452871,-0.0551736218804957,0.0086616412924021,-0.310953735565999,-0.5154773549896441,1.0,5.0,2023-10-20,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-21,1.0,0.0086616412924021,-0.0541937830991201,-0.0767060814813198,-0.0230715379452871,-0.0551736218804957,0.0086616412924021,-0.2970455206129943,-0.4999942442615133,1.0,5.0,2023-10-21,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-22,1.0,0.0086616412924021,-0.0541937830991201,-0.0767060814813198,-0.0230715379452871,-0.0551736218804957,0.0086616412924021,-0.2846575618611673,-0.4859286208072502,1.0,5.0,2023-10-22,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-23,1.0,-0.0026091661947618,-0.0326113887641174,-0.0767060814813198,-0.0206321051446261,-0.0617785584012603,-0.0026091661947618,-0.216361838352845,-0.3954008259292061,1.0,5.0,2023-10-23,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-24,1.0,-0.0026091661947618,-0.0365825773132371,-0.0767060814813198,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.1495302781564628,-0.3166234494254556,1.0,5.0,2023-10-24,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-25,1.0,-0.0026091661947618,-0.0365825773132371,-0.0754005999338709,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.1995055309053277,-0.3818855467808385,1.0,5.0,2023-10-25,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-26,1.0,-0.0026091661947618,-0.0365825773132371,-0.0754005999338709,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.2152920634609805,-0.4019269849471655,1.0,5.0,2023-10-26,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-27,1.0,-0.0026091661947618,-0.0365825773132371,-0.0754005999338709,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.2337595101143536,-0.4248916028169615,1.0,5.0,2023-10-27,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-28,1.0,-0.0026091661947618,-0.0365825773132371,-0.0831159943459737,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.2268188840902776,-0.4191885881417558,1.0,5.0,2023-10-28,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-29,1.0,-0.0026091661947618,-0.0365825773132371,-0.0831159943459737,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.2203521304509065,-0.411160563976843,1.0,5.0,2023-10-29,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-30,1.0,-0.0026091661947618,-0.0365825773132371,-0.0831159943459737,-0.0297609526769968,-0.0693436093193882,-0.0026091661947618,-0.1540721479229511,-0.3253215808107728,1.0,5.0,2023-10-30,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-10-31,1.0,-0.0475896267314666,-0.0800309005710362,-0.1316901326747716,-0.0544057962641768,-0.1138524916142609,-0.0475896267314666,-0.0860395801764608,-0.340517967130036,1.0,5.0,2023-10-31,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-01,1.0,-0.0475896267314666,-0.0800309005710362,-0.1316901326747716,-0.0544057962641768,-0.1138524916142609,-0.0475896267314666,-0.0324617604351579,-0.2676321955448947,1.0,5.0,2023-11-01,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-02,1.0,-0.0023811190247158,-0.0363622979509549,-0.0904736629358891,-0.0218135227098478,-0.063860613347477,-0.0023811190247158,0.0183902164754386,-0.0764644508429378,1.0,5.0,2023-11-02,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-03,1.0,-0.0023811190247158,-0.0363622979509549,-0.0904736629358891,-0.0218135227098478,-0.063860613347477,-0.0023811190247158,0.0494231111640321,-0.0300556031791297,1.0,5.0,2023-11-03,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-04,1.0,-0.0023811190247158,-0.0363622979509549,-0.0584700194112587,-0.0218135227098478,-0.063860613347477,-0.0023811190247158,0.0494579466640734,-0.0156094974169537,1.0,5.0,2023-11-04,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-05,1.0,-0.0382497038779597,-0.0782386248395649,-0.0584700194112587,-0.0416853889951356,-0.0640115987924158,-0.0382497038779597,0.0494927969960634,-0.0889009354226705,1.0,5.0,2023-11-05,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-06,1.0,-0.0382497038779597,-0.0596213019574337,-0.0584700194112587,-0.0330675152615967,-0.0597668234487021,-0.0382497038779597,0.0503520942710405,-0.0658448398854002,1.0,5.0,2023-11-06,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-07,1.0,-0.0382497038779597,-0.0596213019574337,-0.0584700194112587,-0.0330675152615967,-0.0597668234487021,-0.0382497038779597,0.0535708361808236,-0.0610361681686459,1.0,5.0,2023-11-07,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-08,1.0,0.0002286437395617,-0.0596213019574337,-0.0584700194112587,-0.0330675152615967,-0.0597668234487021,0.0002286437395617,0.0683689410045055,-0.0100558761148654,1.0,5.0,2023-11-08,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-09,1.0,0.0002286437395617,-0.0596213019574337,-0.0584700194112587,-0.0330675152615967,-0.0597668234487021,0.0002286437395617,0.0341754034698439,-0.0612696799834273,1.0,5.0,2023-11-09,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-10,1.0,0.0002286437395617,-0.0562277977335304,-0.0584700194112587,-0.0448127722308834,-0.0753424527881303,0.0002286437395617,0.0813163463809899,0.002460987372268,1.0,5.0,2023-11-10,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-11,1.0,0.0002286437395617,-0.0562277977335304,-0.0584700194112587,-0.0448127722308834,-0.0753424527881303,0.0002286437395617,0.0818423807238403,0.003250032411728,1.0,5.0,2023-11-11,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-12,1.0,0.0002286437395617,-0.0562277977335304,-0.0584700194112587,-0.0448127722308834,-0.0753424527881303,0.0002286437395617,0.0823728732815207,0.0040457606172438,1.0,5.0,2023-11-12,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-13,1.0,0.0002286437395617,-0.0601774837500918,-0.0584700194112587,-0.0453724770384862,-0.0762253368697816,0.0002286437395617,0.0582870823285749,-0.0361386088718795,1.0,5.0,2023-11-13,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-14,1.0,0.0002286437395617,-0.0601774837500918,-0.0584700194112587,-0.0453724770384862,-0.0762253368697816,0.0002286437395617,0.0841008734371764,0.0025663274880356,1.0,5.0,2023-11-14,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-15,1.0,0.0002286437395617,-0.0601774837500918,-0.0584700194112587,-0.0453724770384862,-0.0762253368697816,0.0002286437395617,0.0838325431160647,0.0021638342632038,1.0,5.0,2023-11-15,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2023-11-16,1.0,0.0002286437395617,-0.0601774837500918,-0.0584700194112587,-0.0453724770384862,-0.0762253368697816,0.0002286437395617,0.0782179969560808,-0.0062578999085015,1.0,5.0,2023-11-16,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
